,GENE,GSM769226,GSM769227,GSM769228,GSM769229,GSM769230,GSM769231,GSM769232,GSM769233
240,SO0105,-1.635116415,-2.190359551,-3.338498022,-1.02124637,-5.754289042,-4.990420695,-2.318004475,-3.001591903
241,SO0105,-2.095172967,-3.248508447,-1.960730073,-1.913435355,-3.015886464,-3.451985951,-6.48098411,-2.854748674
242,SO0105F,0.974460522,-0.345849789,0.356314529,,1.139063254,,-1.318008904,-1.473524462
243,SO0105F,0.201118829,-0.033582216,0.541502056,,0.573691353,1.171923961,,0.888820852
244,SO0106,-2.273684363,-2.273554038,-2.835791759,-1.231966208,-3.357805514,-6.642782795,-1.368852773,-3.010756783
245,SO0106,-1.870755682,-3.226508188,,-3.608349748,-7.089363217,-5.586048197,-5.026216567,-1.935900406
246,SO0106F,,,-2.586921816,1.887868569,-0.964818809,1.453262405,3.243041772,0.436971903
247,SO0106F,2.657845332,-6.727649624,0.479224218,1.622246597,0.422217989,,0.080973828,-0.594932325
248,SO0107,0.15137484,-0.951980325,-3.712461646,-3.089064858,-2.145268661,-3.381205499,-5.360165113,-4.268100307
249,SO0107,-1.21772223,0.537651924,-3.84650623,-1.989920868,-2.176777021,-0.782425597,-1.975082402,-2.524116573
250,SO0108,-0.380081531,0.331411286,-1.641203893,,-2.085963776,-1.091606829,-4.125363894,-3.121693
251,SO0108,-2.309833049,-0.407890471,-4.080448023,,,-6.010392044,-2.875762839,-5.195050182
252,SO0109,0.2625684,-0.298518091,-1.764127084,0.046401898,-2.306168212,-1.283324048,-1.750265736,-2.088392439
253,SO0109,0.399610259,-0.782715093,-1.146028125,,-3.681286156,-0.932306128,-1.718335315,-4.225309563
254,SO0110,-2.336414553,-3.954840495,-4.988930203,,-3.54094394,-2.421071702,-2.870690783,-4.459850871
255,SO0110,-1.612972494,-1.760913835,-3.068086769,-4.481484102,-4.14549913,-2.45400015,-3.355440137,-3.486478328
256,SO0111,,2.957492424,1.818720648,-0.338613138,-1.259413675,0.44191228,0.030215105,3.198036381
257,SO0111,-1.354543178,-1.505704848,,-0.10311155,1.069308924,,1.449246081,-1.409649404
258,SO0112,-0.246163648,-3.51365564,-2.408172364,-3.236026493,-1.581279826,-1.314872615,-0.617381732,0.391165149
259,SO0112,-2.764056593,-2.439199735,-1.797922045,-4.432979753,-2.499241414,-0.779688042,-0.554225331,0.769026595
260,SO0113,-2.04220677,-1.078485975,-1.742549367,-2.652340172,-2.798158409,-2.353263063,-2.163865722,-1.779945175
261,SO0113,-1.328999591,-2.262854089,-2.409477184,,-2.48743358,-0.40833212,-1.441289809,-2.154794644
262,SO0114,-2.476344404,-2.16225504,-7.768853355,-4.376325293,-2.7315437,-4.081063627,-2.858470484,-1.084158287
263,SO0114,-1.848344533,-3.68160269,-4.548197682,-2.970037028,-3.028849526,-2.452365716,-1.714520285,-0.354176836
264,SO0115,-1.015014683,-1.575447954,-2.559607688,-1.348510913,-2.851994058,-0.742479589,-3.485219688,-2.958250301
265,SO0115,-0.1127446,0.073584066,-0.730673357,,-0.043947735,0.401465341,-1.542482643,-2.466524887
266,SO0116,-1.799011433,0.918758249,,,-1.841501101,-2.406165306,-0.480910691,-2.782282289
267,SO0116,-1.827751124,-2.745233788,-0.833565679,,-3.898131971,-1.556901339,-2.84276652,-1.102699384
268,SO0117F,-0.303359736,1.762488926,-2.04002306,-0.18814597,-1.186387722,-0.717531833,-0.260838265,-0.247245556
269,SO0117F,-0.711808166,0.47090419,3.634978503,1.697905123,-2.0148164,0.179444409,-0.853941538,-2.38779413
270,SO0118,-1.000060727,-1.348385244,-2.250889898,-2.174083213,-2.150092285,-1.787631085,-1.17900891,0.256765829
271,SO0118,-3.150254648,-2.739497594,-0.728306116,-2.920898127,-2.504997535,-1.920275521,-0.133243236,-0.370699012
272,SO0119,1.142011399,0.901327607,0.67625033,0.539171113,0.011684042,0.095504808,-0.037863857,0.884423911
273,SO0119,0.558167239,0.430622866,1.182173213,0.843274419,-0.995700382,0.666027129,0.738493402,0.421306939
274,SO0120,-2.976808179,-3.868766107,-3.211478422,-3.49732636,-3.955546171,-3.35829175,-2.774603459,-1.65390347
275,SO0120,-2.559039006,-3.26136998,-3.469787615,-1.979384597,-4.383429582,-4.317161872,-3.967872658,-1.718137307
276,SO0121,-2.491420153,-3.992137795,,-7.968853568,-3.708247485,-3.442176912,-2.507097752,-0.59985192
277,SO0121,-9.368981383,-5.30365931,-2.897171641,,-3.279280465,-3.539871098,-1.65169145,-0.68040994
278,SO0122,-2.108558359,-2.013258048,-3.515478712,-5.325850856,-3.10233775,-3.06117883,-3.476236042,-1.099673235
279,SO0122,-3.485279343,-3.413226402,-3.257866265,-3.420532195,-2.811697973,-1.852457418,-1.837334116,-0.798131185
280,SO0123,-0.357923766,-0.410517429,-1.750193881,-3.122829134,,-2.368293355,-1.563654275,0.767682447
281,SO0123,-1.870307595,-1.386105393,-0.972922231,,-1.195309227,-1.765745343,-0.591099407,-0.126564628
282,SO0124,-2.640547681,-0.657066761,-1.391005694,-1.956199688,-2.173449029,-5.043522334,-0.73377451,-0.217050827
283,SO0124,-1.210873486,-1.320149648,-0.485744255,-1.768955824,-1.524402741,-1.55810195,-1.736970211,0.348437821
284,SO0124F,1.473620684,-4.596989679,-0.232808143,,-0.990811746,-0.902144276,1.008911868,-2.154910902
285,SO0124F,0.347002113,2.09315682,1.595265696,-1.673425686,-0.511901473,1.200172504,-0.522180969,1.120315078
286,SO0125,-0.262713288,-1.044123498,-2.278911607,-1.910459842,-1.513017925,-0.447845325,-0.269043198,0.553540789
287,SO0125,-1.700740145,-0.244021719,-1.247332666,-6.391492816,-2.546945626,-1.6445918,-3.113214738,0.790530633
288,SO0126,-1.401917887,-1.645388678,-0.097740433,-1.270223561,-2.855661704,-1.306680055,-0.150590848,0.310677204
289,SO0126,-0.01153346,-0.738325819,-1.048749152,-1.767604437,-1.415245997,-1.573011298,-0.915041973,0.803617365
290,SO0127,-2.321964347,-2.611592014,-3.362911421,,-3.568637108,-2.668323271,-3.030360154,-0.224244118
291,SO0127,-3.111494956,-3.261741756,-4.222040857,-4.645034754,-2.534046426,-2.134478218,-1.473822953,-0.056574694
292,SO0128,3.038945358,1.223485972,,-0.793225636,-0.470844088,,-0.312317062,0.209533282
293,SO0128,-0.025671932,-0.662595888,-2.377422246,-0.421365719,-2.087548501,,-1.928908613,0.897549198
294,SO0128F,0.699558993,-1.615143309,-1.458940009,1.850228966,-0.164233677,-0.080961141,-2.164586545,-0.86099637
295,SO0128F,-2.48916636,-2.467127601,-4.062003014,-1.744088515,-0.198488844,-4.371170246,,-1.532047464
296,SO0129,,-2.284302712,,2.472682414,,-3.680661707,-1.366777169,-2.678900415
297,SO0129,-2.320431547,-2.350528262,,-2.096793943,-2.789813445,-1.536859889,-1.126669261,2.296166692
298,SO0130,-2.670073928,-2.818104636,-3.274455318,-10.28612767,-4.927375605,-4.169514235,-4.048787141,-1.238583226
299,SO0130,-3.52105979,-5.786445057,-4.424306875,-5.131946027,-5.108118403,-5.516622813,-2.457659814,-1.1607254
300,SO0131,-2.354314544,-2.486268583,-3.665069381,-6.707596698,-3.175820037,-3.243577901,-1.27870502,-0.980696345
301,SO0131,-3.387217676,-3.06747658,-2.642053714,-4.500241257,-3.59290351,-3.46973971,-2.187883641,-1.061879698
302,SO0132,-0.107172181,-0.803444947,-1.629592765,-1.309589909,-0.998265122,-0.236766028,-1.491420231,-0.592472727
303,SO0132,0.50398025,-0.32886803,-1.836835425,0.083160843,-1.076003378,-0.078520739,-0.012890038,-0.301749702
304,SO0133,,-2.200200131,,-3.913050392,-4.083395725,,-2.896147722,-0.324515662
305,SO0133,-2.526518647,-1.262396831,,-2.407441495,-1.942936041,-8.05107216,-1.11908168,-0.350474708
306,SO0133F,0.008552899,2.386438114,3.548937312,2.630305018,-1.432384653,0.316766985,-0.791033352,-0.276420622
307,SO0133F,2.02701949,2.088010095,-1.533866656,-7.019849648,,0.15609891,-3.253586222,0.491813352
308,SO0134,-2.037329819,-3.353449662,-4.060823834,,,-3.799935612,-3.562211441,
309,SO0134,-1.725410086,-1.375019368,-2.336488202,-1.122554971,-2.075376716,1.853145304,-0.962061253,-0.301484375
310,SO0135,-1.875384777,-1.598929834,-1.604777187,-1.501811068,-4.015446775,-2.64216625,-2.480881651,-2.567170649
311,SO0135,-1.341213177,-1.608892433,-1.553009427,-1.643587689,-3.38274552,-2.409139698,-2.564679734,-1.880878135
312,SO0135F,-1.21339789,-1.134694936,-1.082300166,-0.870698994,-3.193741318,-2.273041528,-1.885046493,-2.155750966
313,SO0135F,-0.871571311,-1.029674231,-1.391572687,-1.444974485,-2.985130653,-2.418951224,-2.482360058,-1.999184001
314,SO0136,-0.464293176,-0.767005995,-1.105762623,-0.849958951,-3.294359907,-1.58953951,-1.419412479,-1.207131531
315,SO0136,-1.068882053,-1.388005723,-1.287173565,-1.074089036,-2.537777647,-0.066483311,,-1.599407953
316,SO0137,-1.663990083,-1.076318302,-1.37678918,-0.349991877,-3.545889334,-1.654618049,-0.747628408,-1.911037189
317,SO0137,-0.170180548,1.868254135,-0.986602095,-0.208799775,-1.284187986,-0.980198604,-2.145040738,-0.768159527
318,SO0138,-1.480173886,-2.121985398,,,-1.759277219,0.060478491,-5.595532747,
319,SO0138,-0.359682362,-0.901453831,-2.700298844,-1.591912649,-2.972980642,-1.044990474,-0.782372754,-1.569637341
320,SO0139,-2.672177323,-2.261657768,-2.683497603,-2.370539988,-4.643987406,-3.960719379,-3.087240474,-3.721811416
321,SO0139,-1.785197416,-2.478570114,-2.300336466,-2.828010754,-3.962025437,-2.804158539,-3.821794853,-2.754211463
322,SO0141,-3.594665701,-4.181578931,,,-5.848274812,,-7.255242599,
323,SO0141,-2.719872077,-3.379963372,,-4.228098615,-4.287553507,-5.739162631,-2.934565443,-1.811202937
324,SO0142,-3.842751528,-6.901256597,-6.70392572,-2.605793107,-4.212644985,-3.540248104,-3.419815211,-4.592162464
325,SO0142,-3.038827539,-4.838903992,-4.253010671,-4.582525439,-4.395001998,-2.639787076,-4.153303339,-2.119133765
326,SO0143,-3.849267261,-2.099297978,-4.106925011,,-2.283817925,,-4.131558319,
327,SO0143,-4.966915133,3.269564355,,-0.564014708,-1.57873516,-3.826669167,,
328,SO0143F,0.154974134,-3.413344254,-1.64863073,-1.285230866,-2.245682368,-0.032693683,-1.413342384,-2.047867429
329,SO0143F,-4.071979225,-2.987086212,-2.783450676,1.093518352,,-2.743443421,-2.818798722,-3.851692092
330,SO0144,-3.444041378,-4.026638426,,-5.455498448,-3.074029285,-3.114342737,-4.172487699,-6.283209681
331,SO0144,-1.600012584,-2.336942671,,-2.294689149,-3.763442878,-2.531061514,-1.49497216,-2.546812128
332,SO0145,-0.917197623,-1.269567195,-2.1316505,-1.861316911,-4.299559601,-0.05751215,-1.31586856,-0.306274233
333,SO0145,-1.558050657,,-0.959341375,-2.280803107,-3.186091037,-2.223373682,-2.137627428,-3.071468261
334,SO0147,0.434210226,-1.751042941,-0.536868007,-3.747099512,0.268978046,-0.531884184,0.841004214,1.390779725
335,SO0147,1.075809267,-1.837736324,-0.488451402,,-0.529735626,-0.792566839,0.056859497,1.620892314
336,SO0148,-6.770776449,-1.953835141,-2.528602734,0.056391973,-4.886138906,-3.899580725,-2.582716812,-1.531499794
337,SO0148,-1.963792513,-2.104485812,,-1.922007466,,-1.657434586,-1.574112297,-1.277806714
338,SO0149,-1.353489821,-1.159745848,-2.079348485,-0.591919406,-2.104797794,-1.92093017,-2.482965236,-0.214319564
339,SO0149,-1.533375472,-1.212989137,-1.27248484,-1.105013094,-1.507363754,0.006587922,-0.86808278,-0.43207432
340,SO0150,0.847971814,0.720988579,0.342559827,-2.430729648,-0.892884877,-1.273828274,-0.014436298,1.510236918
341,SO0150,-0.550279536,-0.660093075,0.84400791,-1.637641924,-0.959818277,-1.184390229,-0.28576611,0.831539306
342,SO0151,-2.043398439,-3.289933021,-3.2945123,-1.441056412,-3.00539922,-2.639868684,-2.647334645,-1.002661162
343,SO0151,-1.501623449,-2.087774754,-3.163314764,-1.762015955,,-3.74902465,-4.239793459,-1.527245299
344,SO0152,-4.14223309,-4.786413091,-4.462530968,-8.224349809,-8.482334234,-5.288195214,-2.842393107,-1.824267335
345,SO0152,-3.83866252,-9.100651518,-6.655200926,-8.701260655,-4.911696518,-3.78154323,-4.395976134,-2.178129365
346,SO0153,-6.794321073,-4.701685413,,-2.634487894,,-5.310065764,-0.469825092,-2.412376705
347,SO0153,-3.957504924,-3.647664784,-3.892569396,,-4.279209008,-4.735827128,-4.09622617,-1.828859754
348,SO0154,-1.557922042,-2.793419138,,,2.371351877,-1.547924872,-1.931561576,0.309346693
349,SO0154,-3.670085147,-9.34627532,,-7.201616306,-2.217711086,-3.642969186,1.445246535,-0.047611789
350,SO0156,-0.946784778,-0.081019917,-0.628786051,-0.083291958,-1.903900785,-0.822513168,-0.287660739,-0.051011165
351,SO0156,-0.702553321,-0.591559851,-0.664518972,-0.253776829,-1.428245835,-0.372649419,-0.921835027,0.39318696
352,SO0157,,,,-6.129719891,-3.716502861,-3.965884041,-0.741521955,-1.122686571
353,SO0157,-1.051730712,-5.268439771,-2.921016491,,-0.07150154,-5.563642764,-6.084023989,-1.247924449
354,SO0158,,-6.62734314,,-1.098073079,-0.571762888,,,-0.56955889
355,SO0158,-0.882072992,-2.097128497,,-1.461118097,-1.782542453,-5.754028439,-0.743471131,2.108218726
356,SO0159,-3.226540816,-3.215706635,-2.515838955,-5.371256665,-3.790132005,-3.331472625,-3.512946555,-2.766266836
357,SO0159,-1.428616204,-3.056531345,-2.601353464,-4.715190636,-2.999377942,-3.126307632,-2.346026009,-1.845522699
358,SO0160,-3.856762324,-3.156659967,-3.719707661,,-4.765788552,-2.651991689,-3.950197428,-2.873331851
359,SO0160,-2.145949382,-2.220630138,-4.548223602,,-4.633212527,-2.273157461,-2.295318482,
360,SO0160F,-2.130187111,-3.420302063,-5.839246502,,-2.89043993,-2.74677493,-3.080728198,-1.049003502
361,SO0160F,-5.416562631,-3.677691518,-2.994273057,-4.798881399,-3.294775619,-3.355608122,-2.428640626,-1.237241543
362,SO0162,-1.860953478,-2.209733303,-2.436643828,,-4.857115291,-3.554688615,-2.21135381,-5.038189542
363,SO0162,-2.106356204,-1.433109933,-2.598417838,-3.269564597,-4.724827123,-3.176323608,-2.928835,-4.45407603
364,SO0162F,-3.3470388,-4.450185802,-4.114961782,-7.397375157,-4.161574537,-4.435406038,-3.087902778,-2.226841761
365,SO0162F,-2.922207982,-3.395535347,-3.814416637,-9.317052067,-4.663794003,-4.41797717,-4.465957212,-2.12471295
366,SO0163,-5.039170283,-7.283002254,-5.728868706,-9.546635669,-4.160177628,-4.647245758,-3.827109575,-2.353652884
367,SO0163,-6.062395203,-5.319995242,-5.246089493,,-6.489154742,-4.857943264,-3.295724691,-2.504723328
368,SO0164,-3.969557941,-5.125696997,-3.067917101,-3.931334002,2.288417021,-2.841913531,-5.028609154,-1.017207548
369,SO0164,-2.968909985,-2.417094268,-3.984444372,-6.245052422,-3.622321537,-3.30559382,-2.951027505,-0.980437283
370,SO0165,-3.901083375,-3.620908654,-3.114345197,-4.509389941,-3.784989,-2.994622645,-1.815032744,-0.569525262
371,SO0165,-2.895939174,-3.316047023,-5.29916882,-7.519490865,-3.190245486,-2.761880197,-2.1490873,-0.846628239
372,SO0166,-0.468949676,-1.566046904,-3.452377679,-1.162676452,-2.622200451,-1.391813967,-1.003663097,-1.854029162
373,SO0166,-1.51626925,-1.911501816,-3.270234497,-3.221577979,-3.236359877,-1.604224069,-2.858821083,-2.360963612
374,SO0167,-1.113590319,-1.426743047,-1.849999004,-1.520951752,-1.760492713,-0.322327195,-2.107528834,-0.764513521
375,SO0167,-4.37856126,-2.214340057,-3.419446101,-5.058416585,-2.425824372,-1.927356913,-1.243380189,-2.187573555
376,SO0167F,-0.367215375,-2.906707325,0.993052048,-0.037510348,1.842896327,0.765906541,,0.930830124
377,SO0167F,-1.101736693,2.090366706,0.884982165,-1.590201843,2.178450455,1.691153685,,
378,SO0168,-0.560608132,-1.261790887,-1.47626062,-1.532470584,-2.085606936,-2.286212458,-1.134325771,-1.894631616
379,SO0168,-0.835145361,-0.732991295,-0.674541175,-0.474740789,-2.020559638,-1.316837542,-0.161739811,-0.231482372
380,SO0169,-0.234964892,0.19470859,0.367902974,0.302494408,-1.227567986,0.128595768,-0.094280697,0.108140701
381,SO0169,0.027750196,0.348513175,-0.030042145,0.462062564,-0.370204702,0.200195421,-0.202219531,0.234393984
382,SO0170,-0.991694982,-0.942970632,-1.56488953,-1.427667638,-0.833213683,-0.16164285,-1.109245272,-0.066622776
383,SO0170,-0.22428106,-0.723261094,-1.123040688,-0.497411633,-0.945525658,-0.240629747,0.354789547,0.171679925
384,SO0171,-0.525784528,-0.792618258,-0.767904558,0.212943115,-0.20817814,0.119079124,-0.478953043,0.393923973
385,SO0171,-1.41995975,-1.056367314,-1.930027183,0.032872872,-0.5023183,-0.027105178,0.949678616,0.075388027
386,SO0172,0.139894397,-1.449609338,-3.177040324,-2.488849878,-0.881742146,-0.342917359,-1.424791214,-0.363109217
387,SO0172,-0.289503586,-0.609010843,-1.507193047,-0.732074711,-0.755987783,0.219600925,0.472985104,0.044644945
388,SO0173,-2.621874356,-1.664381676,-0.650554338,-3.135298715,1.05260608,-1.227587159,-0.398325282,-1.752592849
389,SO0173,-1.015658001,-1.127975997,-1.300618364,-2.264808683,-0.964765838,0.276469859,-1.419170058,0.060014241
390,SO0174,-1.172106949,-1.285631214,-4.528002937,-1.054955246,-2.690132129,-1.091530656,-0.395194069,-0.407923338
391,SO0174,-1.525625671,-1.980274365,-3.122663696,,-1.809256193,-2.236788122,-2.035637545,-2.648749554
392,SO0175,-1.750301984,-1.035304201,-0.608904056,-0.400676413,-1.727297512,-0.344094151,-0.010231683,-0.234009292
393,SO0175,-0.388114548,-0.78293747,-0.99990556,-0.874871482,-0.512480749,-0.006714321,-0.660372959,0.397413544
394,SO0176,0.263691025,-1.077555531,-2.256139036,-0.758726,-1.080519729,-0.674376118,0.325157156,-0.125700135
395,SO0176,-0.856218909,-0.943259323,-2.622266229,-5.058915046,-1.397822964,-1.226609875,-1.817812233,
396,SO0177,0.517221848,-0.22588336,0.349812257,-0.663299722,-0.637283515,-0.000128909,-1.795641156,1.47819848
397,SO0177,-0.117145582,-0.521067603,0.218260212,-0.454126678,-1.262190147,-0.083536096,0.325396048,-0.702359477
398,SO0178,0.407678317,0.29058119,0.072307573,0.624942064,-0.411235034,0.502142907,1.406886237,0.56623477
399,SO0178,0.323050043,0.858655768,0.769944062,0.433213328,-1.526666181,-0.460909366,-0.640193098,-0.388387675
400,SO0178F,-1.69573188,-5.097998615,-1.754111164,-1.565120477,,1.465764993,-2.098142692,1.524692829
401,SO0178F,-0.399378752,-1.724290083,0.545944239,-0.106052531,4.061046187,,0.313560524,-0.720788003
402,SO0179,,-5.167801974,-1.371686117,-4.601359161,-2.482956147,,-1.522399291,-0.053677578
403,SO0179,-1.628718404,,-2.577762802,,-3.386927029,-2.834009898,-1.626324547,-0.939243832
404,SO0179F,0.845354171,,2.292100742,-5.820313452,1.651783005,2.170488654,,2.747978457
405,SO0179F,,,0.185367882,0.960024531,1.31901369,-1.586195173,-4.070256368,-0.242602985
406,SO0180,-2.22705679,,,,,,,-1.649558638
407,SO0180,-2.439739587,2.36711423,-0.831885495,-2.242083012,-1.401730203,-0.622178406,-1.379971946,
408,SO0181,-0.899845593,-1.304314328,-1.967317552,-3.021163505,-1.765776649,-3.420570435,-2.645102805,-0.482616469
409,SO0181,-4.792713369,-4.567279234,-1.855271345,-2.645885848,,,-0.285560446,-0.867504095
410,SO0182,-0.740647637,-3.690717082,-2.177585614,-2.22169124,-1.121878144,-0.99107598,-0.27107927,0.524090983
411,SO0182,,,,,-1.344679899,,0.106059366,-1.754501468
412,SO0183,-1.466044919,-2.150712931,-1.112671672,-2.695477,-1.303376364,-0.690611262,-0.568663158,0.714450779
413,SO0183,-1.064208969,-1.40275465,-1.585704082,-6.351376101,-1.436545135,-1.189074677,-1.172862732,0.280965547
414,SO0184,-2.202791951,-2.516585802,-2.8666792,-0.951537141,-2.184070319,-0.68264487,0.324125562,0.931555024
415,SO0184,-1.947073789,-3.81412318,-4.816189194,-4.750619445,-0.542316433,-0.452769116,0.038277273,0.838460325
416,SO0185,-2.164043342,-1.754918386,-4.673410434,-4.059140919,-1.174464276,-0.572631709,-0.319253962,1.16940614
417,SO0185,-2.563021184,-2.166767551,-2.391895891,-4.604902539,-0.722255745,-0.106256713,0.314240566,1.280694444
418,SO0186,-2.667078856,-0.454856052,,,,0.012778254,-1.098392909,0.197642691
419,SO0186,-5.773923815,-2.639439752,-6.994946483,,-1.620730062,-2.483590417,-0.851649542,0.295475362
420,SO0187,-2.015293197,-4.673180574,,-4.935101499,-2.577700297,,,-0.668511291
421,SO0187,-1.970593422,-2.618947864,-2.062995406,,-2.300513892,,,-0.709895363
422,SO0188,-3.22230821,-3.859302557,-2.511900739,-3.269236984,-3.813979571,-3.101690361,-0.830542688,0.37455078
423,SO0188,-1.293248919,-1.906178905,-4.564088842,-2.102599803,-3.856374359,-3.769098353,-0.878470278,0.667532312
424,SO0189,-0.786106252,-6.79157512,,-2.867518569,0.142882634,0.271117151,1.40919022,2.473730989
425,SO0189,-0.335936449,-1.731054433,,,0.117829756,-0.741553728,0.097227944,2.664893994
426,SO0189F,0.616960093,,,-0.914962864,,2.213153825,-2.467781271,0.550341895
427,SO0189F,-3.782822683,,0.395318922,,-0.675822065,,-1.80764879,-1.121832448
428,SO0190,-1.994647883,-2.170912571,-1.680189658,1.743668693,-3.333137814,-2.429196142,-1.951231353,-0.531392302
429,SO0190,-1.654334876,-3.219132074,-2.359414003,,-2.235206812,-2.449726294,-2.0760202,-0.745700079
