,GENE,GSM509290,GSM509291,GSM509292,GSM509293
1518,IG_SO3232_SO3233_at,8.403012023574997,8.10643207781693,9.525325043433478,7.248876342837134
1519,IG_SO3233_SO3232_at,10.951138980834731,10.827263302211977,10.956448762118255,10.017225996044697
1520,IG_SO3237_SO3238_at,7.272396509037485,7.446256229889564,7.063934305754099,3.321928094887362
1521,IG_SO3238_SO3237_at,8.620586410451878,10.2350568627071,9.462297765538889,11.324574364363936
1522,IG_SO3255_SO3256_x_at,6.287250643254617,7.664625054869297,2.925999418556223,7.104336659814735
1523,IG_SO3256_SO3255_x_at,5.646738698307846,1.9634741239748859,4.5109619192773796,5.705977901682522
1524,IG_SO3274_SO3275_at,10.560428373766854,8.410663341077646,9.776103988073164,7.401732849522621
1525,IG_SO3275_SO3274_at,7.463524373271181,5.754887502163468,7.666046429408791,7.137503523749935
1526,IG_SO3282_SO3283_x_at,3.643856189774725,7.4830095771645455,4.38543103719352,7.458611672584599
1527,IG_SO3283_SO3282_x_at,7.985272714253447,6.4110872267986005,6.778734244117836,1.2016338611696504
1528,IG_SO3286_SO3287_at,8.497053444545081,7.813781191217037,9.123862741160714,6.964629666720595
1529,IG_SO3287_SO3286_x_at,7.443772392763739,6.77082904603249,7.03342300153745,6.380244590478185
1530,IG_SO3288_SO3291_at,8.964629666720596,8.375473912615346,8.184379486212944,10.557080719105294
1531,IG_SO3291_SO3288_at,8.597307691140985,8.493455200926176,8.39360496863922,8.668884984266247
1532,IG_SO3294_SO3296_x_at,9.710806433699352,8.880195728943098,9.07521171134824,4.523561956057013
1533,IG_SO3296_SO3294_at,9.993363012136369,9.72451385311995,9.657139776593148,2.584962500721156
1534,IG_SO3301_SO3302_at,7.60584986719498,7.702519029153285,8.071998580753055,6.855491443101874
1535,IG_SO3302_SO3301_at,5.514122260170708,6.590961241342599,6.1147834472498515,5.727920454563199
1536,IG_SO3306_SO3308_at,5.161887682376894,6.4212232992251375,5.719731056749852,1.1375035237499351
1537,IG_SO3308_SO3306_at,5.705977901682522,7.284477117810423,4.300123724569014,6.400879436282184
1538,IG_SO3317_SO3318_at,9.64961545906341,4.82781902461732,7.24412594328373,7.138527801422274
1539,IG_SO3318_SO3317_at,10.574498921282238,10.532550739284268,10.458509146553864,9.878050912728536
1540,IG_SO3320ic_SO3323_x_at,8.376776571882981,7.541483864054276,7.997179480937621,6.996614714815362
1541,IG_SO3323_SO3320ic_x_at,6.79960542245267,5.752213367865143,7.134426320220926,6.3110671022555955
1542,IG_SO3326_SO3328_at,9.448735798029396,6.825276830054866,7.4212232992251375,8.72349030214343
1543,IG_SO3328_SO3326_at,9.425215903299383,9.54554371207463,9.204082012174375,10.169298695792845
1544,IG_SO3328_SO3331_at,10.298979000997974,9.524737587012376,9.422064766172813,10.076147528022505
1545,IG_SO3331_SO3328_at,7.047669251391315,3.733354340613827,8.179909090014934,3.070389327891398
1546,IG_SO3342_SO3343_at,7.432124272641562,0.8479969065549501,6.1799090900149345,1.4329594072761063
1547,IG_SO3343_SO3342_at,10.91863966183583,10.94441924694853,10.900640425935528,10.308566566618214
1548,IG_SO3345_SO3346_x_at,12.0468170681581,12.564340057985598,13.47444111344354,12.173302361644632
1549,IG_SO3346_SO3345_x_at,13.950200464772319,13.748842754727457,14.11488102884148,14.178244678026376
1550,IG_SO3347_SO3348_at,9.37851162325373,8.398743691938193,9.071194178702168,8.87866404280189
1551,IG_SO3348_SO3347_at,11.229780166733326,10.054332981672324,10.495555266860974,10.674721924288532
1552,IG_SO3361_SO3363_x_at,8.578183968090094,7.010108453474289,8.309703711030275,6.837943241891027
1553,IG_SO3363_SO3361_at,7.509379148914689,7.9565213633331195,8.42710328715284,8.198690585668917
1554,IG_SO3363_SO3364_at,8.192785959251125,8.443772392763739,7.463524373271181,6.766860143829545
1555,IG_SO3364_SO3363_at,6.1838834590322325,6.4212232992251375,3.3074285251922473,2.0
1556,IG_SO3369_SO3370_at,5.672425341971495,2.722466024471091,5.416164164733128,4.817623257511431
1557,IG_SO3370_SO3369_at,9.522385366315934,8.555356038635832,9.79814774561039,8.490249210627086
1558,IG_SO3374.1_SO3374_at,10.704941110376033,10.023615759222661,9.979425195331473,10.419012110538533
1559,IG_SO3374_SO3374.1_at,6.551516017628014,8.709083812550343,6.076815597050831,8.697315121716246
1560,IG_SO3374_tThr4_x_at,9.158104719696587,9.402372578322204,9.329123596291566,10.292781749227846
1561,IG_SO3387_SO3388_x_at,8.156841524588401,9.701653013735667,9.200898605038445,9.258330472612425
1562,IG_SO3388_SO3387_at,9.259037041089966,9.445635671399435,8.043847540438906,9.723660944409984
1563,IG_SO3389_SO3391_at,8.83035674741922,7.683696454306515,7.652486494918165,0.925999418556223
1564,IG_SO3391_SO3389_at,7.441284271927038,7.0650121504369485,7.166916251569974,7.613973587380225
1565,IG_SO3391_SO3392_at,0.2630344058337938,6.169925001442312,4.270528942380718,1.5360529002402097
1566,IG_SO3392_SO3391_at,10.631086088457762,10.446463023416886,9.792302265303608,9.080018029089175
1567,IG_SO3393_SO3395_at,6.921245888585589,6.832890014164741,6.966937979278457,4.842978831788326
1568,IG_SO3395_SO3393_at,8.026246772648195,6.523561956057013,7.5660540381710915,8.896635141302909
1569,IG_SO3395_SO3396_at,7.587964988882679,1.84799690655495,6.623515741490549,-1.3219280948873622
1570,IG_SO3396_SO3395_at,6.008988783227255,7.714932351785683,7.646738698307846,5.205548911173033
1571,IG_SO3398_SO3399_at,6.221103725367875,7.313790025443685,6.627898615871748,3.4329594072761065
1572,IG_SO3399_SO3398_at,8.597307691140985,7.313790025443685,8.76354436429392,-0.7369655941662062
1573,IG_SO3399_SO3401_at,8.733015321685963,7.991521846075695,9.210184275907636,8.270061672727762
1574,IG_SO3401_SO3399_x_at,10.609732803964915,11.260507948255258,11.032527922618264,12.147459346076984
1575,IG_SO3401_SO3402_at,6.922435740233148,4.990954860396993,5.837943241891027,3.584962500721156
1576,IG_SO3402_SO3401_at,7.787249608467913,1.84799690655495,8.528258742758412,8.132885253625162
1577,IG_SO3402_SO3403_x_at,10.698617859403015,9.06931549454008,9.929850162148504,8.350939181546432
1578,IG_SO3403_SO3402_x_at,6.83541884047548,7.789859640913649,4.77082904603249,7.416164164733128
1579,IG_SO3404_SO3406_at,8.497851836951117,7.266786540694901,8.042753760977197,7.138527801422274
1580,IG_SO3406_SO3404_at,5.92837032301897,5.986410935252045,4.2630344058337934,1.3219280948873624
1581,IG_SO3410_SO3411_at,8.355351096424812,4.882643049361842,7.053111336459563,8.838888754786185
1582,IG_SO3411_SO3410_at,4.0,7.501439145158873,5.0916998341368105,5.683696454306515
1583,IG_SO3412_SO3413_x_at,7.101187815259738,6.314696525656286,6.234577959784565,1.4329594072761063
1584,IG_SO3413_SO3412_x_at,6.990954860396993,8.620219825507487,7.4495613746132365,8.34562701215377
1585,IG_SO3415_SO3417_at,6.0895828931247085,6.777419715515831,6.0574502721839,6.424586226251101
1586,IG_SO3417_SO3415_at,7.538382960032119,7.255500733148386,7.718361626138354,1.0
1587,IG_SO3420_SO3421_at,7.920650594563984,6.943686951597095,7.728600810643193,2.4329594072761065
1588,IG_SO3421_SO3420_at,9.615077831629227,8.831940560335877,8.846430632336524,7.086401645880029
1589,IG_SO3422_SO3423_x_at,10.151650829973422,16.326443531982296,14.367175829465612,15.624981034443366
1590,IG_SO3423_SO3422_at,7.045486656359465,9.999013445447197,9.403864176606795,9.98896865391035
1591,IG_SO3424_tArg8_x_at,8.892998093055072,7.487036080031899,8.087993146362317,7.851749041416057
1592,IG_SO3428_SO3429_at,7.812498225333564,7.990954860396993,7.221103725367875,6.721099188707185
1593,IG_SO3429_SO3428_x_at,8.169925001442312,7.571373435973201,6.151777654732053,7.940166750482817
1594,IG_SO3431_SO3432_at,9.234577959784566,8.073070419614309,7.627169060841846,1.584962500721156
1595,IG_SO3432_SO3431_at,0.0,-0.7369655941662062,5.307428525192248,8.137503523749935
1596,IG_SO3444_SO3445_s_at,8.635173946674923,10.349281228817452,8.393175914348806,10.209087771580226
1597,IG_SO3445_SO3444_s_at,3.4854268271702415,1.3785116232537298,6.24412594328373,1.2016338611696504
1598,IG_SO3447_SO3449_x_at,8.045486656359465,7.513332823740126,7.8067107179652355,6.175923742063755
1599,IG_SO3449_SO3447_x_at,8.714588975599154,7.535275376620803,8.782015335004195,8.362382216236988
1600,IG_SO3449_SO3452ic_x_at,9.0405637111587,8.884170519108435,9.349391818295938,10.003939485688056
1601,IG_SO3452ic_SO3449_x_at,7.767522386228545,7.729960561018015,8.211888294546004,7.32102612859297
1602,IG_SO3454_SO3455_x_at,7.627898615871748,7.182890892745479,6.504620392403552,7.60584986719498
1603,IG_SO3455_SO3454_x_at,9.881113960675096,9.268425036090656,8.791814071161825,8.603997170085494
1604,IG_SO3462_SO3463_at,10.209697043535261,9.698010061537433,9.500045140593762,9.69922540131521
1605,IG_SO3463_SO3462_at,7.721099188707185,8.214804794948051,7.155830171556525,6.0
1606,IG_SO3472_SO3473_at,9.952886819563474,9.634084983200736,9.839676209115483,7.977852307971178
1607,IG_SO3473_SO3472_at,8.960001932068081,7.731997786643742,8.421223299225138,9.723660944409984
1608,IG_SO3475_SO3476_at,8.00786824333334,6.8060662260890314,7.283551423174307,6.933100474931368
1609,IG_SO3476_SO3475_at,8.288173968112302,7.409390936137702,7.909893083770042,6.617651119427331
1610,IG_SO3479in_SO3480_at,11.558468547191875,9.52610794674445,10.328113894833656,8.40173284952262
1611,IG_SO3480_SO3479in_at,7.912889336229962,7.73267622307331,7.675251386050259,7.401732849522621
1612,IG_SO3484_SO3485_at,7.215290305651234,5.416164164733128,6.721099188707185,7.138527801422274
1613,IG_SO3485_SO3484_x_at,10.733439082899434,9.618018357571325,10.26549784472633,9.287943192291465
1614,IG_SO3488_SO3489_at,8.031770114160672,6.123086750981061,7.99491908871511,6.985272714253447
1615,IG_SO3489_SO3488_at,7.634448062362308,7.071462362556624,7.627898615871748,7.004501392234941
1616,IG_SO3494_SO3495_at,10.273912128840829,10.661421832789095,10.576767756097613,11.450077120173688
1617,IG_SO3495_SO3494_at,7.487840033823051,9.25691629667084,7.836681593327116,9.168170659996877
1618,IG_SO3495_SO3496_at,0.5849625007211562,0.5849625007211562,-0.7369655941662062,7.982423226775876
1619,IG_SO3496_SO3495_at,5.812498225333564,1.765534746362977,4.307428525192248,1.4329594072761063
1620,IG_SO3502_SO3503_at,6.279842693520348,6.399171093819823,6.837943241891027,1.765534746362977
1621,IG_SO3503_SO3502_at,7.253611151947168,6.826548487290915,6.04220656012069,8.138527801422274
1622,IG_SO3503_SO3504_at,11.285980105928212,8.98783244984226,9.654277995261236,1.8073549220576042
1623,IG_SO3504_SO3503_at,9.790674308641485,9.57912733766591,8.648896806475255,6.816343705284859
1624,IG_SO3510_SO3512_x_at,7.452035273546195,6.931919390100041,7.4990485977338786,6.345183447187665
1625,IG_SO3512_SO3510_x_at,9.481395824154129,8.615813525189733,9.096451624477593,8.835734632321087
1626,IG_SO3516_SO3517_x_at,6.666756591884804,5.491853096329675,6.905687848526862,7.2695942516833725
1627,IG_SO3517_SO3516_at,8.688949628119673,8.324630615267186,8.445014845868423,9.547858506058416
1628,IG_SO3518_SO3519_x_at,14.11954909503034,14.46043029822873,14.495136747653335,14.508531405635052
1629,IG_SO3519_SO3518_x_at,14.410146561908622,14.790674308641485,14.304786232366007,15.136458491459978
1630,IG_SO3520_SO3521_at,6.757556688939453,4.560714954474479,5.880195728943098,-0.3219280948873623
1631,IG_SO3521_SO3520_at,6.708739041359579,2.584962500721156,8.159366809743736,7.77082904603249
1632,IG_SO3522_SO3523_at,6.705977901682522,1.2630344058337937,5.526694845541976,7.622783966156123
1633,IG_SO3523_SO3522_x_at,9.314243346748558,11.45424787805508,10.147459346076984,11.064675410468356
1634,IG_SO3537_SO3538_x_at,7.92362461136832,8.349612971824522,7.442114122419225,6.357552004618084
1635,IG_SO3538_SO3537_at,7.559950612713083,10.301267540565574,9.949534933017013,6.816343705284859
1636,IG_SO3539_SO3540_at,8.397888508130764,4.82273014794452,7.720415284906329,6.400879436282184
1637,IG_SO3540_SO3539_at,6.110613805500896,6.899659026377443,6.662490363913776,1.8073549220576042
1638,IG_SO3543_SO3544_x_at,10.034248735628992,10.944492456044069,10.932952892194715,11.703341262569673
1639,IG_SO3544_SO3543_x_at,10.307656205306488,10.638435913990472,10.243293012806864,3.963474123974886
1640,IG_SO3545_SO3546_x_at,6.022367813028454,6.247927513443585,4.4329594072761065,5.815063017192867
1641,IG_SO3546_SO3545_at,3.0,0.6780719051126377,0.0,1.8875252707415875
1642,IG_SO3548_SO3549_at,-3.321928094887362,6.118941072723508,5.381975478557301,4.817623257511431
1643,IG_SO3549_SO3548_at,10.68527441586238,12.341296425365831,11.073873776502385,13.255574494711727
1644,IG_SO3553_SO3554_at,8.751544059089099,8.45450493755737,8.048214384608036,9.77462235898556
1645,IG_SO3554_SO3553_at,8.664625054869296,8.475328122622424,8.419960177847889,7.563005553062399
1646,IG_SO3556_SO3557_at,9.035898787323415,6.837943241891027,8.801546703356777,3.689299160535892
1647,IG_SO3557_SO3556_at,9.205060110544645,9.1550711912457,9.50561309528514,9.12023787734196
1648,IG_SO3557_SO3558_x_at,10.543128512392997,10.29117069932186,10.293816474965949,8.453682185872175
1649,IG_SO3558_SO3557_x_at,11.494855584491198,9.858758099935422,11.332651996799356,10.711494906650088
1650,IG_SO3562_SO3563_at,8.34562701215377,7.731319031025064,7.24412594328373,8.138015753487569
1651,IG_SO3563_SO3562_at,4.9354597478052895,6.506208389306745,-2.321928094887362,4.224966365000275
1652,IG_SO3564_SO3565_at,7.91169158187234,6.528258742758412,6.645298163948631,5.475733430966398
1653,IG_SO3565_SO3564_at,8.316960287364898,8.02403150151675,7.18685706717715,7.618385502258606
1654,IG_SO3565_SO3568ic_x_at,14.175837998433458,14.278732568054084,14.395681396371069,14.445364093101714
1655,IG_SO3568ic_SO3565_x_at,12.589463892956097,12.709708500406759,13.16624155609066,11.027836900325187
1656,IG_SO3571_Sp5SH_x_at,8.943979914343739,7.91528186586766,8.074676686294497,6.976134472831654
1657,IG_SO3575_Sp16SH_x_at,8.302867360972874,8.79603960882977,9.36106648879432,8.311521279826131
1658,IG_SO3576_SO3577_x_at,10.324968074636597,9.701479748252856,10.911391987843459,9.713558356404793
1659,IG_SO3577_SO3576_x_at,7.911092331587135,8.646378699543435,9.511950269690008,6.426264754702098
1660,IG_SO3582_SO3583_at,9.18883607303053,8.787576120869643,8.584962500721156,8.849874193795621
1661,IG_SO3583_SO3582_at,8.505414609346753,8.035073997377621,8.4761386254757,7.933690654952234
1662,IG_SO3587_SO3588_at,8.448735798029396,7.512542955096859,8.180406485310636,0.37851162325372983
1663,IG_SO3588_SO3587_at,5.661065479806948,6.362820525534263,4.802193216941825,2.37851162325373
1664,IG_SO3588_SO3591_at,9.63117705570398,7.959422420093674,8.355791546753647,1.4329594072761063
1665,IG_SO3591_SO3588_at,6.811214117513239,5.791814071161826,5.947198584262056,3.700439718141092
1666,IG_SO3591_SO3592_at,6.622051819456376,6.072534599722955,5.169925001442312,6.608809242675524
1667,IG_SO3592_SO3591_at,4.71699089440494,1.2016338611696504,4.399171093819823,2.9068905956085187
1668,IG_SO3595_SO3596_x_at,4.614709844115208,0.925999418556223,2.350497247084133,1.1375035237499351
1669,IG_SO3596_SO3595_x_at,8.779391059535914,8.110091751925129,8.78135971352466,8.24031432933371
1670,IG_SO3597_SO3598_x_at,7.491853096329675,6.676662334857967,7.361943773735241,8.1333991254172
1671,IG_SO3598_SO3597_at,5.116863757690899,1.5360529002402097,5.587964988882679,1.632268215499513
1672,IG_SO3602_SO3605ic_x_at,7.7528823662730915,6.762880292916999,5.789207575347344,1.8073549220576042
1673,IG_SO3605ic_SO3602_x_at,6.123086750981061,6.518849828707692,6.807354922057604,7.418695949602051
1674,IG_SO3610_SO3611_x_at,8.94865924556015,8.15279185163912,8.67065624911844,7.595443984589479
1675,IG_SO3611_SO3610_x_at,8.337621901992508,7.4379600883344725,7.993787563134839,7.982423226775876
1676,IG_SO3611_SO3613_x_at,13.46636966229979,12.916943086203734,13.525337279565608,12.48979779631819
1677,IG_SO3613_SO3611_x_at,13.508029950727437,13.250786932646799,14.201074794289747,13.450773084348095
1678,IG_SO3613_SO3614_at,8.094341649635844,6.958842675243241,7.498250867527825,5.714245517666122
1679,IG_SO3614_SO3613_x_at,7.932510053379894,7.538382960032119,8.221587121264806,6.2761244052742375
1680,IG_SO3615_SO3616_at,8.548436624696041,8.464341532761104,8.302410450425622,8.207502459258789
1681,IG_SO3616_SO3615_at,7.224001674198105,5.789207575347344,7.219168520462161,6.608809242675524
1682,IG_SO3616_SO3617_x_at,10.593671230557083,9.381975478557301,9.800899899920305,7.570614721761189
1683,IG_SO3617_SO3616_x_at,9.013462259806563,8.470455520047826,8.439623137557117,8.315602456637947
1684,IG_SO3619_SO3621_x_at,10.631813665875132,9.855958561461431,10.600191686701907,9.741129868736127
1685,IG_SO3621_SO3619_x_at,7.6941837433331495,5.906890595608519,7.432124272641562,7.725877459120227
1686,IG_SO3627_SO3628tc_at,8.112178833722592,7.380244590478185,7.551516017628014,3.9354597478052895
1687,IG_SO3628tc_SO3627_at,8.959422420093674,8.46474993900329,8.353146825498083,7.609548138999429
1688,IG_SO3629_SO3630_at,7.471675214392045,6.984133594540979,7.196725060786028,4.452858964713811
1689,IG_SO3630_SO3629_x_at,8.171427026607544,6.649615459063409,8.007307646846437,6.357552004618084
1690,IG_SO3642_SO3645_x_at,8.020702203791044,7.663913842115978,8.255500733148386,7.346070440785166
1691,IG_SO3645_SO3642_x_at,8.330468766590316,7.503825737995751,8.058532970201611,8.567956075415466
1692,IG_SO3653_SO3654_at,5.617651119427331,5.28909670241999,6.189824558880018,6.812498225333564
1693,IG_SO3654_SO3653_at,9.260449140753328,7.6653359171851765,8.447909748742077,6.962317654942308
1694,IG_SO3656_SO3657_x_at,10.748276724769909,9.981281854057412,9.711150711243256,8.269126679149418
1695,IG_SO3657_SO3656_at,2.1043366598147357,8.044394119358454,8.00842862207058,8.06339508128851
1696,IG_SO3659_SO3660_at,8.793115555274348,6.773468927905195,8.765534746362977,6.746850183098051
1697,IG_SO3660_SO3659_at,7.970393537914677,7.943686951597095,7.939579214314693,7.897845456005512
1698,IG_SO3660_SO3662_x_at,10.919906131447775,10.11178773580101,11.095660745495218,9.22448410023199
1699,IG_SO3662_SO3660_x_at,13.63605812466293,12.824362133569483,14.42491421734075,13.49706592282492
1700,IG_SO3662_SO3664_at,9.480386311104128,8.345183447187665,8.850186837645774,7.982423226775876
1701,IG_SO3664_SO3662_x_at,10.486533381312261,9.720415284906329,9.853465514005078,9.521404141330216
1702,IG_SO3664_SO3665_at,9.195495246509111,8.580070090781133,8.475328122622424,7.400879436282184
1703,IG_SO3665_SO3664_at,6.529820946528695,7.633721812641012,-0.7369655941662062,7.624247145836196
1704,IG_SO3665_SO3667_at,9.87205919903182,8.507001732764124,9.432541900388259,8.228337711981379
1705,IG_SO3667_SO3665_at,7.746850183098051,5.663913842115978,7.33360262826828,5.837943241891027
1706,IG_SO3684_SO3685_at,8.875902903124835,3.9818526532897405,8.627533884472792,4.095924419998536
1707,IG_SO3685_SO3684_at,5.070389327891398,-2.321928094887362,5.236492618381302,3.0531113364595623
1708,IG_SO3687_SO3688_at,11.023477151830432,9.977136791891992,10.542741704952945,7.9501184295025755
1709,IG_SO3688_SO3687_at,8.802193216941825,8.731997786643742,9.174176684452764,8.52552080909507
1710,IG_SO3698_SO3699.1_x_at,6.279842693520348,5.4561490346479955,6.79960542245267,6.710117632043446
1711,IG_SO3699.1_SO3698_at,7.5576551547254205,6.646738698307846,7.807998838623031,7.733354340613827
1712,IG_SO3701_SO3704_x_at,8.753216749178955,7.960001932068081,8.667111542075027,7.762880292916999
1713,IG_SO3704_SO3701_at,8.19130601891869,8.211401637418472,8.357552004618084,5.937815168803419
1714,IG_SO3704_SO3705_x_at,9.349170630861103,8.449561374613236,9.12205144771389,7.252665432450248
1715,IG_SO3705_SO3704_x_at,9.410451351503994,8.56947590177766,9.067972077885702,7.256444596473442
1716,IG_SO3706_SO3708_at,7.098032082960526,6.571373435973201,6.0574502721839,1.5360529002402097
1717,IG_SO3708_SO3706_at,9.579315937580015,9.205548911173034,8.897240425574799,9.746010381548702
1718,IG_SO3712_SO3713_at,6.880195728943098,7.170926525287385,6.946028989515477,5.205548911173033
1719,IG_SO3713_SO3712_x_at,11.593811264048181,10.811535251636077,10.416480880926466,10.32564275666334
1720,IG_SO3715_SO3716_at,7.959422420093674,3.807354922057604,8.720415284906329,5.812498225333564
1721,IG_SO3716_SO3715_at,6.866660750819986,7.785942819392251,7.174925682500679,7.280770770130602
1722,IG_SO3716_SO3718_at,8.379811543786989,6.937815168803419,7.197708157955851,8.904183003245027
1723,IG_SO3718_SO3716_at,5.013462259806563,1.3219280948873624,0.5849625007211562,5.112700132749362
1724,IG_SO3718_SO3719_at,8.059614856297223,7.0650121504369485,6.283551423174307,8.608809242675523
1725,IG_SO3719_SO3718_at,7.9014703198242655,7.78135971352466,8.64060646862391,8.341630009329911
1726,IG_SO3720_SO3722_at,4.169925001442312,5.979568100095187,2.321928094887362,8.019034669364338
1727,IG_SO3722_SO3720_x_at,6.068240861312821,7.275193333902206,3.4854268271702415,3.4329594072761065
1728,IG_SO3731_SO3733_x_at,8.725536678431059,7.930737337562887,8.997179480937621,6.554588851677638
1729,IG_SO3733.1_SO3733_at,6.678071905112637,7.352264173258321,5.845490050944375,1.9634741239748859
1730,IG_SO3733_SO3731_x_at,10.286673264993864,9.63354019307246,9.513924941557134,8.138527801422274
1731,IG_SO3733_SO3733.1_at,10.769672576999913,8.229299508710927,9.114262900594055,7.77082904603249
1732,IG_SO3735_SO3736_at,9.010108453474288,7.742814669862893,7.417008586788777,6.266786540694901
1733,IG_SO3736_SO3735_x_at,9.084808387804362,8.12515513132229,8.994353436858859,9.174176684452764
1734,IG_SO3741.1_SO3743_at,8.469641817239516,7.4561490346479955,5.157852169141737,8.556506054671928
1735,IG_SO3743_SO3741.1_at,8.663913842115978,7.147713722352154,6.528258742758412,7.138527801422274
1736,IG_SO3746_SO3747_at,8.9413411054853,8.551131452774108,8.776103988073164,5.825276830054866
1737,IG_SO3747_SO3746_at,9.48944659862258,8.226893813571388,9.466994109073257,6.234577959784565
1738,IG_SO3747_SO3748_at,9.841564347730575,6.431288654291593,8.252665432450248,2.2016338611696504
1739,IG_SO3748_SO3747_at,9.351380980674334,7.307428525192248,8.37373520190066,7.0895828931247085
1740,IG_SO3748_SO3749_at,6.760220946466509,8.63263175211247,8.112700132749362,8.986695350243776
1741,IG_SO3749_SO3748_at,-2.321928094887362,-1.7369655941662063,-inf,7.08533966935737
1742,IG_SO3751ic_SO3756_at,8.181897643108389,6.068240861312821,7.241268177329375,4.765534746362977
1743,IG_SO3751in_SO3753ic_s_at,9.77922688371316,9.180406485310636,9.969098673168764,9.194264382992005
1744,IG_SO3753ic_SO3751in_s_at,14.384095689191772,14.148659290795214,14.13015223642754,14.522416018845906
1745,IG_SO3756_SO3751ic_at,8.805421446171756,8.224001674198105,8.606590280370527,8.285402218862249
1746,IG_SO3756_SO3757_at,7.022367813028454,8.717676423066395,7.189824558880018,6.697662633470518
1747,IG_SO3757_SO3756_at,5.0,7.710806433699352,5.2630344058337934,-0.5145731728297583
1748,IG_SO3758_SO3759_at,9.851280557878612,9.751376683366317,9.642773762533084,9.546315722817274
1749,IG_SO3759_SO3758_at,8.359310316890442,-1.0,7.722466024471091,8.354910511586791
1750,IG_SO3772_SO3774_at,11.193094089160006,9.580447019598664,10.469336560326669,5.452858964713811
1751,IG_SO3774_SO3772_at,7.620586410451877,7.825912798784975,7.4212232992251375,6.402585758232587
1752,IG_SO3774_SO3775_x_at,9.057721022872672,7.765534746362977,7.940166750482817,7.323730337521348
1753,IG_SO3775_SO3774_x_at,9.853309555403674,8.695924237018598,8.672425341971495,8.537606691495291
1754,IG_SO3775_SO3776_x_at,9.456354415108288,8.543031820255237,9.568146141292942,9.10669379120375
1755,IG_SO3776_SO3775_x_at,9.022367813028454,8.260213886771416,8.836366008716672,8.138527801422274
1756,IG_SO3777_SO3778_at,7.24412594328373,6.9092930858238235,6.856736756119109,7.740118042833128
1757,IG_SO3778_SO3777_at,4.877744249949002,7.495855026887171,0.0,3.017921907997262
1758,IG_SO3781_SO3782_at,8.418695949602052,6.472487771462744,7.959422420093674,8.755221420702371
1759,IG_SO3782_SO3781_at,4.572889668420581,4.791814071161826,4.517275693209582,-2.321928094887362
1760,IG_SO3783_SO3786_x_at,8.852997587613316,7.516487980909974,7.512542955096859,4.694880192799191
1761,IG_SO3786_SO3783_x_at,7.854245054220128,6.933100474931368,7.405141463136344,6.584962500721156
1762,IG_SO3787_SO3789_x_at,7.105384749247602,6.963474123974886,7.328226118787732,4.504620392403552
1763,IG_SO3789_SO3787_x_at,8.643134661857266,8.2350568627071,8.885391331570442,8.03232128705788
1764,IG_SO3800_SO3801_x_at,8.979568100095186,6.891176124754544,7.292781749227846,7.109569509370688
1765,IG_SO3801_SO3800_at,7.897240425574799,3.711494906650088,6.92362461136832,3.0874628412503395
1766,IG_SO3802_SO3803_at,8.693138438342928,5.6117625600648715,7.301038849903148,1.765534746362977
1767,IG_SO3803_SO3802_at,4.008988783227255,2.584962500721156,1.584962500721156,3.560714954474479
1768,IG_SO3805_SO3807_at,9.3968188150137,9.560905976658258,9.250298417906333,9.445428759238323
1769,IG_SO3807_SO3805_at,8.853309555403674,7.606590280370527,7.870364719583405,8.062316027355715
1770,IG_SO3814_SO3815_at,7.590961241342599,4.336283387864432,7.165911938935689,6.475733430966398
1771,IG_SO3815_SO3814_at,5.4495613746132365,7.054197294388812,1.8073549220576042,-0.3219280948873623
1772,IG_SO3817_SO3819_at,2.925999418556223,6.2384047393250786,6.586464525886388,3.817623257511431
1773,IG_SO3819_SO3817_at,9.575728316363781,7.632995197142958,8.448735798029396,7.986410935252045
1774,IG_SO3820_SO3821_x_at,1.4854268271702418,2.560714954474479,1.2016338611696504,6.816343705284859
1775,IG_SO3821_SO3820_at,7.283551423174307,5.361066488794321,5.661065479806948,6.373300196608388
1776,IG_SO3822_SO3823in_at,9.480790201095816,7.306517445249819,6.8189016758856384,7.962317654942308
1777,IG_SO3823in_SO3822_x_at,8.404290064444837,7.662490363913776,8.20212382383046,7.627898615871748
1778,IG_SO3826tc_SO3827_at,9.59618975614441,8.478971805032943,9.549399641246644,6.917670434361761
1779,IG_SO3827_SO3826tc_at,6.829088444004886,6.556122817841175,6.842978831788326,8.333155350310616
1780,IG_SO3831_SO3832_at,10.487136598759749,10.09987376558251,10.373300196608389,8.936932336522394
1781,IG_SO3832_SO3831_x_at,10.408011229883906,9.373952655370193,10.527183745557123,9.475530791027742
1782,IG_SO3837_SO3838_at,10.861707286585856,10.514122260170707,10.733862719678543,8.720415284906329
1783,IG_SO3838_SO3837_at,4.0,-1.3219280948873622,5.040015678847879,6.501439145158873
1784,IG_SO3842_SO3843_at,10.551804374011443,9.852217372873145,9.911841355559563,8.649256177517314
1785,IG_SO3843_SO3842_at,10.255264670799681,9.957682486165123,9.996049727519756,7.578183968090094
1786,IG_SO3848_SO3849_at,6.865423978313134,7.212374787567268,7.756889855074617,4.733354340613827
1787,IG_SO3849_SO3848_at,9.39810235161161,7.73267622307331,8.698010061537433,7.986979709176577
1788,IG_SO3852_SO3853_at,11.343019112867768,10.11022228303048,10.647008638441648,7.459431618637297
1789,IG_SO3853_SO3852_at,3.2016338611696504,7.068240861312821,4.070389327891398,0.0
1790,IG_SO3854_SO3855_at,5.862947248020921,7.624247145836196,7.519636252843212,7.72451385311995
