,index,ORF,GSM87832,GSM88468,GSM88469,GSM88470,GSM88471,GSM88472,GSM88473,GSM88474,GSM88475,GSM88476,GSM88477,GSM88478,GSM88479,GSM88482,GSM88537,GSM88538,GSM88539,GSM88540,GSM88541,GSM88542
8662,5233,SO3917,-0.083141235,-0.046921047,-0.061902439,0.002882509,-0.304006187,-0.038006323,0.418999465,0.366252264,-0.100051014,-0.19759996,0.197865391,0.25821739,0.293958979,-0.005782353,1.353323291,1.826192536,1.029982866,1.629939409,0.829443681,1.480782124
8663,10993,SO3917,-0.083141235,-0.046921047,-0.061902439,0.002882509,-0.304006187,-0.038006323,0.418999465,0.366252264,-0.100051014,-0.19759996,0.197865391,0.25821739,-0.217591435,-0.005782353,1.353323291,1.826192536,1.029982866,1.629939409,0.829443681,1.480782124
8664,1191,SO3917F,-0.169744676,0.01720929,0.150559677,0.121678557,-0.343732465,-0.02180437,0.341416524,0.22650853,-0.038006323,-0.061902439,0.031395196,0.094911647,0.024319679,-0.020340448,1.532566323,2.023255352,0.833497337,1.036327492,0.846393021,1.289834465
8665,6951,SO3917F,-0.169744676,0.01720929,0.150559677,0.121678557,-0.343732465,-0.02180437,0.341416524,0.22650853,-0.038006323,-0.061902439,0.031395196,0.094911647,-0.01449957,-0.020340448,1.532566323,2.023255352,0.833497337,1.036327492,0.846393021,1.289834465
8666,2357,SO3918,-0.422752464,-0.739372092,-0.579921884,-0.424687669,-0.291592017,-0.048412205,-0.281035664,-0.380821784,-0.440263476,-0.53951953,-0.187707155,-0.092340172,-0.411195433,-0.084670324,-0.875671865,-0.483984853,-0.275786313,0.361768359,-0.63039393,0.048236186
8667,8117,SO3918,-0.422752464,-0.739372092,-0.579921884,-0.424687669,-0.291592017,-0.048412205,-0.281035664,-0.380821784,-0.440263476,-0.53951953,-0.187707155,-0.092340172,-0.179514657,-0.084670324,-0.875671865,-0.483984853,-0.275786313,0.361768359,-0.63039393,0.048236186
8668,4071,SO3918F,-0.411195433,-0.340075442,-0.461958547,-0.244685096,-0.205896101,-0.17299399,-0.465938398,0.044044333,-0.461958547,-0.510457064,-0.145605322,0.038436182,0.516015147,-0.074000581,-0.74178261,0.070389328,-0.224317298,0.516015147,-0.595096878,0.379620962
8669,9831,SO3918F,-0.411195433,-0.340075442,-0.461958547,-0.244685096,-0.205896101,-0.17299399,-0.465938398,0.044044333,-0.461958547,-0.510457064,-0.145605322,0.038436182,-0.217591435,-0.074000581,-0.74178261,0.070389328,-0.224317298,0.516015147,-0.595096878,0.379620962
8670,4662,SO3919,,,-1.971430848,,,,,0.485426827,,,,,0.178873958,,,,,0.584962501,-0.846843212,
8671,10422,SO3919,,,-1.971430848,1.963474124,,,-0.418889825,,,,,,,,,,,0.584962501,,-0.50021788
8672,10997,SO3920,,0.096261853,,-0.104697379,,,0.0,,,,,,-0.123433941,,,0.263034406,,0.0,,
8673,5237,SO3920,,0.096261853,,-0.104697379,,,0.0,,,,,,-0.164884385,,,0.263034406,,0.0,,
8674,6931,SO3920F,0.09085343,,,-0.314732593,,,,0.584962501,,,,,-0.241270432,0.10701825,,0.584962501,,0.807354922,,0.378511623
8675,1171,SO3920F,0.09085343,,,-0.314732593,,,,0.584962501,,,,,,0.10701825,,0.584962501,,0.807354922,,
8676,9631,SO3921,,,,-0.360304767,,,,,,,,,,,,0.137503524,,,,
8677,3871,SO3921,,,,,,,,,,,,,,,0.292781749,0.137503524,,,,
8678,2337,SO3922,,-0.687334826,-0.349235441,-0.286304185,,,,,,-0.110915901,-0.001443417,0.347098671,-0.168122759,-0.115597447,0.351628329,0.421155961,0.0,0.484395963,-0.013043037,0.069014678
8679,8097,SO3922,,-0.687334826,-0.349235441,-0.286304185,,,,,,-0.110915901,-0.001443417,0.347098671,-1.54793177,-0.115597447,0.351628329,0.421155961,0.0,0.484395963,-0.013043037,0.069014678
8680,4051,SO3922F,-0.089267338,-0.595096878,-0.465938398,-0.541617996,,,,0.0,,,0.326537348,,,-0.03209363,0.231432408,0.780730036,,0.745882689,-0.066427362,0.123003954
8681,9811,SO3922F,-0.089267338,,-0.465938398,-0.541617996,,,,0.0,,,0.326537348,0.584962501,0.32308179,-0.03209363,0.231432408,0.780730036,,0.745882689,-0.066427362,0.123003954
8682,10977,SO3923,,,0.0,-0.318325858,,,0.378511623,1.136191386,,,,,-0.918660373,-0.506352666,,0.263034406,,0.0,,-0.140825544
8683,5217,SO3923,,,0.0,-0.318325858,,,,1.136191386,,,,,-0.17625064,-0.506352666,0.137503524,0.263034406,,,,-0.140825544
8684,6935,SO3923F,0.828631582,-0.422752464,0.137503524,-0.013043037,,,0.070389328,0.632268215,,,0.497740089,,0.291603558,0.301002256,0.59072177,1.147957881,0.154453593,0.432959407,-0.06340917,0.701327257
8685,1175,SO3923F,0.828631582,-0.422752464,0.137503524,-0.013043037,,,0.070389328,0.632268215,,,,,-0.038006323,0.301002256,0.59072177,1.147957881,0.154453593,0.432959407,-0.06340917,0.701327257
8686,8077,SO3924,0.070389328,-0.416962376,,-0.109358756,,,,,,,,,,0.13093087,0.321928095,0.779049553,0.0,,-0.18606493,-0.017417053
8687,2317,SO3924,0.070389328,-0.416962376,0.146655222,-0.109358756,,,,,,,0.137503524,-0.586405918,-0.424687669,0.13093087,0.321928095,0.779049553,0.0,,-0.18606493,-0.017417053
8688,4055,SO3924F,,,-0.438307279,0.192825404,,,,-0.241270432,,,-0.077041036,,-0.212567535,-0.054392297,,0.582074221,0.247319935,,-0.289827252,0.102993993
8689,9815,SO3924F,,,-0.438307279,0.192825404,,,,-0.241270432,,,-0.077041036,,-0.352915787,-0.054392297,,0.582074221,,0.137503524,-0.289827252,0.102993993
8690,10957,SO3925,1.0,0.679874148,0.557777671,0.504874589,,,0.780730036,0.765534746,-0.169744676,-0.281035664,0.280956314,0.59454855,0.096261853,0.289244285,1.598365205,1.75787666,0.01720929,1.601696516,0.070389328,0.871055075
8691,5197,SO3925,1.0,0.679874148,0.557777671,0.504874589,,,0.780730036,0.765534746,-0.169744676,-0.281035664,0.280956314,0.59454855,-0.564904848,0.289244285,1.598365205,1.75787666,0.01720929,1.601696516,0.070389328,0.871055075
8692,6915,SO3925F,0.8623522,0.755314904,0.605020153,0.524063676,,,0.745022149,1.249748715,-0.110915901,-0.195946441,0.550900665,0.408168371,0.339137385,0.374065718,1.714135594,1.770617647,0.273814245,1.442545456,0.032806145,0.903809559
8693,1155,SO3925F,0.8623522,0.755314904,0.605020153,0.524063676,,,0.745022149,1.249748715,-0.110915901,-0.195946441,,0.408168371,-0.10780329,0.374065718,1.714135594,1.770617647,0.273814245,1.442545456,0.032806145,0.903809559
8694,2321,SO3926,0.746742716,0.685267407,0.641546029,0.570462931,0.207892852,0.189033824,1.086104371,1.299244658,0.312665174,0.09895848,0.320773477,0.693319679,-0.042456799,0.623866862,1.295723025,1.846393021,0.678071905,1.40599236,0.250961574,1.028569152
8695,8081,SO3926,0.746742716,0.685267407,0.641546029,0.570462931,0.207892852,0.189033824,1.086104371,1.299244658,0.312665174,0.09895848,0.320773477,0.693319679,-0.227692025,0.623866862,1.295723025,1.846393021,0.678071905,1.40599236,0.250961574,1.028569152
8696,9795,SO3926F,0.84478735,0.646162657,0.669026766,0.539034703,0.206643224,0.728573603,0.973060173,1.466235562,0.378511623,0.204140717,0.820485343,0.87892148,-0.416962376,0.788268083,1.350497247,2.059355278,0.584962501,1.201633861,-0.013043037,1.55924706
8697,4035,SO3926F,0.84478735,0.646162657,0.669026766,0.539034703,0.206643224,0.728573603,0.973060173,1.466235562,0.378511623,0.204140717,0.820485343,0.87892148,0.221567789,0.788268083,1.350497247,2.059355278,0.584962501,1.201633861,-0.013043037,1.55924706
8698,995,SO3927,-0.239566125,0.015782997,-0.248107862,-0.112474729,-0.10780329,0.066261442,0.38294387,0.317304068,0.379620962,0.257010618,0.141432791,0.211635253,0.071762669,0.204140717,0.255802837,0.206643224,0.5290713,0.311503115,0.109694865,0.149259365
8699,6755,SO3927,-0.239566125,0.015782997,-0.248107862,-0.112474729,-0.10780329,0.066261442,0.38294387,0.317304068,0.379620962,0.257010618,0.141432791,0.211635253,0.141432791,0.204140717,0.255802837,0.206643224,0.5290713,0.311503115,0.109694865,0.149259365
8700,6117,SO3928,-0.10780329,-0.454031631,-0.058893689,0.025737561,0.196607044,-0.281035664,0.403813062,0.242450074,0.63691458,0.680774425,0.028569152,-0.064917477,-0.205896101,0.175045486,0.538041453,0.089498151,0.474046599,0.412510571,0.45206823,-0.001443417
8701,357,SO3928,-0.10780329,-0.454031631,-0.058893689,0.025737561,0.196607044,-0.281035664,0.403813062,0.242450074,0.63691458,0.680774425,0.028569152,-0.064917477,-0.164884385,0.175045486,0.538041453,0.089498151,0.474046599,0.412510571,0.45206823,-0.001443417
8702,6247,SO3928F,-0.281035664,-0.055891201,-0.092340172,-0.058893689,-0.074000581,0.084064265,0.489542936,0.124328135,0.583037624,0.620117165,0.015782997,0.044044333,,-0.087733372,0.586884813,0.053806444,0.786596362,0.015782997,0.606915942,-0.164884385
8703,10961,SO3928F,,,,,,,,,,,,,0.298658316,,,,,,,
8704,5201,SO3928F,,,,,,,,,,,,,-0.249822294,,,,,,,
8705,487,SO3928F,-0.281035664,-0.055891201,-0.092340172,-0.058893689,-0.074000581,0.084064265,0.489542936,0.124328135,0.583037624,0.620117165,0.015782997,0.044044333,-0.092340172,-0.087733372,0.586884813,0.053806444,0.786596362,0.015782997,0.606915942,-0.164884385
8706,1653,SO3929,-0.270555993,-0.377069649,-0.036525876,0.005759269,0.169925001,-0.087733372,0.339137385,-0.343732465,0.951587795,0.778208576,-0.386468347,-0.354759487,0.075874867,-0.265344567,0.692427198,-0.083141235,1.154453593,-0.522840789,0.839153387,-0.227692025
8707,7413,SO3929,-0.270555993,-0.377069649,-0.036525876,0.005759269,0.169925001,-0.087733372,0.339137385,-0.343732465,0.951587795,0.778208576,-0.386468347,-0.354759487,0.074505436,-0.265344567,0.692427198,-0.083141235,1.154453593,-0.522840789,0.839153387,-0.227692025
8708,3367,SO3929F,-0.253257284,-0.069451881,-0.020340448,-0.017417053,0.053806444,0.056583528,0.052415894,0.129612738,0.685267407,0.647084213,-0.115597447,-0.790858602,0.455228571,-0.202571918,0.608809243,0.123003954,0.937344392,-0.564904848,0.618238656,-0.323732592
8709,9127,SO3929F,-0.253257284,-0.069451881,-0.020340448,-0.017417053,0.053806444,0.056583528,0.052415894,0.129612738,0.685267407,0.647084213,-0.115597447,-0.790858602,0.290424404,-0.202571918,0.608809243,0.123003954,0.937344392,-0.564904848,0.618238656,-0.323732592
8710,9635,SO3930,-0.227692025,0.045442971,0.169925001,0.007195501,0.105678078,0.010063683,0.048236186,-0.19759996,0.364012054,0.164786278,0.166072676,0.240008965,-0.232768963,0.105678078,0.506906555,0.292781749,0.123003954,0.413594082,0.357270476,0.180147861
8711,3875,SO3930,-0.227692025,0.045442971,0.169925001,0.007195501,0.105678078,0.010063683,0.048236186,-0.19759996,0.364012054,0.164786278,0.166072676,0.240008965,-0.190997225,0.105678078,0.506906555,0.292781749,0.123003954,0.413594082,0.357270476,0.180147861
8712,10293,SO3931,0.36960607,0.195347598,0.449957484,0.160920188,0.282143229,-0.139235797,-0.093879047,-0.214240226,0.430820497,0.471967788,0.096261853,0.079975377,,-0.144010303,0.732052073,0.142740172,-0.131313235,-0.582079992,0.423309237,-0.212567535
8713,4533,SO3931,0.36960607,0.195347598,0.449957484,0.160920188,0.282143229,-0.139235797,-0.093879047,-0.214240226,0.430820497,0.471967788,0.096261853,0.079975377,0.03562391,-0.144010303,0.732052073,0.142740172,-0.131313235,-0.582079992,0.423309237,-0.212567535
8714,6251,SO3931F,0.379620962,0.123003954,0.314986485,0.280956314,0.364012054,0.069014678,0.337996464,-0.251538767,0.463622457,0.46048047,0.039840265,-0.147202107,-0.727379545,0.011495639,0.853596506,0.40053793,-0.1376478,-0.985644707,0.417920008,-0.275786313
8715,491,SO3931F,0.379620962,0.123003954,0.314986485,0.280956314,0.364012054,0.069014678,0.337996464,-0.251538767,0.463622457,0.46048047,0.039840265,-0.147202107,,0.011495639,0.853596506,0.40053793,-0.1376478,-0.985644707,0.417920008,-0.275786313
8716,7546,SO3932,0.064882852,0.35614381,,0.032806145,,,,0.678071905,,,,-0.19759996,0.074505436,-0.164884385,,0.070389328,,,0.102993993,
8717,1786,SO3932,0.064882852,0.35614381,,0.032806145,,,,,,,,-0.19759996,-0.226003675,-0.164884385,0.678071905,0.070389328,,,,
8718,975,SO3932F,,,,,,,,,,,,,,,,,,,,
8719,6735,SO3932F,,,,,,,,,,,,,,,,,,,,
8720,1633,SO3933,0.423309237,0.296310561,0.312665174,0.199122642,0.242450074,-0.080087911,0.372952098,0.411426246,0.155749233,0.204140717,0.121678557,0.166072676,,-0.086201035,0.617298483,0.308011315,0.027154052,0.044044333,0.279768422,-0.231074664
8721,7393,SO3933,0.423309237,0.296310561,0.312665174,0.199122642,0.242450074,-0.080087911,0.372952098,0.411426246,0.155749233,0.204140717,0.121678557,0.166072676,1.40053793,-0.086201035,0.617298483,0.308011315,0.027154052,0.044044333,0.279768422,-0.231074664
8722,3371,SO3933F,0.487486349,0.486456956,0.489542936,0.555816155,0.492622329,-0.01449957,0.399444565,0.545968369,-0.260151897,-0.200912694,0.289244285,0.35614381,-0.042456799,-0.020340448,0.702214251,0.652601218,0.167357928,0.721591399,0.053806444,0.224040274
8723,9131,SO3933F,0.487486349,0.486456956,0.489542936,0.555816155,0.492622329,-0.01449957,0.399444565,0.545968369,-0.260151897,-0.200912694,0.289244285,0.35614381,-0.017417053,-0.020340448,0.702214251,0.652601218,0.167357928,0.721591399,0.053806444,0.224040274
8724,10273,SO3934,0.093560176,0.22650853,0.206643224,0.512985335,0.100304906,0.0,0.214124805,0.279768422,0.149259365,0.134878054,0.067638717,0.183962835,-0.147202107,0.173767068,0.029982866,-0.12973393,-0.241270432,-0.19759996,0.328836464,0.042644337
8725,4513,SO3934,0.093560176,0.22650853,0.206643224,0.512985335,0.100304906,0.0,0.214124805,0.279768422,0.149259365,0.134878054,0.067638717,0.183962835,-0.13606155,0.173767068,0.029982866,-0.12973393,-0.241270432,-0.19759996,0.328836464,0.042644337
8726,471,SO3934F,0.045442971,0.166072676,0.35614381,0.425459305,0.010063683,0.119024103,0.580145484,-0.067938829,0.423309237,0.23388806,0.015782997,0.064882852,,0.069014678,0.113700499,-0.142417045,-0.277533976,-0.2968993,0.3021728,-0.375197235
8727,6231,SO3934F,0.045442971,0.166072676,0.35614381,0.425459305,0.010063683,0.119024103,0.580145484,-0.067938829,0.423309237,0.23388806,0.015782997,0.064882852,-0.309359421,0.069014678,0.113700499,-0.142417045,-0.277533976,-0.2968993,0.3021728,-0.375197235
8728,1637,SO3935,0.141432791,0.046840254,0.336854639,0.367371066,0.137503524,0.128293401,0.141432791,0.368489001,-0.058893689,-0.061902439,0.167357928,0.12035194,-0.131313235,0.096261853,-0.093879047,0.180147861,-0.36215794,0.066261442,-0.064917477,-0.01449957
8729,7397,SO3935,0.141432791,0.046840254,0.336854639,0.367371066,0.137503524,0.128293401,0.141432791,0.368489001,-0.058893689,-0.061902439,0.167357928,0.12035194,1.005759269,0.096261853,-0.093879047,0.180147861,-0.36215794,0.066261442,-0.064917477,-0.01449957
8730,9111,SO3935F,0.158337027,0.222804561,0.32998465,0.467801156,0.018634174,0.190298792,0.046840254,0.355016264,-0.236163541,-0.199255376,0.303342394,0.386259141,,0.027154052,0.092207438,0.269033146,-0.54793177,0.422233001,-0.061902439,0.520045024
8731,3351,SO3935F,0.158337027,0.222804561,0.32998465,0.467801156,0.018634174,0.190298792,0.046840254,0.355016264,-0.236163541,-0.199255376,0.303342394,0.386259141,-0.222632891,0.027154052,0.092207438,0.269033146,-0.54793177,0.422233001,-0.061902439,0.520045024
8732,10277,SO3936,0.197865391,0.242450074,0.248534836,0.250961574,0.059355278,-0.048412205,0.497740089,0.318461465,0.337996464,0.350497247,0.141432791,0.178873958,-0.345564459,-0.13289427,0.486456956,0.138814469,0.109694865,-0.200912694,0.409255147,-0.131313235
8733,4517,SO3936,0.197865391,0.242450074,0.248534836,0.250961574,0.059355278,-0.048412205,0.497740089,0.318461465,0.337996464,0.350497247,0.141432791,0.178873958,0.055195654,-0.13289427,0.486456956,0.138814469,0.109694865,-0.200912694,0.409255147,-0.131313235
8734,451,SO3936F,0.23878686,0.102993993,0.27857955,0.196607044,0.108357178,-0.10780329,0.386259141,0.097610797,0.625738062,0.531069493,0.071762669,-0.01449957,0.293958979,-0.17299399,0.673556424,0.029982866,0.056583528,-0.246395464,0.515005916,-0.187707155
8735,6211,SO3936F,0.23878686,0.102993993,0.27857955,0.196607044,0.108357178,-0.10780329,0.386259141,0.097610797,0.625738062,0.531069493,0.071762669,-0.01449957,-0.260151897,-0.17299399,0.673556424,0.029982866,0.056583528,-0.246395464,0.515005916,-0.187707155
8736,1617,SO3937,-0.008682243,0.056583528,0.042644337,0.089498151,0.176322773,-0.02620507,0.03562391,-0.106249498,0.162210036,0.261831659,0.075874867,0.066261442,-0.305788392,0.177598929,0.241230036,-0.164884385,-0.217591435,-0.535331733,0.317304068,-0.168122759
8737,7377,SO3937,-0.008682243,0.056583528,0.042644337,0.089498151,0.176322773,-0.02620507,0.03562391,-0.106249498,0.162210036,0.261831659,0.075874867,0.066261442,2.925999419,0.177598929,0.241230036,-0.164884385,-0.217591435,-0.535331733,0.317304068,-0.168122759
8738,3331,SO3937F,0.074505436,-0.070966521,0.101650076,-0.03948829,0.105678078,-0.074000581,0.260627908,0.115033243,0.018634174,0.137503524,0.116364757,0.153156788,0.368489001,-0.054392297,0.477159211,0.069014678,-0.115597447,0.051024003,0.321928095,-0.117161344
8739,9091,SO3937F,0.074505436,-0.070966521,0.101650076,-0.03948829,0.105678078,-0.074000581,0.260627908,0.115033243,0.018634174,0.137503524,0.116364757,0.153156788,0.222804561,-0.054392297,0.477159211,0.069014678,-0.115597447,0.051024003,0.321928095,-0.117161344
8740,10257,SO3938,0.137503524,,0.45206823,0.446785562,,,,,0.402722177,0.673556424,-0.199255376,-0.10159814,0.252173413,-0.120294234,0.722466024,0.243669081,0.765534746,-0.81857936,0.377401431,-0.275786313
8741,4497,SO3938,0.137503524,,0.45206823,0.446785562,,,,,0.402722177,0.673556424,-0.199255376,,-0.232768963,-0.120294234,0.722466024,0.243669081,,-0.81857936,0.377401431,-0.275786313
8742,6215,SO3938F,,,0.534061602,0.264236151,,,,,0.597411988,0.695102986,-0.152003093,-0.234465254,-0.06039728,-0.61705613,0.784922702,0.057970069,,-0.968604804,0.260627908,-0.625934282
8743,455,SO3938F,-1.142417045,-0.682695932,,0.264236151,,,,,0.597411988,0.695102986,-0.152003093,,0.655351829,-0.61705613,0.784922702,,0.263034406,,0.260627908,-0.625934282
8744,7357,SO3939,0.064882852,-0.077041036,0.279768422,0.185232254,0.265436896,-0.174621396,-0.03209363,-0.282789701,0.712815854,0.840765337,-0.298672743,-0.407363571,2.887525271,-0.115597447,1.34879896,0.638768944,0.874206786,-0.298672743,0.794103899,-0.358453971
8745,1597,SO3939,0.064882852,-0.077041036,0.279768422,0.185232254,0.265436896,-0.174621396,-0.03209363,-0.282789701,0.712815854,0.840765337,-0.298672743,-0.407363571,0.296310561,-0.115597447,1.34879896,0.638768944,0.874206786,-0.298672743,0.794103899,-0.358453971
8746,9095,SO3939F,0.018634174,-0.030619235,0.277389699,0.13093087,0.215367972,-0.20756107,-0.064917477,-0.125006361,0.426533138,0.693319679,-0.10780329,0.051024003,-0.311148256,-0.332789088,1.236339539,0.659924558,0.745882689,-0.277533976,0.669933836,-0.289827252
8747,3335,SO3939F,0.018634174,-0.030619235,0.277389699,0.13093087,0.215367972,-0.20756107,-0.064917477,-0.125006361,0.426533138,0.693319679,-0.10780329,0.051024003,-0.323732592,-0.332789088,1.236339539,0.659924558,0.745882689,-0.277533976,0.669933836,-0.289827252
8748,10237,SO3940,-0.09696173,-0.066427362,0.22897257,0.062121712,0.191562651,-0.140825544,-0.293358943,-0.54793177,0.656267535,0.631337144,-0.158429363,-0.152003093,-0.048412205,-0.123433941,1.216610069,0.528071165,0.814755483,-0.347398782,0.819668183,-0.177881725
8749,4477,SO3940,-0.09696173,-0.066427362,0.22897257,0.062121712,0.191562651,-0.140825544,-0.293358943,-0.54793177,0.656267535,0.631337144,-0.158429363,-0.152003093,,-0.123433941,1.216610069,0.528071165,0.814755483,-0.347398782,0.819668183,-0.177881725
8750,6195,SO3940F,-0.013043037,-0.064917477,0.149259365,0.113700499,0.23511432,-0.030619235,0.339137385,-0.639354798,0.646162657,0.576280258,-0.318325858,-0.242976753,0.048236186,-0.314732593,1.469885976,0.554834396,0.954568571,-0.415037499,0.893750502,-0.282789701
8751,435,SO3940F,-0.013043037,-0.064917477,0.149259365,0.113700499,0.23511432,-0.030619235,0.339137385,-0.639354798,0.646162657,0.576280258,-0.318325858,-0.242976753,,-0.314732593,1.469885976,0.554834396,0.954568571,-0.415037499,0.893750502,-0.282789701
8752,7361,SO3941,-0.23786383,-0.239566125,0.021479727,-0.220950447,-0.002888279,-0.248107862,0.24610401,-0.10159814,0.242450074,0.248534836,-0.190997225,-0.020340448,0.745022149,-0.10159814,2.192194165,1.578214165,1.124328135,0.876566059,1.293958979,0.653518671
8753,1601,SO3941,-0.23786383,-0.239566125,0.021479727,-0.220950447,-0.002888279,-0.248107862,0.24610401,-0.10159814,0.242450074,0.248534836,-0.190997225,-0.020340448,0.147957881,-0.10159814,2.192194165,1.578214165,1.124328135,0.876566059,1.293958979,0.653518671
8754,9075,SO3941F,-0.075520008,-0.112474729,-0.086201035,-0.270555993,0.029982866,-0.045431429,-0.020340448,0.13093087,-0.043943348,0.116364757,0.038436182,0.138814469,-0.10159814,0.175045486,1.820076821,1.521553331,0.942608336,1.446785562,0.956800118,1.18142064
8755,3315,SO3941F,-0.075520008,-0.112474729,-0.086201035,-0.270555993,0.029982866,-0.045431429,-0.020340448,0.13093087,-0.043943348,0.116364757,0.038436182,0.138814469,0.140124224,0.175045486,1.820076821,1.521553331,0.942608336,1.446785562,0.956800118,1.18142064
8756,4481,SO3942,-0.488026018,-0.40927823,0.227741076,0.241230036,0.116364757,0.029982866,-0.810966176,-0.668868078,-0.736965594,-0.66428809,-0.4639471,-0.524915117,0.449957484,-0.13289427,-0.98279071,-0.778432211,-0.220950447,0.13093087,-0.334607229,-0.246395464
8757,10241,SO3942,-0.488026018,-0.40927823,0.227741076,0.241230036,0.116364757,0.029982866,-0.810966176,-0.668868078,-0.736965594,-0.66428809,-0.4639471,-0.524915117,-0.174621396,-0.13289427,-0.98279071,-0.778432211,-0.220950447,0.13093087,-0.334607229,-0.246395464
8758,6968,SO3942F,-0.531156057,-0.457989644,0.272620455,0.312665174,-0.049904906,0.202887833,-0.897006007,-0.960159735,-0.831357964,-0.780908942,-0.522840789,-0.691988685,0.097610797,0.039840265,-0.962969269,-0.76611194,-0.483984853,0.23878686,-0.675765438,0.111031312
8759,1208,SO3942F,-0.531156057,-0.457989644,0.272620455,0.312665174,-0.049904906,0.202887833,-0.897006007,-0.960159735,-0.831357964,-0.780908942,-0.522840789,-0.691988685,-0.179514657,0.039840265,-0.962969269,-0.76611194,-0.483984853,0.23878686,-0.675765438,0.111031312
8760,4088,SO3943,-0.30222618,-0.214240226,0.417920008,0.421155961,-0.214240226,0.027154052,-0.401634795,-0.181149439,-0.634867407,-0.659722595,-0.314732593,-0.15521265,-0.177881725,-0.13606155,-0.416962376,0.088141597,-0.377069649,0.263034406,-0.329159664,0.384049807
8761,9848,SO3943,-0.30222618,-0.214240226,0.417920008,0.421155961,-0.214240226,0.027154052,-0.401634795,-0.181149439,-0.634867407,-0.659722595,-0.314732593,-0.15521265,-0.295128036,-0.13606155,-0.416962376,0.088141597,-0.377069649,0.263034406,-0.329159664,0.384049807
8762,11081,SO3946,0.41467678,0.458382004,-0.015957574,-0.092340172,-0.057391664,-0.171368418,-0.013043037,-0.142417045,0.066261442,-0.02180437,0.039840265,0.142740172,,-0.261880711,0.312665174,0.022900402,-0.139235797,-0.40354186,-0.184424571,-0.367731785
8763,5321,SO3946,0.41467678,0.458382004,-0.015957574,-0.092340172,-0.057391664,-0.171368418,-0.013043037,-0.142417045,0.066261442,-0.02180437,0.039840265,0.142740172,0.081339627,-0.261880711,0.312665174,0.022900402,-0.139235797,-0.40354186,-0.184424571,-0.367731785
8764,9615,SO3947,,,,0.048236186,,,,,0.257010618,0.448900951,,,0.236339539,-0.575615328,,0.140124224,,,0.378511623,
8765,3855,SO3947,0.0,,-0.10159814,0.048236186,,,,,0.257010618,0.448900951,0.079975377,,,-0.575615328,,0.140124224,,,0.378511623,
8766,1188,SO3948,-0.040971781,0.128293401,-0.144010303,0.008630305,-0.13606155,0.254594043,0.069014678,0.078609835,0.085424656,-0.104697379,0.100304906,0.365132593,-0.187707155,0.367371066,-0.072482754,0.117695043,-0.139235797,0.266636643,-0.214240226,-0.008682243
8767,6948,SO3948,-0.040971781,0.128293401,-0.144010303,0.008630305,-0.13606155,0.254594043,0.069014678,0.078609835,0.085424656,-0.104697379,0.100304906,0.365132593,0.09085343,0.367371066,-0.072482754,0.117695043,-0.139235797,0.266636643,-0.214240226,-0.008682243
8768,955,SO3949,0.0,-0.072482754,-0.067938829,-0.142417045,0.057970069,0.063502942,0.355016264,-0.199255376,0.404903122,0.3021728,-0.092340172,-0.226003675,-0.126580497,-0.100051014,0.074505436,-0.603840511,0.320773477,-0.219269964,0.397255346,-0.450084446
8769,6715,SO3949,0.0,-0.072482754,-0.067938829,-0.142417045,0.057970069,0.063502942,0.355016264,-0.199255376,0.404903122,0.3021728,-0.092340172,-0.226003675,-0.272297327,-0.100051014,0.074505436,-0.603840511,0.320773477,-0.219269964,0.397255346,-0.450084446
8770,1076,SO3950,-0.048412205,0.074505436,-0.080087911,-0.189351252,-0.046921047,0.045442971,0.224040274,-0.164884385,0.407080775,0.370722275,-0.110915901,-0.109358756,-0.380821784,-0.104697379,0.23878686,-0.199255376,0.059355278,-0.140825544,0.236339539,-0.382701517
8771,6836,SO3950,-0.048412205,0.074505436,-0.080087911,-0.189351252,-0.046921047,0.045442971,0.224040274,-0.164884385,0.407080775,0.370722275,-0.110915901,-0.109358756,,-0.104697379,0.23878686,-0.199255376,0.059355278,-0.140825544,0.236339539,-0.382701517
8772,4068,SO3950F,-0.109358756,0.112366523,-0.052894948,-0.10159814,-0.015957574,-0.189351252,0.185232254,0.001441974,0.277389699,0.390667686,0.057970069,0.092207438,0.093560176,-0.323732592,0.248534836,-0.17299399,0.217851097,-0.270555993,0.13093087,-0.253257284
8773,9828,SO3950F,-0.109358756,0.112366523,-0.052894948,-0.10159814,-0.015957574,-0.189351252,0.185232254,0.001441974,0.277389699,0.390667686,0.057970069,0.092207438,-0.086201035,-0.323732592,0.248534836,-0.17299399,0.217851097,-0.270555993,0.13093087,-0.253257284
8774,1192,SO3951,0.22650853,0.031395196,0.049630768,-0.110915901,0.101650076,-0.109358756,0.59645814,-0.279283757,0.066261442,0.175045486,0.096261853,-0.03209363,,-0.179514657,0.305678743,0.173767068,0.155749233,-0.115597447,0.117695043,-0.06340917
8775,6952,SO3951,0.22650853,0.031395196,0.049630768,-0.110915901,0.101650076,-0.109358756,0.59645814,-0.279283757,0.066261442,0.175045486,0.096261853,-0.03209363,-0.161653263,-0.179514657,0.305678743,0.173767068,0.155749233,-0.115597447,0.117695043,-0.06340917
8776,9595,SO3952,0.073134705,0.09895848,-0.064917477,-0.00433459,-0.02180437,0.094911647,0.3068455,0.185232254,0.344828497,0.097610797,-0.001443417,0.313826296,0.052415894,0.124328135,0.015782997,0.341416524,0.469885976,0.010063683,0.022900402,0.209141398
