,index,ORF,GSM525509,GSM525510,GSM525511,GSM525512,GSM525513,GSM525514
9810,13525,SO_3550,,,,,,
9811,8847,SO_3550,2094.67,2545.33,2057.33,1112.0,780.0,1241.33
9812,2633,SO_3551,13476.0,13317.33,9702.0,6141.33,6513.33,6333.33
9813,13034,SO_3551,1080.0,726.67,934.67,1296.0,1105.33,3214.67
9814,8998,SO_3551,51.33,54.0,10.0,10.0,10.0,10.0
9815,13430,SO_3552,4686.0,4309.33,4278.67,1985.33,2076.0,2265.33
9816,9251,SO_3552,398.67,349.33,186.67,684.0,480.0,338.67
9817,7335,SO_3552,2446.0,3140.0,2302.0,1698.0,1673.33,2472.67
9818,12832,SO_3553,51.33,54.0,10.0,10.0,10.0,10.0
9819,7860,SO_3553,1764.0,1712.0,2222.67,2795.33,3068.0,3536.0
9820,4122,SO_3553,4964.0,4902.67,5274.67,3304.0,3090.67,3013.33
9821,1274,SO_3554,716.0,818.67,676.67,980.0,760.0,620.0
9822,4275,SO_3554,2976.0,2786.67,2909.33,3483.33,3493.33,4021.33
9823,11473,SO_3554,7451.33,7644.67,9728.67,12548.0,14188.67,16560.67
9824,12260,SO_3555,23966.67,25341.33,21461.33,20811.33,22798.0,20560.0
9825,2634,SO_3555,1596.0,1154.67,1705.33,2950.67,4130.67,3485.33
9826,6031,SO_3555,27028.0,32408.0,31681.33,32104.67,23858.67,26570.67
9827,4491,SO_3556,604.0,629.33,1013.33,124.67,472.67,372.0
9828,7834,SO_3556,788.0,396.0,634.67,320.0,264.67,149.33
9829,10520,SO_3556,2782.67,1960.0,2878.0,5688.0,10450.67,7153.33
9830,5757,SO_3557,2936.0,2444.0,3274.67,6378.0,4512.0,3101.33
9831,3003,SO_3557,620.0,954.67,1002.67,286.0,414.67,437.33
9832,11375,SO_3557,368.0,317.33,248.0,158.67,300.0,246.67
9833,7266,SO_3558,21408.0,20592.0,20764.0,39510.67,35633.33,27801.33
9834,11715,SO_3558,1112.0,1537.33,1182.67,886.67,662.67,362.67
9835,2150,SO_3558,3300.0,4292.0,3838.0,3368.0,5476.0,5103.33
9836,1209,SO_3559,834.67,881.33,1020.0,1832.0,1280.0,1208.0
9837,6162,SO_3559,51.33,248.0,10.0,10.0,14.67,10.0
9838,11207,SO_3559,3352.0,2662.67,1316.67,1065.33,780.0,653.33
9839,8948,SO_3560,1726.67,2444.0,1145.33,732.0,1044.0,1008.0
9840,2281,SO_3560,5066.67,4756.0,3598.67,1832.0,1958.67,2306.0
9841,6069,SO_3560,1995.33,2278.0,1724.0,1288.0,1065.33,1657.33
9842,3186,SO_3561,17089.33,18944.67,19832.0,6843.33,10057.33,11162.67
9843,10643,SO_3561,12948.0,8538.67,12045.33,18212.0,17826.0,22040.0
9844,6826,SO_3561,51.33,54.0,10.0,10.0,10.0,10.0
9845,8922,SO_3562,4868.67,5968.0,3658.67,4942.0,4182.67,4560.0
9846,1576,SO_3562,4101.33,5200.0,3898.0,4142.67,3702.67,3692.0
9847,4694,SO_3562,5118.0,3256.0,6117.33,6086.0,5461.33,6721.33
9848,10644,SO_3563,2662.67,2577.33,3794.0,2333.33,1908.0,1812.0
9849,2345,SO_3563,984.0,1172.0,726.67,1270.67,818.67,1080.0
9850,9149,SO_3563,414.67,281.33,778.67,1264.0,797.33,861.33
9851,1099,SO_3564,8510.67,10165.33,7964.67,7330.67,6379.33,8237.33
9852,6954,SO_3564,2305.33,1974.67,3638.67,3421.33,10860.0,10153.33
9853,10645,SO_3564,322.67,54.0,237.33,561.33,308.0,202.67
9854,7861,SO_3565,19117.33,29978.67,25065.33,13042.67,12864.67,15657.33
9855,1701,SO_3565,1976.0,2512.0,1998.67,4602.0,2662.67,2976.0
9856,11556,SO_3565,61212.0,54740.0,54740.0,49837.33,55736.0,49137.33
9857,5708,SO_3567,23712.0,31560.67,16280.67,37813.33,29954.67,17350.0
9858,2939,SO_3567,5815.33,3548.0,3560.0,4224.0,4121.33,5121.33
9859,11208,SO_3567,1746.67,2427.33,2672.0,1914.67,1224.0,1580.0
9860,5432,SO_3569,1061.33,1258.67,766.67,848.0,1142.67,924.0
9861,8090,SO_3569,51.33,54.0,8.0,57.33,10.0,202.67
9862,2092,SO_3569,1995.33,2376.0,1497.33,1652.0,2065.33,2806.0
9863,6446,SO_3570,414.67,365.33,786.67,36.67,365.33,206.67
9864,13035,SO_3570,620.0,849.33,714.0,1244.0,677.33,766.67
9865,8614,SO_3570,13302.67,9532.0,16188.0,22638.0,13584.67,15154.67
9866,3752,SO_3571,3157.33,2647.33,3592.0,2378.67,4069.33,2357.33
9867,6955,SO_3571,10863.33,13625.33,10026.0,3130.67,4314.67,4612.0
9868,13477,SO_3571,949.33,834.67,945.33,649.33,480.0,546.67
9869,257,SO_3572,45980.0,35017.33,30330.0,17307.33,36886.0,27658.67
9870,10177,SO_3572,2305.33,1773.33,2754.67,700.0,1036.0,290.67
9871,5012,SO_3573,33698.67,39953.33,35100.0,37696.0,37038.67,34061.33
9872,700,SO_3573,10156.0,9553.33,8962.67,18492.67,12416.67,13994.67
9873,10521,SO_3574,3249.33,5135.33,2661.33,3737.33,2237.33,5506.67
9874,1027,SO_3574,532.0,248.0,357.33,244.0,432.0,362.67
9875,8091,SO_3575,477.33,629.33,1254.67,7172.0,6896.0,6214.0
9876,5491,SO_3575,4192.0,2850.67,5456.0,3214.67,4902.67,3236.67
9877,1635,SO_3575,6756.67,9532.0,8386.67,13632.0,6674.67,10160.67
9878,7594,SO_3576,6698.67,5496.0,6550.67,3674.67,5401.33,6710.67
9879,12261,SO_3576,5737.33,3896.0,6074.0,3948.0,4008.0,3305.33
9880,1577,SO_3576,63738.67,62020.0,53184.67,46166.67,57792.0,62854.67
9881,5709,SO_3577,1596.0,1188.0,2366.67,1673.33,2737.33,2494.67
9882,10764,SO_3577,40968.0,54514.67,48302.0,56653.33,49621.33,46372.0
9883,2093,SO_3577,23334.67,22170.0,15993.33,26540.0,22507.33,26072.0
9884,11716,SO_3578,1270.67,1120.0,3044.0,2898.67,1550.0,1506.67
9885,4609,SO_3578,262.67,233.33,244.0,36.67,329.33,321.33
9886,7835,SO_3578,5252.0,7577.33,3978.67,3642.67,3396.0,4242.67
9887,5305,SO_3580,4013.33,3436.0,3614.67,12069.33,13970.67,10844.0
9888,519,SO_3580,15841.33,19085.33,19478.67,30800.0,17904.0,16188.0
9889,8716,SO_3580,3069.33,1609.33,2532.0,3629.33,6513.33,5072.0
9890,12392,SO_3581,2880.0,2871.33,2556.0,1296.0,1981.33,1889.33
9891,5107,SO_3582,2850.67,2740.0,3448.0,2093.33,3518.67,1960.0
9892,102,SO_3582,2782.67,2993.33,2688.0,1128.0,1574.67,1097.33
9893,8575,SO_3582,5510.67,8286.67,7289.33,14728.0,5081.33,10160.67
9894,6525,SO_3584,26025.33,27266.67,17320.0,8173.33,14772.67,11420.67
9895,13211,SO_3584,8811.33,9422.67,6908.0,5660.0,8401.33,7357.33
9896,3651,SO_3584,6621.33,7869.33,6822.67,11184.0,4948.0,4178.0
9897,9978,SO_3585,232.0,54.0,128.67,15.67,150.67,127.33
9898,5492,SO_3585,9274.67,4928.0,2398.67,1692.0,2945.33,2376.0
9899,701,SO_3585,12126.67,15600.67,11232.0,12668.0,9054.67,12813.33
9900,2670,SO_3586,26737.33,24968.0,30544.0,22909.33,25978.67,23435.33
9901,7100,SO_3586,382.67,505.33,460.67,732.0,480.0,356.0
9902,10370,SO_3586,4498.67,3973.33,2940.0,5109.33,3658.67,4356.0
9903,11950,SO_3587,3946.67,3242.67,1918.67,2764.67,5182.67,3320.0
9904,7505,SO_3587,5815.33,5877.33,6658.67,22931.33,11213.33,17025.33
9905,1636,SO_3587,202.67,54.0,166.67,149.33,168.0,107.33
9906,4324,SO_3588,8020.67,8748.0,9169.33,8197.33,5514.67,3685.33
9907,453,SO_3588,5118.0,6200.67,2976.0,1631.33,1997.33,1428.0
9908,9714,SO_3588,916.67,881.33,782.67,366.67,472.67,290.67
9909,11474,SO_3589,513.33,189.33,312.0,463.33,525.33,482.67
9910,13305,SO_3590,1061.33,1224.0,1002.67,1562.67,1264.0,1521.33
9911,6312,SO_3591,16058.67,10702.67,11309.33,8496.0,9812.0,7803.33
9912,12687,SO_3591,3736.0,1065.33,696.67,1664.67,1280.0,870.67
9913,2409,SO_3591,1225.33,1172.0,1420.0,1364.67,1289.33,1796.0
9914,12523,SO_3592,513.33,428.0,546.67,1582.67,1044.0,962.67
9915,8940,SO_3592,17361.33,27094.0,19304.0,18458.0,15154.67,24460.0
9916,4953,SO_3592,2834.67,3277.33,2636.0,2788.0,3157.33,2050.67
9917,13344,SO_3593,46202.67,44041.33,33478.67,44354.67,53677.33,53992.0
9918,5493,SO_3593,29687.33,34249.33,35972.0,50306.67,46024.0,52281.33
9919,8216,SO_3593,4980.0,6632.0,5132.67,5762.67,5150.67,3653.33
9920,7101,SO_3594,51.33,54.0,10.0,104.67,8.0,10.0
9921,8688,SO_3594,26181.33,31729.33,25046.67,11162.67,8845.33,13937.33
9922,11293,SO_3594,4833.33,7892.0,6107.33,12308.0,6918.67,3870.67
9923,12734,SO_3595,10825.33,8445.33,17486.67,15406.0,20149.33,17554.67
9924,2151,SO_3595,3997.33,5114.67,3696.67,3866.0,5126.67,4800.67
9925,7102,SO_3595,47164.67,39366.67,45980.0,40204.0,41990.67,41458.0
9926,11115,SO_3596,16784.0,14094.67,20470.67,13169.33,37733.33,25520.0
9927,5591,SO_3596,6858.67,4328.0,3493.33,750.67,2040.0,957.33
9928,2940,SO_3596,1486.67,1942.67,1316.67,3068.67,2140.67,2446.0
9929,11376,SO_3597,2770.67,3174.67,2195.33,1641.33,2522.67,2149.33
9930,5306,SO_3597,6474.67,5696.0,4088.0,4078.0,5461.33,3865.33
9931,1210,SO_3597,513.33,281.33,372.0,228.0,104.67,206.67
9932,6122,SO_3598,3519.33,2818.67,3592.0,3017.33,3380.0,3350.67
9933,10522,SO_3598,21612.0,20956.67,14056.0,6892.0,9848.67,6536.0
9934,454,SO_3598,882.67,1730.0,1612.0,969.33,888.0,1364.67
9935,2282,SO_3599,17486.67,18516.67,17993.33,20876.0,17770.67,13441.33
9936,12735,SO_3599,2725.33,2897.33,2420.0,1889.33,1697.33,2003.33
9937,5205,SO_3599,4349.33,5558.67,5361.33,5161.33,7424.0,8104.0
9938,10371,SO_3600,16428.0,17194.67,13441.33,11618.67,10338.0,9992.0
9939,455,SO_3600,1308.67,1960.0,2064.0,1773.33,1094.67,920.0
9940,6622,SO_3600,414.67,557.33,262.67,301.33,452.0,276.0
9941,1100,SO_3601,5204.0,6119.33,4342.67,4430.67,5476.0,5506.67
9942,3973,SO_3601,51.33,54.0,152.0,10.0,74.0,10.0
9943,10372,SO_3601,2461.33,1412.0,2082.67,1112.0,2355.33,1785.33
9944,634,SO_3602,4754.67,2512.0,2820.67,1969.33,4517.33,5462.67
9945,8126,SO_3602,6322.67,896.67,985.33,1102.67,1224.0,1142.67
9946,6070,SO_3602,23516.0,19652.0,10801.33,12219.33,11912.0,12038.67
9947,4123,SO_3603,2357.33,3042.67,3085.33,4246.67,3184.0,2172.0
9948,10523,SO_3603,716.0,473.33,934.67,710.67,729.33,629.33
9949,953,SO_3603,10062.67,13504.67,12738.67,13718.67,10536.0,14198.67
9950,9125,SO_3604,13027.33,13162.0,8743.33,3444.0,3831.33,3396.0
9951,13036,SO_3604,51.33,54.0,10.0,36.67,14.67,24.67
9952,6705,SO_3604,949.33,834.67,1430.67,517.33,838.0,1630.67
9953,10904,SO_3605,2216.67,2647.33,2092.0,1721.33,1805.33,2498.67
9954,6447,SO_3606,63218.67,63432.0,50882.67,61294.0,59772.0,56678.67
9955,8615,SO_3606,984.0,818.67,1356.0,1576.0,1131.33,865.33
9956,13037,SO_3606,604.0,412.0,352.67,83.33,179.33,133.67
9957,8092,SO_3607,1454.67,1628.0,1562.67,2018.67,2513.33,1912.67
9958,5433,SO_3607,11449.33,9096.0,9449.33,10980.0,17605.33,11734.0
9959,2094,SO_3607,39352.0,42929.33,43416.0,47992.0,35584.0,28256.0
9960,8785,SO_3608,653.33,412.0,818.67,286.0,628.67,536.0
9961,9375,SO_3608,232.0,711.33,766.67,825.33,1812.0,1858.67
9962,3187,SO_3608,8360.0,9096.0,9360.0,17307.33,13429.33,12570.67
9963,2095,SO_3609,2695.33,2327.33,4114.67,4001.33,4589.33,5057.33
9964,8093,SO_3609,588.0,664.0,493.33,3660.0,1257.33,1440.0
9965,5434,SO_3609,1044.0,1273.33,1374.67,4762.67,3764.67,4566.67
9966,13038,SO_3610,949.33,1012.67,704.0,588.0,760.0,624.0
9967,6448,SO_3610,24829.33,26907.33,26325.33,33734.67,30292.67,25234.67
9968,8616,SO_3610,4804.67,3861.33,3990.0,8824.0,6477.33,5089.33
9969,12895,SO_3611,3010.67,4669.33,2960.0,4081.33,2894.0,4278.67
9970,8927,SO_3611,10957.33,11601.33,11052.67,6333.33,6340.0,6986.67
9971,2583,SO_3611,414.67,592.0,525.33,597.33,388.0,473.33
9972,9715,SO_3612,245.33,176.0,95.33,279.33,206.67,10.0
9973,2584,SO_3613,12846.67,7463.33,6176.0,10536.0,7041.33,6612.0
9974,5710,SO_3613,1961.33,2109.33,2050.67,3292.0,2513.33,2750.0
9975,9979,SO_3613,4192.0,3755.33,4620.0,4998.67,3472.0,3893.33
9976,7267,SO_3614,7178.67,5279.33,7122.67,3238.67,4706.67,3084.0
9977,11294,SO_3614,1524.0,1224.0,3819.33,786.67,2302.67,2577.33
9978,4743,SO_3614,9.33,248.0,126.0,182.0,144.0,212.0
9979,4276,SO_3615,14582.67,19491.33,14725.33,20465.33,10890.67,20366.67
9980,8741,SO_3615,1995.33,1666.0,3201.33,4088.0,3447.33,4897.33
9981,13431,SO_3615,3446.67,2298.67,3282.67,988.0,1997.33,1328.0
9982,1889,SO_3616,2045.33,2560.0,1925.33,378.67,797.33,877.33
9983,12458,SO_3616,3880.0,3012.0,4628.0,3546.67,5259.33,4410.67
9984,5494,SO_3617,262.67,9.33,404.0,1173.33,1131.33,698.67
9985,2838,SO_3617,7153.33,6568.0,6581.33,6444.0,8770.67,11724.0
9986,10373,SO_3617,39841.33,41973.33,43024.0,34218.67,38120.0,31494.67
9987,148,SO_3618,2678.67,2834.67,2532.0,2160.0,2937.33,3444.0
9988,4549,SO_3618,14690.67,7692.0,8412.0,10674.67,9256.0,11104.0
9989,9716,SO_3618,280.0,489.33,228.67,1554.67,1765.33,1938.67
9990,456,SO_3619,1454.67,2258.67,1281.33,960.0,677.33,778.67
9991,10524,SO_3619,8074.0,10659.33,8070.67,4948.0,4893.33,4594.67
9992,12117,SO_3620,22610.67,26540.0,33084.0,32245.33,29588.0,17927.33
9993,3613,SO_3621,2161.33,3211.33,2556.0,1766.67,2272.0,1966.67
9994,324,SO_3621,262.67,176.0,334.67,149.33,300.0,225.33
9995,9980,SO_3621,5252.0,5378.0,5089.33,4102.0,3986.67,3370.67
9996,2733,SO_3622,27680.0,31104.0,26062.67,24313.33,26941.33,37024.67
9997,7558,SO_3622,12239.33,13254.67,12292.0,8878.67,10216.67,11256.0
9998,11209,SO_3622,429.33,145.33,198.67,166.67,194.67,225.33
9999,210,SO_3623,3978.67,3705.33,2140.0,3756.67,2092.0,2678.67
10000,6956,SO_3623,2148.0,1853.33,2549.33,969.33,1376.0,1296.0
10001,3509,SO_3623,716.0,881.33,934.67,1502.67,1289.33,865.33
10002,5983,SO_3624,1778.67,2818.67,1705.33,2534.0,1180.0,3796.67
10003,9717,SO_3624,368.0,54.0,338.67,293.33,838.0,828.0
10004,2585,SO_3624,1112.0,818.67,2398.67,669.33,1609.33,1084.0
10005,5711,SO_3625,18042.67,14298.0,14514.67,6981.33,8987.33,6676.0
10006,2941,SO_3625,1837.33,4062.67,2909.33,4840.0,2782.67,3108.67
10007,11210,SO_3625,2898.67,2993.33,2624.0,9965.33,5794.67,3978.67
10008,9981,SO_3626,3519.33,2662.67,1672.67,3642.67,3174.67,2064.0
10009,635,SO_3626,7607.33,5220.0,8401.33,12602.67,7666.67,6676.0
10010,8860,SO_3627,5737.33,5056.67,4530.67,1356.0,3432.0,3305.33
10011,9365,SO_3627,30994.67,26582.67,31080.0,48018.67,45224.0,42540.0
10012,67,SO_3627,477.33,218.67,262.67,2002.67,2800.0,2513.33
10013,12036,SO_3629,6621.33,7628.67,6166.67,8188.67,5103.33,5913.33
10014,4124,SO_3629,12444.0,9186.67,9169.33,14148.0,13970.67,12885.33
10015,9046,SO_3629,232.0,396.0,352.67,406.67,452.0,225.33
10016,9245,SO_3630,5034.67,4198.67,4638.0,5172.0,5216.0,5014.0
10017,9718,SO_3630,882.67,557.33,597.33,1058.67,1084.0,1094.67
10018,457,SO_3630,10018.67,9670.67,11052.67,5778.67,7471.33,9560.0
10019,68,SO_3631,1080.0,1048.0,1502.67,3053.33,2064.0,1917.33
10020,5108,SO_3631,3690.67,4720.0,3736.0,2572.0,3184.0,3461.33
10021,9184,SO_3631,2578.0,2028.0,3256.0,3818.67,4040.0,4866.67
10022,10905,SO_3632,17201.33,16430.67,28512.0,20362.67,22253.33,19070.0
10023,5592,SO_3632,4069.33,2241.33,2940.0,1760.67,2140.67,1390.67
10024,2671,SO_3632,4284.0,2970.67,5853.33,9252.67,8410.67,8844.0
10025,9719,SO_3633,322.67,333.33,404.0,219.33,472.67,482.67
10026,6449,SO_3633,49621.33,52390.67,40800.0,63354.0,50345.33,57657.33
10027,1836,SO_3633,2865.33,2525.33,3242.67,998.67,1365.33,894.67
10028,5013,SO_3634,1308.67,1394.67,1601.33,2388.0,1537.33,2104.0
10029,7697,SO_3634,697.33,678.67,805.33,182.0,628.67,713.33
10030,12118,SO_3634,1044.0,778.67,1070.67,732.0,588.0,588.0
10031,1997,SO_3635,33757.33,36909.33,36814.67,31271.33,35312.0,33712.0
10032,9720,SO_3635,13582.67,15740.0,16541.33,18640.0,19381.33,13372.0
10033,5257,SO_3635,31861.33,34053.33,31429.33,18433.33,34766.67,27182.67
10034,3390,SO_3636,818.67,744.0,886.67,482.67,662.67,561.33
10035,12786,SO_3636,12266.67,10465.33,9540.0,9884.0,5196.0,3129.33
10036,7624,SO_3636,444.0,297.33,202.67,700.0,179.33,185.33
10037,7307,SO_3637,2081.33,1537.33,1592.0,2136.0,2850.67,2272.0
10038,10178,SO_3637,368.0,881.33,553.33,356.0,160.0,301.33
10039,2346,SO_3637,3574.0,3802.67,6831.33,9538.0,7166.67,4536.67
10040,5593,SO_3638,2373.33,1994.67,2281.33,5817.33,3942.67,5212.0
10041,11634,SO_3638,6581.33,5696.0,7757.33,9979.33,7026.67,5081.33
10042,2347,SO_3638,1961.33,2064.67,1335.33,2064.0,1412.67,1546.0
10043,13432,SO_3639,3552.0,2871.33,3778.67,4260.0,3846.0,3918.67
10044,4217,SO_3639,3806.67,4215.33,3573.33,3751.33,3461.33,3726.0
10045,7336,SO_3639,1506.0,1138.67,1983.33,2359.33,2361.33,1474.67
10046,5984,SO_3640,4498.67,3436.0,3368.0,1993.33,2505.33,2074.67
10047,3391,SO_3640,3674.0,4215.33,4650.0,2805.33,2505.33,3646.67
10048,12037,SO_3640,30449.33,21404.0,20638.67,7111.33,15216.0,12279.33
10049,3392,SO_3641,916.67,914.67,1309.33,834.67,1114.0,948.67
10050,13039,SO_3641,3772.0,3101.33,2390.67,1364.67,2119.33,1218.67
10051,6659,SO_3641,322.67,473.33,669.33,1481.33,588.0,790.67
10052,1457,SO_3642,916.67,1628.0,1342.67,853.33,1796.67,1678.0
10053,6957,SO_3642,24414.67,30229.33,28284.0,42008.0,43100.0,42174.67
10054,10765,SO_3642,54873.33,57108.0,51316.0,55736.0,52281.33,51608.0
10055,13433,SO_3643,1026.67,1012.67,1672.67,3086.0,2662.67,1812.0
10056,1890,SO_3644,50120.0,58668.0,46914.67,45893.33,43529.33,45872.0
10057,11557,SO_3644,3754.0,4597.33,5630.67,5088.0,7014.0,5805.33
10058,7308,SO_3645,3978.67,6841.33,4413.33,4968.67,4032.0,3282.67
10059,12459,SO_3645,4122.67,2950.67,3832.0,6432.67,6256.0,2494.67
10060,3331,SO_3645,3282.67,3823.33,2345.33,2093.33,2398.67,1000.0
10061,12524,SO_3646,697.33,378.67,456.0,437.33,292.0,122.0
10062,3902,SO_3646,18516.67,20876.0,24644.67,37628.0,47878.67,43062.67
10063,7268,SO_3646,18433.33,29356.0,28825.33,42872.0,21312.0,25106.67
10064,4080,SO_3647,2132.0,2360.0,2966.67,7522.67,12872.0,13720.67
10065,6788,SO_3647,444.0,608.0,345.33,532.0,168.0,232.0
10066,9721,SO_3647,4902.67,5173.33,4502.0,1592.0,2782.67,1889.33
10067,1383,SO_3648,1866.0,1908.0,2272.0,1509.33,2040.0,1254.67
10068,10766,SO_3648,202.67,349.33,152.0,561.33,135.0,400.67
10069,6256,SO_3648,1080.0,1154.67,2916.0,8032.0,5681.33,5646.67
10070,9252,SO_3649,3010.67,3536.0,592.0,1601.33,1094.67,1430.67
10071,5435,SO_3649,16705.33,13042.67,19222.67,13805.33,9684.0,12817.33
10072,8475,SO_3649,803.33,1048.0,726.67,797.33,721.33,778.67
10073,12575,SO_3650,545.33,649.33,516.0,388.0,788.0,412.0
10074,3124,SO_3651,882.67,798.0,816.0,463.33,613.33,608.0
10075,7559,SO_3651,1486.67,1065.33,1172.0,662.67,797.33,620.0
10076,103,SO_3651,64425.33,64425.33,52390.67,53601.33,61542.67,57657.33
10077,11558,SO_3652,4733.33,6344.0,3642.67,5876.0,2272.0,3524.0
10078,8928,SO_3652,28375.33,37489.33,31005.33,46463.33,36814.67,48036.0
10079,3332,SO_3652,382.67,577.33,904.0,613.33,669.33,520.0
10080,12393,SO_3653,1124.0,1537.33,1276.0,597.33,1381.33,1364.67
10081,5809,SO_3653,6602.67,10824.0,9404.67,19741.33,17292.67,23986.67
10082,3125,SO_3653,2338.0,3225.33,2838.67,5140.0,2945.33,3627.33
10083,2217,SO_3654,10879.33,6568.0,12386.67,2753.33,3952.67,3160.67
10084,12185,SO_3654,51.33,54.0,10.0,10.0,10.0,10.0
10085,7595,SO_3654,6504.0,4966.67,4584.0,3251.33,3100.0,2609.33
10086,5712,SO_3655,12324.0,15857.33,17340.0,16998.67,19418.67,13749.33
10087,10767,SO_3655,414.67,189.33,280.0,158.67,126.0,382.0
10088,2348,SO_3655,51.33,54.0,95.33,10.0,168.0,43.33
10089,8217,SO_3656,22270.67,18374.67,23305.33,15533.33,18322.67,19602.67
10090,3510,SO_3656,1392.0,2138.67,1872.0,2453.33,1924.0,1622.0
10091,13254,SO_3656,13015.33,13917.33,12324.0,8574.67,5573.33,8814.67
10092,520,SO_3657,16467.33,27302.67,19810.67,16044.0,16690.67,19704.0
10093,10179,SO_3657,588.0,664.0,432.0,437.33,356.0,372.0
10094,4864,SO_3657,34894.0,32882.67,28774.67,32378.67,28265.33,31356.0
10095,12119,SO_3658,6237.33,6568.0,5734.0,15136.67,16610.67,22974.67
10096,1101,SO_3659,414.67,54.0,30.0,133.67,10.0,99.33
10097,3974,SO_3659,15181.33,19402.67,14713.33,31537.33,27064.0,29536.0
10098,11010,SO_3659,4101.33,6200.67,4285.33,5050.67,3846.0,4584.0
10099,7237,SO_3660,2148.0,3480.0,3059.33,3380.0,1796.67,1908.0
10100,2586,SO_3660,4635.33,4170.67,3297.33,6168.0,5196.0,4112.0
10101,10525,SO_3660,13696.0,16098.0,15893.33,5205.33,8264.0,9450.67
10102,9722,SO_3661,19676.0,22137.33,26968.0,6038.67,8004.0,24201.33
10103,13306,SO_3663,10140.67,11520.0,7692.0,2617.33,5826.67,3389.33
10104,954,SO_3664,7754.67,8872.0,5660.0,5886.67,6696.67,5913.33
10105,7535,SO_3664,11865.33,16682.67,11218.67,18914.0,15825.33,14368.0
10106,5064,SO_3664,37398.67,40496.0,30098.67,45848.0,36708.0,35740.67
10107,5938,SO_3665,4667.33,6022.67,6729.33,13225.33,9094.0,5688.0
10108,12038,SO_3665,51.33,54.0,10.0,133.67,42.0,290.67
10109,2349,SO_3665,1044.0,1797.33,1713.33,3850.0,3606.67,2700.0
10110,11475,SO_3666,51.33,54.0,22.0,141.33,8.0,99.33
10111,7764,SO_3667,653.33,954.67,818.67,15445.33,8129.33,9870.0
10112,4954,SO_3667,604.0,577.33,1074.67,1157.33,1657.33,1224.0
10113,13434,SO_3667,2740.0,2916.0,3473.33,3621.33,3112.0,3006.67
10114,8378,SO_3668,245.33,54.0,107.33,206.67,10.0,99.33
10115,5594,SO_3668,1001.33,1084.0,852.0,1481.33,1889.33,2878.67
10116,12186,SO_3668,1080.0,1224.0,538.0,1120.67,432.0,653.33
10117,7203,SO_3669,3552.0,3494.67,2770.67,8229.33,8993.33,9325.33
10118,13099,SO_3669,19644.67,23032.0,24669.33,21354.67,18946.67,28525.33
10119,4744,SO_3669,59666.67,58477.33,45381.33,57513.33,54514.67,45741.33
10120,3903,SO_3670,9728.67,9760.67,9518.67,6237.33,6340.0,5292.67
10121,9185,SO_3670,368.0,711.33,566.67,546.67,774.67,561.33
10122,9723,SO_3670,697.33,649.33,688.0,79.33,150.67,122.0
10123,5206,SO_3671,164.0,54.0,308.0,15.67,292.0,180.0
10124,636,SO_3671,9.33,54.0,173.33,124.67,274.67,624.0
10125,10906,SO_3671,150.67,317.33,173.33,10.0,168.0,56.67
10126,6958,SO_3672,4142.67,3356.0,3984.0,2082.67,3166.67,2577.33
10127,4277,SO_3672,1612.67,1309.33,1550.67,1094.67,1074.67,1057.33
10128,12039,SO_3672,1254.67,1065.33,1032.0,776.0,1328.0,1044.0
10129,4811,SO_3673,620.0,538.67,460.67,228.0,338.67,301.33
10130,8742,SO_3673,1929.33,1994.67,1612.0,1625.33,1502.67,1553.33
10131,1523,SO_3673,6782.0,4105.33,7017.33,6831.33,6838.67,5008.67
10132,12942,SO_3674,31993.33,33224.0,34788.0,34482.0,32872.0,34766.67
10133,8949,SO_3674,1929.33,1837.33,2350.67,848.0,1706.67,1346.67
10134,6123,SO_3674,1664.0,2512.0,1182.67,1794.67,1245.33,1506.67
10135,6071,SO_3675,1061.33,1506.67,2246.67,1026.67,1924.0,2494.67
10136,10646,SO_3675,37447.33,39236.0,43160.67,23564.0,43170.67,54834.67
10137,3188,SO_3675,7735.33,6285.33,8325.33,5425.33,7420.0,10096.0
10138,1384,SO_3676,733.33,538.67,642.67,173.33,300.0,317.33
10139,9982,SO_3676,1225.33,1797.33,1094.67,1226.67,1054.67,2064.0
10140,5307,SO_3676,55429.33,55350.67,61434.67,64319.33,56776.0,47640.0
10141,10907,SO_3677,51.33,54.0,10.0,36.67,74.0,10.0
10142,4918,SO_3677,1437.33,1908.0,1740.67,4914.67,5017.33,5417.33
10143,702,SO_3677,2865.33,3755.33,3140.0,2721.33,2029.33,2806.0
10144,3067,SO_3678,2544.0,3121.33,2740.67,2816.0,2346.0,2209.33
10145,7069,SO_3678,10482.67,9005.33,8626.67,9072.0,6878.67,5037.33
10146,10908,SO_3678,1560.0,1100.0,1094.67,561.33,1131.33,834.67
10147,7560,SO_3679,668.0,1012.67,810.67,2857.33,1094.67,1622.0
10148,12040,SO_3679,1470.67,990.67,1444.0,1592.0,1601.33,1202.67
10149,5207,SO_3679,1541.33,1208.0,1412.0,1270.67,1105.33,1073.33
10150,1211,SO_3680,51.33,54.0,47.33,64.67,28.67,36.67
10151,11011,SO_3680,17201.33,16476.0,15152.0,16401.33,13206.67,12372.0
10152,4955,SO_3680,7824.0,8100.67,6384.67,4798.67,5484.0,4584.0
10153,6623,SO_3681,1664.0,2662.67,1858.67,5362.67,2554.67,2293.33
10154,2527,SO_3681,262.67,54.0,237.33,588.0,497.33,546.67
