,GENE,GSM282000,GSM282001,GSM282002
7451,SO3354,1.272404813,1.089896604,0.895213396
7452,SO3355,0.735544927,0.933330831,0.708643468
7453,SO3355,0.995670002,1.088856006,0.603557304
7454,SO3356,0.19033892,0.232738933,-0.309534323
7455,SO3356,-0.026602572,0.352991614,-0.034036965
7456,SO3357,1.286385138,1.174606455,0.883690566
7457,SO3357,1.201560388,1.177532323,1.047787581
7458,SO3358,0.447170347,0.304633697,-0.000664331
7459,SO3358,0.309227868,0.524738912,0.089521553
7460,SO3359,-0.144342557,-0.076876471,-0.331374921
7461,SO3359,-0.001084339,0.052604722,-0.472547427
7462,SO3360F,0.340740089,0.438016471,-0.050603894
7463,SO3360F,0.507363465,0.316716916,0.085222397
7464,SO3361,0.774787639,0.806991822,0.545894015
7465,SO3361,0.638055431,0.65471111,0.532338576
7466,SO3362,1.61976978,-0.427108047,-0.556748886
7467,SO3362,0.073397722,-0.201906329,-1.521211467
7468,SO3363,0.358463254,0.322305537,0.190181256
7469,SO3363,0.203280782,0.248255626,-0.105159506
7470,SO3364,-1.285113795,-1.256157204,-1.592230599
7471,SO3364,-1.143184343,-1.2049314,-1.448677254
7472,SO3365,1.081883899,0.969387452,0.362108541
7473,SO3365,1.188276204,0.98218047,0.5642711
7474,SO3366,0.020595784,0.139585365,-0.443165389
7475,SO3366,-0.119163005,0.004403052,-0.200558504
7476,SO3367,-0.258503546,-1.023680807,-1.051157913
7477,SO3367,0.077596091,0.32040941,-0.239899272
7478,SO3367F,0.930739615,0.930031782,0.423408644
7479,SO3367F,0.784888731,0.832608246,0.37709821
7480,SO3367F,0.386365297,0.516404948,-0.170859187
7481,SO3367F,0.527180941,0.537794562,-0.298933812
7482,SO3368,1.184294358,1.663661563,1.08787808
7483,SO3368,1.337549624,1.44278998,0.780432248
7484,SO3369,0.090093512,-0.331639153,-0.975512859
7485,SO3369,-0.620138404,-0.50912224,-0.918052831
7486,SO3370,0.052367967,-0.064319737,-0.384790338
7487,SO3370,-0.150786148,0.1318866,-0.406252347
7488,SO3371,-0.249073893,-0.335431099,-1.076844821
7489,SO3371,-0.107620826,0.080638971,-0.866837563
7490,SO3372,-1.12297303,-0.803765125,-1.324960861
7491,SO3372,-1.614016945,-1.101416972,-1.33077441
7492,SO3373,-0.442741046,-1.436505019,-1.352727216
7493,SO3373,-0.992627044,-0.667806208,-1.307961968
7494,SO3374,-0.249508045,-0.092342026,-0.717633415
7495,SO3374,-0.629262474,-0.250695425,-1.041852285
7496,SO3375,-0.097751583,-0.17717429,-0.05739811
7497,SO3375,-0.09136792,-0.128596144,-0.323806101
7498,SO3376,-0.170331339,-0.122328586,-0.253844463
7499,SO3376,0.072606208,-0.34414411,-0.699728507
7500,SO3377,0.885592533,0.648638346,0.352387461
7501,SO3377,0.787934416,0.765408952,0.423749745
7502,SO3378,-0.138010355,0.077569695,-0.484022345
7503,SO3378,0.332880069,-0.192181381,-0.863428193
7504,SO3379,0.016370266,0.166490827,-0.00481085
7505,SO3379,0.086509499,0.346593994,0.128176921
7506,SO3380,0.24829714,0.147789482,-0.123413756
7507,SO3380,-0.15380618,0.121881761,-0.02878056
7508,SO3381,-0.2974076,-0.272744037,-0.748719296
7509,SO3381,-0.458475359,-0.256571258,-0.478543577
7510,SO3382,-0.560377467,-0.197371292,-0.473969456
7511,SO3382,-0.244916907,-0.180190839,-0.699755164
7512,SO3383,-1.122141795,-0.844765435,-1.132360941
7513,SO3383,-1.435978842,-1.23442531,-1.451245265
7514,SO3384,-0.446349224,-0.44970789,-0.809916401
7515,SO3384,-0.500758835,-0.392210482,-0.612174582
7516,SO3385,-0.579520756,-0.668704361,-0.857826552
7517,SO3385,-0.561696241,-0.351821565,-0.826955258
7518,SO3386,-1.138612667,-1.159152954,-1.170773182
7519,SO3386,-0.889621908,-0.977073642,-2.131238111
7520,SO3387,-0.156236567,-0.24453065,-0.332096694
7521,SO3387,-0.257857524,-0.130508535,-0.353368257
7522,SO3388,0.224668046,0.275131786,0.402131151
7523,SO3388,0.208330806,0.411375374,0.150762109
7524,SO3389,0.134839342,0.146233107,0.091922797
7525,SO3389,0.268854828,0.369601862,-0.128471132
7526,SO3390,-1.151222871,-0.876099243,-0.90521128
7527,SO3390,-1.198501877,-0.66873068,-1.185792246
7528,SO3390F,0.166485392,-0.052073926,-0.640242002
7529,SO3390F,0.774944742,-0.160876143,-0.168523576
7530,SO3391,0.029074943,0.09590279,0.046028018
7531,SO3391,0.236394021,0.234940455,-0.117287415
7532,SO3392,-0.083733722,0.130734075,-0.077917109
7533,SO3392,-0.126352685,-0.089804205,-0.451580603
7534,SO3393,0.400741727,0.46703227,0.080993968
7535,SO3393,0.258976957,0.502048827,-0.212775689
7536,SO3394,-0.985136009,-0.996283891,-1.564449114
7537,SO3394,-1.031012969,-0.843566807,-1.968273404
7538,SO3394F,-0.091541043,-0.208082518,-0.481558922
7539,SO3394F,-0.041007205,0.020351391,-0.525924035
7540,SO3395,0.082807401,-0.152724103,0.03405551
7541,SO3395,0.31297202,0.249136041,0.115161098
7542,SO3395F,-0.074649489,0.337816318,-0.37995065
7543,SO3395F,-0.18642547,0.214838745,-0.514127072
7544,SO3396,0.159639124,-0.031093321,-0.714865945
7545,SO3396,-0.118372573,-0.166293698,-0.87172266
7546,SO3400,-0.661365793,-0.891398783,0.006434817
7547,SO3400,-0.213500188,0.199919092,-0.257640869
7548,SO3400F,0.25736699,0.533702687,-0.280039157
7549,SO3400F,0.549233861,0.535298494,0.387622676
7550,SO3401,2.251742196,2.043271689,1.536634236
7551,SO3401,1.808016132,2.075038574,1.586977195
7552,SO3402,-0.333724613,-0.295606148,-1.403365459
7553,SO3402,-0.272777272,-0.527903609,-1.451898182
7554,SO3403,-0.133497867,0.291406439,-0.192522136
7555,SO3403,0.068400043,0.178296156,-0.220161062
7556,SO3404,0.708522176,0.764703695,0.200537191
7557,SO3404,0.778444208,0.865089717,0.068853082
7558,SO3405,0.407744761,0.37221482,-0.148224913
7559,SO3405,0.130457858,0.325871136,-0.26732726
7560,SO3406,-0.580197874,-0.240669021,-1.604260449
7561,SO3406,-0.934278365,-0.854736351,-1.509553694
7562,SO3407,-0.192257348,0.236518886,-0.509439613
7563,SO3407,0.427439584,0.010544976,-0.442064071
7564,SO3408,-0.125519737,0.119644228,-0.544105301
7565,SO3408,0.144418589,-0.032706054,-0.574902712
7566,SO3409,0.492612826,0.302352265,0.04862101
7567,SO3409,0.311733095,0.302454216,-0.043396598
7568,SO3409F,0.223717725,0.086534066,-0.13924965
7569,SO3409F,0.105205884,0.113075663,-0.292946383
7570,SO3410,-0.093198315,-0.041078836,-0.327074172
7571,SO3410,-0.137569183,-0.042400477,-0.54752536
7572,SO3411,0.631140549,0.517311144,-0.109814213
7573,SO3411,0.598569823,0.573414583,-0.03040348
7574,SO3412,0.082900397,0.254132225,-0.044748211
7575,SO3412,0.294628518,0.427544694,0.0382767
7576,SO3413,0.818551172,0.668120042,0.100911856
7577,SO3413,0.781767103,0.690100063,-0.276036757
7578,SO3414,0.741120987,0.990668503,0.362389467
7579,SO3414,0.715363574,0.917242591,0.515198879
7580,SO3415,1.061745292,1.126540217,0.57884313
7581,SO3415,1.157900686,0.945445238,0.660868416
7582,SO3416,-0.332926004,0.112614941,-0.363247577
7583,SO3416,-0.114511156,-0.974066094,-0.40949124
7584,SO3416F,-1.041323513,-1.396733211,-1.382399429
7585,SO3416F,-1.163579238,0.240016622,-1.731741198
7586,SO3417,0.498643161,0.865809192,0.874893728
7587,SO3417,0.89481704,0.941982193,0.667570815
7588,SO3418,-0.279317343,-0.462715538,-0.470275854
7589,SO3418,-0.026921318,-0.12557445,-0.299798677
7590,SO3419,-0.064550227,0.275116422,-0.511142167
7591,SO3419,0.064770526,0.188817474,-0.297554219
7592,SO3420,0.270509455,0.235064965,-0.083876146
7593,SO3420,0.277751548,0.257486609,0.053842077
7594,SO3421,0.301590067,0.40071323,0.373479537
7595,SO3421,0.532900923,0.74171223,0.522486705
7596,SO3422,-1.13034012,-0.702560829,-1.018420293
7597,SO3422,-0.786776171,-0.761763867,-0.90639934
7598,SO3423,-0.231664618,0.070235651,-0.391042347
7599,SO3423,-0.506980658,-0.15379347,-0.479663219
7600,SO3424,0.765395271,0.900123187,0.361311445
7601,SO3424,0.715811134,0.827710098,0.628480695
7602,SO3425,-1.07875833,-0.414908312,-1.102530939
7603,SO3425,-0.485362039,-0.265859017,-0.886002186
7604,SO3426,0.024576497,0.00934766,-0.106797465
7605,SO3426,-0.084430931,-0.68795467,-0.363045151
7606,SO3426F,-0.126445993,-0.688877585,-0.152980194
7607,SO3426F,0.05788106,-0.524930115,0.07760727
7608,SO3426F,-0.205974386,-0.256145461,-0.427262809
7609,SO3426F,-0.29155225,-0.098777737,-0.467787105
7610,SO3427,-0.022879314,0.0746871,-0.151200847
7611,SO3427,0.093828748,0.163707111,0.037116447
7612,SO3428,0.108163425,0.02450741,-0.320606279
7613,SO3428,-0.032172935,-0.095825562,-0.532369753
7614,SO3428F,0.134940327,0.445486647,-0.225477403
7615,SO3428F,0.403484604,0.661346443,0.094984656
7616,SO3429,-0.319556974,-0.054981174,-0.628247882
7617,SO3429,-0.253388711,-0.175416737,-0.565809471
7618,SO3430,0.003852819,-0.109141173,-0.22041451
7619,SO3430,-0.018731986,-0.084573147,-0.020994259
7620,SO3431,-0.068461456,0.075173085,0.100996076
7621,SO3431,0.249821962,0.407229379,-0.025116062
7622,SO3432,0.164697562,0.26478759,0.098414937
7623,SO3432,0.280225979,0.395676583,-0.170848594
7624,SO3433,0.991144411,0.830509897,0.261616647
7625,SO3433,0.913491809,1.065243899,0.521259769
7626,SO3434,0.244969116,0.242266973,-0.065057258
7627,SO3434,0.363584351,0.041346423,-0.16545341
7628,SO3435,0.946303736,0.883557972,0.741717948
7629,SO3435,1.01668226,0.922919657,0.49614315
7630,SO3436,0.464631535,0.557572498,-0.074638825
7631,SO3436,0.620559084,0.67909244,0.304084034
7632,SO3436F,0.414685471,0.470497961,-0.043018361
7633,SO3436F,0.57782592,0.507355646,-0.283290944
7634,SO3437,0.172216676,0.215795589,-0.477573879
7635,SO3437,0.17017404,0.216834335,-0.191523699
7636,SO3438,0.161276304,0.184510188,-0.575027752
7637,SO3438,0.195263573,0.207371939,0.018670471
7638,SO3439,0.148080188,0.195786851,-0.152936176
7639,SO3439,0.021327857,0.072560268,-0.432561693
7640,SO3440,0.942874823,0.689679132,0.193795307
7641,SO3440,1.015791167,0.922314338,0.783544982
7642,SO3441,0.587634168,0.677572223,0.304647941
7643,SO3441,0.932780038,0.763986779,0.749707731
7644,SO3442,0.266215626,0.315271311,-0.046798099
7645,SO3442,0.444790662,0.587232447,-0.441634021
7646,SO3444,0.254333277,0.214918301,0.125020359
7647,SO3444,0.20702833,0.414547229,0.028292131
7648,SO3446,-1.213882709,-1.122501243,-1.571655753
7649,SO3446,-1.233566783,-1.015774455,-1.711638445
7650,SO3448,0.381597126,0.362852882,-0.236873167
7651,SO3448,0.521135337,0.486770552,0.146202852
7652,SO3449,1.186717386,1.055999951,0.848501422
7653,SO3449,1.050300317,1.216601484,0.841766082
7654,SO3449F,0.453215368,0.338125845,0.001521659
7655,SO3449F,0.801192273,0.531595425,0.342756499
7656,SO3452,-0.72294237,-0.691474744,-1.453658698
7657,SO3452,-0.862697576,-0.919646245,-1.467635743
7658,SO3453F,0.341130815,0.42043055,-0.055021581
7659,SO3453F,0.159585652,0.390729971,0.17320894
7660,SO3454,0.103303931,0.177390735,-0.42009156
7661,SO3454,0.051984963,0.257528045,-0.614993693
7662,SO3455,0.383542756,0.725502125,0.20196344
7663,SO3455,0.582849143,0.901396729,0.655412961
7664,SO3456,0.228832876,0.118449567,-0.390347924
7665,SO3456,0.484542003,0.272946419,-0.055371651
7666,SO3457,0.841991906,0.726819108,0.392295065
7667,SO3457,0.801141074,0.773335964,0.389043918
7668,SO3458,1.496620901,1.43092003,0.989637075
7669,SO3458,1.308889635,1.229768586,1.05575343
7670,SO3459,0.579439415,0.694211625,0.110398322
7671,SO3459,0.852547016,0.601515219,0.067646558
7672,SO3459F,0.318513469,0.656517907,-0.346825201
7673,SO3459F,0.479285353,-0.191260456,-0.470047165
7674,SO3460,0.75181318,0.960901744,0.706941612
7675,SO3460,0.992167495,1.002492607,0.641437391
7676,SO3461,-0.00176828,-0.179742209,-0.38186227
7677,SO3461,-0.233353748,-0.162752298,-0.427537769
7678,SO3462,-0.416139665,-0.34754731,-0.840574164
7679,SO3462,-0.268803214,-0.184427887,-0.442616612
7680,SO3463,-0.150077609,-0.359119338,-1.57231268
7681,SO3463,-0.81090364,-0.277115606,-1.304144038
7682,SO3463F,-0.635931971,-1.139809525,-1.851890949
7683,SO3463F,-1.03127661,-0.992519322,-1.935980418
7684,SO3463F,-0.806700118,-0.360874695,-0.943003469
7685,SO3463F,-0.799988764,-0.356965224,-1.242835736
7686,SO3464,1.026246059,1.043022299,0.487052222
7687,SO3464,1.064862031,0.947359744,0.648613681
7688,SO3465,1.123673289,1.13228558,0.600845212
7689,SO3465,1.01877053,0.964392666,0.707479003
7690,SO3466,1.416106134,0.925622361,0.73079287
7691,SO3466,1.275564695,1.033186476,1.115713203
7692,SO3467,0.403801963,0.427374225,-0.016721253
7693,SO3467,0.23113569,0.395625631,0.106737445
7694,SO3468,0.541872772,0.174326273,0.068507973
7695,SO3468,0.360626376,0.213153053,-0.207507447
7696,SO3469,0.409845619,0.420636218,-0.081869728
7697,SO3469,0.503623911,0.493387617,0.218621993
7698,SO3470,-0.133440777,0.279813153,-0.625532803
7699,SO3470,0.122893735,0.321263543,-0.448312928
7700,SO3471,1.170705835,0.946394572,0.805853691
7701,SO3471,0.995626754,0.99707009,0.6300739
7702,SO3472,0.545125136,0.510045237,0.035160691
7703,SO3472,0.575803455,0.665442779,0.181977857
7704,SO3473,-0.089920829,0.144256466,-0.401826642
7705,SO3473,-0.175523163,-0.12799445,-0.752221362
7706,SO3474,0.048969034,-2.462524185,-1.433869079
7707,SO3474,-0.192554015,-0.00555948,-0.701786698
7708,SO3475,-1.122397502,-0.087809008,-0.83751083
7709,SO3475,-0.004032583,0.145413128,-0.508996626
7710,SO3476,-0.328008819,-0.193111245,-0.625525594
7711,SO3476,-0.138046774,-0.11379672,-0.854373447
7712,SO3477,0.467992062,0.372687349,-0.028574115
7713,SO3477,0.109695776,0.06347764,-0.269662126
7714,SO3479,1.509676313,1.559051983,1.265928064
7715,SO3479,1.748307553,1.744511768,1.192741465
7716,SO3480,0.61358704,0.740675282,0.334281459
7717,SO3480,-0.730079097,0.448922673,-0.391415631
7718,SO3481,0.197424721,0.09605557,-0.356902451
7719,SO3481,0.135416392,0.314235511,-0.135658446
7720,SO3482,0.525144345,0.421952893,0.175854186
7721,SO3482,-0.165039084,0.446539438,-0.569075402
7722,SO3482F,1.385965428,-0.335108158,-0.38358585
7723,SO3482F,0.071182264,0.142597499,-1.076877143
7724,SO3483,0.652063241,0.454184605,0.249472477
7725,SO3483,0.412167997,0.556839261,-0.025402586
7726,SO3484,0.980370105,0.969701665,0.220101517
7727,SO3484,0.606468925,0.788699253,0.194694298
7728,SO3485,-0.058885271,-0.066325956,-0.694629382
7729,SO3485,0.004768647,-0.048836359,-0.545956271
7730,SO3488,0.253695637,0.233770363,-0.251406724
7731,SO3488,0.178370064,0.281776159,-0.067260992
7732,SO3489,0.38284683,0.195799296,-0.250962832
7733,SO3489,0.002259579,0.055253154,-0.329463123
7734,SO3490,0.270452298,-0.017363352,-0.413556421
7735,SO3490,-0.045393261,0.053486156,-0.218502685
7736,SO3491,0.081169715,-0.336329524,-0.549176736
7737,SO3491,-0.294683478,-0.354352924,-0.478481049
7738,SO3492,0.055819103,0.010055698,-1.01933353
7739,SO3492,0.075339726,-0.082908081,-0.933948697
7740,SO3493,-0.191314858,0.036526759,-0.707388801
7741,SO3493,0.210934206,0.196211162,-1.169669195
7742,SO3494,-0.070206857,0.014479131,-0.458544311
7743,SO3494,0.084453732,0.177220778,-0.380197047
7744,SO3495,-0.12910822,0.206728911,-0.375088668
7745,SO3495,0.103655685,0.153402583,-0.527460302
7746,SO3496,-0.323455184,-0.217021412,-0.456309378
7747,SO3496,-0.13896165,-0.05884558,-0.586540722
7748,SO3497,-0.156621926,-0.23323622,-1.000403785
7749,SO3497,0.024613706,-0.304515359,-0.686358344
7750,SO3498,0.094736361,0.169583809,-0.428019126
7751,SO3498,-0.059788801,0.395309375,-0.884236435
7752,SO3500,-0.284350105,-0.134484787,-0.728385083
7753,SO3500,-0.0927415,-0.248440409,-0.578634324
7754,SO3501,-0.978748779,-1.019760144,-1.531210785
7755,SO3501,-1.175029787,-0.939582154,-1.367350524
7756,SO3502,-0.585667048,-0.409576302,-1.018695822
7757,SO3502,-0.406611073,-0.16624084,-0.868141272
7758,SO3503,0.148693,0.159267937,-0.727867193
7759,SO3503,0.1484926,0.343432233,-0.520327261
7760,SO3504,0.064430449,-0.214468401,-0.503696522
7761,SO3504,-0.702952404,-0.156168993,-1.425790835
7762,SO3505,-0.148812474,-0.151732843,-0.675004287
7763,SO3505,-0.131035487,-0.263501068,-1.720866705
7764,SO3506,0.037271974,-0.04676524,-0.32981268
7765,SO3506,-0.205892045,-0.11116919,-0.359088339
7766,SO3507,0.211192729,0.272553676,-0.838792618
7767,SO3507,0.024789901,-0.040262909,-0.448175678
7768,SO3508,-0.939844827,-0.914590008,-1.262318292
7769,SO3508,-0.950072565,-1.060567749,-1.806035463
7770,SO3509,-0.230714193,-0.045897326,-0.974582083
7771,SO3509,-0.004382444,-0.068354447,-0.422836091
7772,SO3510,0.555529114,0.133504096,-0.138187619
7773,SO3510,0.39634893,0.252679914,-0.42376777
7774,SO3511,-0.502022564,-0.547482878,-1.090266437
7775,SO3511,-0.971245449,-0.463551881,-1.039978256
7776,SO3511F,-0.647130624,-0.923632884,-0.827823508
7777,SO3511F,-0.222605517,-0.591009585,-1.084509957
7778,SO3512,-0.125755113,-0.274346646,-1.114975072
7779,SO3512,-0.397144954,0.04903075,-1.196314931
7780,SO3513,0.427308431,0.185060694,-0.306111711
7781,SO3513,0.128945307,0.144073271,-0.130388858
7782,SO3514,0.532035227,0.662077119,0.146301628
7783,SO3514,0.676036837,0.725365967,0.138579832
7784,SO3515,-0.2350126,-0.682680499,-1.436007437
7785,SO3515,-1.741508729,-0.805650901,-1.563906449
7786,SO3515F,-0.494679333,-0.49763773,-0.427738838
7787,SO3515F,-0.03150701,-0.151305164,-1.331122517
7788,SO3516,-0.385026287,-0.414432339,-0.74591208
7789,SO3516,-0.382182011,-0.322736131,-0.704602584
7790,SO3517,0.217763779,0.067631662,-0.176630204
7791,SO3517,0.084139007,0.070291066,-0.247630134
7792,SO3519,0.165692164,0.077760053,-0.194279156
7793,SO3519,0.159421713,0.045075905,-0.306026945
7794,SO3520,-0.616350862,-0.58690699,-1.019515857
7795,SO3520,-0.308151875,-0.622187116,-0.842342162
7796,SO3521,0.527734111,0.698620726,0.184999588
7797,SO3521,0.609292081,0.574546241,0.052728063
7798,SO3523,-0.161405788,-0.085211466,-0.30436926
7799,SO3523,-0.3523472,-0.091240752,-0.880033469
7800,SO3524,-0.289271133,-0.234136999,-0.359796658
7801,SO3524,-0.10360759,-0.26857812,-0.722280639
7802,SO3525,-0.018614876,-0.12019401,-1.115176447
7803,SO3525,0.018291271,-0.081156176,-0.2085786
7804,SO3526,-0.947262018,-0.872121232,-1.290619642
7805,SO3526,-0.92742418,-0.87923084,-1.310312892
7806,SO3527,-0.998964535,-0.760395097,-1.240789449
7807,SO3527,-0.98845957,-0.918785259,-1.144632891
7808,SO3528,-1.237342687,-1.27807334,-1.473306209
7809,SO3528,-1.095650216,-0.9254958,-1.350043405
7810,SO3529,0.787431629,0.682913289,-0.005689335
7811,SO3529,0.610011349,0.673604721,0.146666822
7812,SO3530,0.063230503,0.072191963,-0.249171988
7813,SO3530,0.049027044,-0.022104661,-0.270669847
7814,SO3531,0.552343813,0.556882555,0.042257359
7815,SO3531,0.696181324,0.308577624,0.315636589
7816,SO3532,0.768583393,0.921087257,0.389241294
7817,SO3532,1.049516313,1.110414669,0.796091591
7818,SO3533,0.814831214,0.840042171,0.653999123
7819,SO3533,0.885088831,1.043692458,0.543868292
7820,SO3534,1.019783341,1.277442351,0.435747113
7821,SO3534,0.952599546,0.955787245,0.69438943
7822,SO3535,-1.105411934,-1.458619142,-1.359143157
7823,SO3535,-0.533598696,-0.846959416,-1.509530018
7824,SO3536,-0.30062299,-0.053327527,-0.446946905
7825,SO3536,0.588780069,0.072556711,-0.724824002
7826,SO3536F,-0.031790648,-0.074318396,-0.356131554
7827,SO3536F,-0.083558847,0.027307423,-0.27720662
7828,SO3537,0.083449727,-0.01034617,-0.320975737
7829,SO3537,0.214436342,0.096317095,-0.344742431
7830,SO3538,0.552284205,0.497795112,0.224320896
7831,SO3538,0.345474091,0.554368055,0.213569604
7832,SO3539,0.469160622,0.444639683,0.043682957
7833,SO3539,0.100721586,0.291132637,-0.436376207
7834,SO3540,1.048234483,0.047390632,0.08351382
7835,SO3540,0.675094496,0.771359486,0.440098859
7836,SO3541,0.68758314,0.48272498,0.398046051
7837,SO3541,0.277671768,0.584262665,-0.027759127
7838,SO3542,0.791532401,0.694544067,0.348119091
7839,SO3542,0.683961245,0.756697488,0.508323152
7840,SO3545,-0.194014339,-0.125605094,0.095633149
7841,SO3545,-0.628529146,0.002907047,-0.235558678
7842,SO3546,0.302097533,0.283247023,0.075876035
7843,SO3546,0.514605563,0.324044058,0.162473819
7844,SO3547,0.748392287,0.799208261,0.363196923
7845,SO3547,0.7766083,0.635835354,0.507800613
7846,SO3548,-0.181022776,-0.066642758,-0.450235501
7847,SO3548,0.784370281,0.071999229,-0.844374401
7848,SO3549,-0.481777061,-0.564087973,-0.801297519
7849,SO3549,-0.511704643,-0.663605078,-0.846268398
7850,SO3550,0.088675115,0.293318995,-0.148520431
7851,SO3550,0.306401372,0.327958184,-0.091179427
7852,SO3551,-0.547698686,-0.192022551,-0.640286253
7853,SO3551,-0.577152935,-0.408711707,-0.857055079
7854,SO3552,0.233326909,0.213576644,-0.102422411
7855,SO3552,0.192129228,0.032968614,-0.071253196
7856,SO3553,0.075361455,0.228804672,-0.116381279
7857,SO3553,0.017724696,-0.207091009,-0.229628163
7858,SO3554,1.41332648,1.286464876,1.013930864
7859,SO3554,1.22330483,1.861097646,0.980802479
7860,SO3555,1.152478,1.018381591,0.983918258
7861,SO3555,1.496608625,0.777566663,0.408723042
7862,SO3556,0.53231839,0.780074256,0.262368448
7863,SO3556,0.65629108,0.753659035,0.404710765
7864,SO3557,1.11642722,1.445128647,0.510404211
7865,SO3557,0.847571185,1.181250641,0.418853963
7866,SO3558,1.505980776,1.41278377,0.961114418
7867,SO3558,1.288510485,1.304012697,1.23446512
7868,SO3559,1.632720724,1.447839757,1.177900067
7869,SO3559,1.539337554,1.570440507,1.345876285
7870,SO3560,0.40775515,0.358955097,-0.053941163
7871,SO3560,-0.10889435,0.195854752,-0.110184947
7872,SO3561,-0.090854222,0.032140118,-0.554335918
7873,SO3561,0.196947686,0.076073104,-0.651990918
7874,SO3562,0.61507096,0.184867079,0.152845917
7875,SO3562,0.22855661,0.341625369,0.052383089
7876,SO3563,0.680273077,0.53171772,-0.338511758
7877,SO3563,0.54541314,0.612808827,-0.311183731
7878,SO3564,0.521994948,0.088602722,-0.414686307
7879,SO3564,0.234196392,-0.232399027,-0.124668766
7880,SO3565,0.972789632,0.86769419,0.35958509
7881,SO3565,0.82622878,0.77771045,0.462737659
7882,SO3571,0.656571794,0.498468317,0.624647667
7883,SO3571,0.553075168,0.578772199,0.25512514
7884,SO3572,-1.010031221,-0.502109413,-1.875804102
7885,SO3572,-0.845778499,-0.829804042,-1.555202376
7886,SO3572F,0.533833291,0.67850624,0.114349964
7887,SO3572F,0.669576176,0.324823294,-0.426422821
7888,SO3573,-0.141740011,-0.11112518,-1.387678931
7889,SO3573,-0.110572254,-0.312056817,-1.169535494
7890,SO3573F,-0.935163004,-0.551128125,-0.32199653
7891,SO3573F,-0.724837621,-0.853625497,-1.209929267
7892,SO3573F,-0.980262865,-0.95940668,-1.487916558
7893,SO3573F,-0.892587301,-0.861898687,-1.370653701
7894,SO3575,0.356930567,0.496508662,0.378625728
7895,SO3575,0.325435658,0.48246836,0.067363137
7896,SO3576,-0.561385133,-0.739598034,-0.970074847
7897,SO3576,-0.807184744,-0.683238901,-0.865901116
7898,SO3577,1.156423693,0.686512737,0.766051924
7899,SO3577,0.804650343,0.886936817,0.573304328
7900,SO3578,0.054672806,-0.560006059,-0.52354866
7901,SO3578,-0.055864896,-0.002821249,-0.375994714
7902,SO3579,0.147843481,0.228356237,-0.341883506
7903,SO3579,0.233904227,0.274010456,-0.19571609
7904,SO3580,1.190916582,1.084263663,0.78108174
7905,SO3580,1.225474042,1.27510845,0.840122881
7906,SO3581,-0.122907022,-0.404671584,-1.372068577
7907,SO3581,-0.568487275,-0.047333006,-1.252418771
7908,SO3581F,0.272857916,0.119388885,-0.495703822
7909,SO3581F,0.091212766,0.011567518,-0.629941097
7910,SO3582,0.028650473,0.041593512,-0.471759969
7911,SO3582,0.116957929,0.00556314,-0.571047306
7912,SO3583,0.362208816,0.457040753,-0.169840141
7913,SO3583,0.507559574,0.673326619,0.167795249
7914,SO3584,0.38021657,0.383733513,0.055874638
7915,SO3584,0.034361487,0.274005824,-0.139515314
7916,SO3585,0.427907988,0.686542796,0.31215989
7917,SO3585,0.551292398,0.151402178,-0.158134795
7918,SO3586,0.468825778,0.542844419,0.030284446
7919,SO3586,0.399576653,0.352162681,0.075626664
7920,SO3587,0.699110009,1.063210915,0.820546623
7921,SO3587,0.67065731,1.090598713,0.439350677
7922,SO3588,0.030974821,-0.561594374,-0.840179351
7923,SO3588,0.275223461,0.227383811,-0.173544555
7924,SO3589,-0.038222971,-0.151189403,-0.648518919
7925,SO3589,-0.482135725,0.021150585,-1.444024287
7926,SO3589F,-0.824075803,-0.391386109,-0.91423665
7927,SO3589F,-0.70731992,-0.515851793,-1.348305728
7928,SO3590,0.655436887,0.82111178,0.015482874
7929,SO3590,0.013505752,0.60136967,0.028725233
7930,SO3590F,-0.977278255,-1.077864168,-1.605568949
7931,SO3590F,-0.647483477,-0.700031255,-1.670595281
7932,SO3591,0.585497384,0.700408011,0.069480487
7933,SO3591,0.749141176,0.646793536,0.339320126
7934,SO3592,0.434223156,0.461447908,-0.227253943
7935,SO3592,0.43221882,0.552193508,0.126579922
7936,SO3593,0.503177558,0.703088722,0.217803915
7937,SO3593,0.891764977,0.828192501,0.168856042
7938,SO3594,-0.93341707,-0.814461501,-1.433465233
7939,SO3594,-1.024143842,-0.786031159,-1.794561318
7940,SO3595,-0.796261323,-0.961420566,-1.363555982
7941,SO3595,-0.596873469,0.292448946,-1.252156636
7942,SO3596,-0.259383826,-0.034373086,-0.785216554
7943,SO3596,0.005916465,0.120969471,-0.581293539
7944,SO3596F,-0.078123755,-0.089598149,-0.639577241
7945,SO3596F,-0.291900373,0.003838209,-0.386147673
7946,SO3597,-0.965758255,-1.232646749,-1.740451233
7947,SO3597,-0.925564632,-1.292701833,-1.694012581
7948,SO3598,0.630794612,0.741222965,0.220367367
7949,SO3598,0.430406429,0.485843271,0.099780556
7950,SO3599,1.764987454,1.756898284,1.387887309
7951,SO3599,1.881277835,1.931035924,1.296744028
7952,SO3600,0.17898985,0.135971434,-0.662008153
7953,SO3600,-0.120588442,-0.004671588,-0.832151049
7954,SO3601,0.169006615,0.202808619,-0.07739201
7955,SO3601,0.334409307,0.07798556,0.10028232
7956,SO3602,0.446306068,0.545760203,-0.042875928
7957,SO3602,-0.157347975,0.556559673,-0.162676096
