,GENE,GSM1089009,GSM1089010,GSM1089011,GSM1089012,GSM1089013,GSM1089014,GSM1089015,GSM1089016
11149,SO_3687,4.555485759,4.504754756,0.383609935,3.979527554,4.65180019,4.748854111,4.532292908,4.528390923
11150,SO_3687,5.014460755,4.563134588,4.094606054,4.8143785,5.15010679,5.085205403,5.335660615,5.152643881
11151,SO_3687,4.282135694,4.484813362,4.007705114,3.835840407,4.105123284,4.341086721,4.406257294,3.854499241
11152,SO_3688,5.753361495,5.924925758,5.535477975,5.449374493,6.11251959,5.867396602,5.911506301,6.205863879
11153,SO_3688,4.873986084,4.738758166,5.050255302,4.443969737,4.811170273,4.748854111,4.781970594,5.480001367
11154,SO_3688,5.236335461,5.119328807,5.294913482,4.673162837,5.418095122,5.155176518,5.250616523,4.406257294
11155,SO_3689,5.961551853,5.970207438,5.716117298,5.402197811,6.014115413,6.128718002,6.312943439,6.30612246
11156,SO_3689,5.535477975,5.167773438,5.375302366,5.01306525,5.609362211,5.260059293,5.702329485,7.084501962
11157,SO_3689,6.454348507,6.211958626,7.306653045,5.998689992,6.227685513,6.311808846,6.760754167,8.241249632
11158,SO_3689,5.42860102,5.422306666,5.335660615,5.1141313,5.388277865,5.313172007,5.598237393,6.527521482
11159,SO_3690,4.873986084,5.06649139,5.294913482,4.795021245,4.870907849,4.913388256,5.127090126,4.948854034
11160,SO_3690,4.74549664,4.855417377,4.427364373,4.389146435,4.951770534,4.943003286,5.042091083,4.948854034
11161,SO_3690,4.589541932,4.694213767,4.427364373,4.585791951,4.889279504,5.119328807,4.991994305,4.948854034
11162,SO_3690,4.282135694,4.536184368,4.007705114,4.42316759,4.22550575,4.589541932,4.468614403,3.927281254
11163,SO_3692,4.37617878,4.536184368,3.962276622,3.835840407,4.492789854,4.300555618,4.263477545,3.973800133
11164,SO_3692,5.236335461,4.913388256,5.003258733,4.711485051,4.913388256,4.913388256,5.355617643,5.975949112
11165,SO_3692,4.633753121,4.694213767,4.683726697,4.585791951,4.870907849,4.673162837,4.951770534,4.658956277
11166,SO_3693,4.105123284,4.094606054,4.007705114,4.268164753,4.543935939,4.371830196,3.933195979,3.813567979
11167,SO_3693,4.282135694,4.171579342,4.094606054,4.171579342,4.024424388,4.007705114,4.367468465,4.468614403
11168,SO_3693,4.604445137,4.171579342,3.829511864,4.268164753,4.300555618,3.962276622,4.181552028,4.166567028
11169,SO_3694,4.282135694,4.210972678,4.341086721,4.484813362,4.427364373,4.49678919,3.933195979,5.480001367
11170,SO_3694,3.860719351,4.640999062,4.468614403,4.532292908,4.694213767,4.555485759,4.181552028,4.589541932
11171,SO_3694,3.860719351,4.291375053,4.171579342,4.42316759,4.427364373,4.371830196,4.300555618,4.658956277
11172,SO_3695,4.314217848,4.765489492,6.659142044,4.830313481,4.543935939,4.95468115,4.406257294,4.795021245
11173,SO_3695,4.555485759,4.830313481,4.775400729,4.711485051,4.300555618,4.371830196,4.615477433,4.468614403
11174,SO_3695,4.589541932,4.738758166,4.597012778,4.268164753,4.427364373,4.427364373,4.728591072,4.528390923
11175,SO_3696,4.795021245,4.589541932,5.794550563,4.711485051,4.371830196,4.673162837,5.042091083,6.821009047
11176,SO_3696,4.823960594,4.363093507,4.867823032,4.758843969,4.520555148,4.371830196,4.755509693,4.406257294
11177,SO_3696,5.506028704,5.182727787,4.95468115,4.913388256,5.167773438,5.348995927,6.365284494,5.535477975
11178,SO_3697,4.249323851,3.854499241,4.171579342,4.024424388,4.371830196,4.094606054,4.332161275,4.728591072
11179,SO_3697,4.633753121,4.589541932,4.380514295,4.210972678,4.725186055,4.748854111,4.728591072,5.588900729
11180,SO_3697,4.37617878,4.484813362,5.050255302,4.210972678,4.543935939,4.615477433,4.332161275,5.480001367
11181,SO_3697,4.314217848,3.854499241,4.468614403,4.268164753,4.300555618,4.094606054,4.332161275,4.948854034
11182,SO_3698,5.560522624,5.351206545,5.504043187,5.14756523,5.292614833,5.119328807,5.14756523,4.870907849
11183,SO_3698,5.840902978,5.167773438,5.257704388,5.411754664,5.212214981,5.377473069,4.861633539,5.152643881
11184,SO_3698,5.955752477,5.71440101,4.775400729,5.847181857,5.915993337,5.807488416,4.991994305,5.420202431
11185,SO_3699,5.506028704,5.802650308,6.625291637,5.449374493,5.697124892,5.377473069,4.969146795,6.333772616
11186,SO_3699,5.42860102,5.583269589,6.290081888,5.375302366,5.238725477,5.281066327,4.991994305,5.294913482
11187,SO_3699.1,7.468134164,7.630056754,6.821009047,7.824576053,7.525049861,7.337364341,6.426315903,5.847181857
11188,SO_3699.1,7.978008875,7.992951703,8.106738855,8.117979961,7.759695883,7.76115135,6.832130952,6.868081792
11189,SO_3699.1,7.738741569,7.531887201,7.736417903,7.787713957,7.466605636,7.135733952,6.337679935,5.938217192
11190,SO_3700,5.568144865,5.568144865,6.063483638,5.01306525,5.238725477,5.426505952,6.304982488,7.084501962
11191,SO_3700,4.873986084,4.536184368,4.094606054,4.585791951,4.543935939,4.721772983,4.807954896,4.795021245
11192,SO_3700,5.624063102,5.292614833,6.128073545,5.294913482,5.445241342,5.598237393,6.273859353,7.228541083
11193,SO_3700,6.821009047,6.459480657,6.496899927,6.273859353,6.624378221,6.61566979,7.454318763,7.64994672
11194,SO_3701,4.427364373,4.291375053,4.171579342,4.171579342,3.979527554,4.371830196,4.673162837,4.27749373
11195,SO_3701,4.176574302,4.384836821,1.896482086,4.171579342,4.520555148,4.371830196,4.755509693,3.973800133
11196,SO_3701,4.314217848,4.673162837,4.775400729,4.389146435,4.068084418,4.532292908,4.105123284,5.22432563
11197,SO_3704,8.881312406,8.905394107,7.441926348,9.729412328,8.246306467,8.354535293,7.310634387,5.357818145
11198,SO_3704,8.803129696,8.746102314,7.22583297,9.567722945,8.284979569,8.380471283,7.267979399,5.294913482
11199,SO_3705,4.410503487,4.363093507,7.0396312,4.300555618,4.068084418,4.49678919,4.105123284,3.813567979
11200,SO_3705,3.944953174,4.363093507,4.683726697,4.484813362,4.22550575,4.300555618,4.181552028,4.27749373
11201,SO_3705,4.867823032,4.040952122,7.076173401,4.171579342,3.784417283,4.094606054,4.468614403,3.813567979
11202,SO_3705,4.314217848,4.443969737,4.504754756,4.062698627,4.268164753,4.040952122,4.263477545,4.166567028
11203,SO_3706,6.131935973,6.273859353,6.438321819,5.964442822,6.117722896,6.135788088,6.11251959,5.975949112
11204,SO_3706,4.314217848,4.589541932,4.130984597,4.249323851,4.300555618,6.082233532,4.263477545,4.406257294
11205,SO_3706,4.410503487,4.171579342,4.775400729,4.249323851,4.3366309,4.249323851,4.532292908,4.406257294
11206,SO_3708,5.405386217,5.748338101,6.082233532,5.517874474,5.533532604,6.048576351,5.734856235,5.697124892
11207,SO_3708,5.036607189,4.951770534,4.820773628,4.95468115,5.103679772,4.95468115,4.697692584,5.697124892
11208,SO_3708,5.197546718,4.785244341,4.597012778,4.873986084,4.788510676,4.913388256,4.555485759,5.480001367
11209,SO_3709,6.656463014,6.365284494,6.396658065,6.219238498,6.159946452,6.159946452,6.444546836,6.59062843
11210,SO_3709,5.197546718,4.913388256,5.690156099,5.236335461,4.913388256,5.177754123,4.910393041,5.894933397
11211,SO_3709,5.482020226,5.322200888,4.427364373,5.236335461,5.180243098,5.360015296,5.613051501,4.589541932
11212,SO_3711,5.281066327,5.351206545,4.427364373,5.1141313,5.504043187,5.328946448,5.484036263,5.535477975
11213,SO_3711,5.35341378,5.23394148,5.212214981,5.22432563,5.292614833,5.313172007,4.861633539,5.090507979
11214,SO_3711,4.718351818,4.785244341,4.504754756,4.781970594,4.830313481,4.640999062,4.697692584,4.658956277
11215,SO_3711,4.969146795,5.085205403,5.768321493,5.197546718,4.788510676,5.844830478,4.673162837,4.528390923
11216,SO_3712,8.953112021,8.808971767,9.3022159,8.609880003,8.862160338,9.167267245,9.24845208,9.651168072
11217,SO_3712,8.976212851,8.582386119,9.450507338,8.458928884,8.691097425,9.065590783,9.122672357,10.20342737
11218,SO_3712,8.712535118,8.400889511,8.921847958,8.025844734,8.425225809,8.7416856,8.937380766,9.73429023
11219,SO_3712,8.837339713,8.550996293,8.956201485,8.316857862,8.672544184,9.084150285,9.138197834,9.844954602
11220,SO_3713,6.219238498,6.175000018,5.894933397,5.964442822,6.100745753,6.337679935,6.137069844,6.610603798
11221,SO_3713,7.154209561,6.876931341,6.850218344,6.767390917,6.706100411,6.693523763,6.824991006,7.467624835
11222,SO_3713,6.138350462,6.184947004,5.504043187,5.88733686,6.076235305,5.983806787,6.147283101,6.205863879
11223,SO_3713,7.164302577,7.25091314,7.892746862,7.145319837,7.142769823,6.954224913,7.197547429,7.826960649
11224,SO_3714,8.966692493,9.158931161,9.139877099,9.157826559,9.045595483,8.717898671,8.876332332,8.489606596
11225,SO_3714,8.298359832,8.228228798,8.231832506,8.476882308,8.260930634,8.005988603,7.967600131,7.958566405
11226,SO_3714,7.769440251,7.710392235,7.132203132,7.601788333,7.679056809,7.721969746,8.091613155,7.36634296
11227,SO_3715,5.160228492,5.06649139,4.427364373,5.494074406,5.077214818,5.044825233,4.922336771,4.035463889
11228,SO_3715,6.395587459,6.346571409,6.774820947,6.395587459,6.014115413,6.275024175,6.147283101,6.205863879
11229,SO_3715,7.01753158,6.716855336,6.720280048,6.900142161,6.577471163,6.190513404,6.008523934,6.658249586
11230,SO_3716,5.177754123,4.765489492,4.380514295,4.8143785,4.870907849,4.795021245,4.755509693,4.27749373
11231,SO_3716,5.160228492,5.23394148,4.867823032,5.1141313,4.849205999,4.823960594,4.728591072,4.795021245
11232,SO_3716,6.048576351,5.985942383,5.564338779,5.631349477,5.88733686,5.932323059,5.457605442,5.480001367
11233,SO_3717,5.624063102,5.644027102,5.050255302,5.494074406,5.620401899,5.482020226,5.75001451,5.748338101
11234,SO_3717,5.405386217,5.422306666,5.212214981,5.424407837,5.494074406,5.294913482,5.538391121,4.948854034
11235,SO_3717,5.688408629,5.644027102,5.136072473,5.607514021,5.633167401,5.598237393,5.404322071,5.697124892
11236,SO_3717,5.506028704,5.26241036,5.177754123,5.360015296,5.494074406,5.197546718,5.212214981,5.022805558
11237,SO_3718,6.066177582,5.935273136,4.427364373,5.876634057,5.586087906,5.558610755,5.556696349,5.022805558
11238,SO_3718,5.665504304,5.783133976,4.380514295,5.335660615,5.654805669,5.57004415,5.383965652,5.480001367
11239,SO_3718,6.078238463,6.113822177,5.744979427,5.794550563,5.809097521,6.012719574,5.585149079,5.480001367
11240,SO_3719,9.366600584,9.28786209,7.838430955,8.953112021,9.06895252,9.191527762,8.734082488,7.29894354
11241,SO_3719,9.919146175,10.093627,9.235720743,9.888271192,9.82297285,9.94544729,9.94544729,8.986559863
11242,SO_3719,9.119109361,9.026702863,9.526992821,8.77572092,8.838029499,8.957290306,8.542073678,9.072138931
11243,SO_3720,10.73872762,10.85710809,12.95200222,10.98335161,10.59927582,10.26246471,10.32066221,11.2755803
11244,SO_3720,9.439705949,9.326434791,9.4187141,9.697406109,9.300357961,9.207325187,8.86603047,8.801918032
11245,SO_3720,11.29124402,11.2445139,10.16487062,11.84715617,11.0195055,10.60611818,10.58654884,9.16985264
11246,SO_3720,10.98335161,10.96194873,13.10968823,11.19229427,10.70504038,10.4105201,10.24652075,11.41656789
11247,SO_3720,11.46374907,11.39151339,10.11667192,11.97351885,11.18692815,10.85487022,10.86761841,9.156405112
11248,SO_3722,4.314217848,3.956480165,4.95468115,4.50077747,4.024424388,4.300555618,4.589541932,5.22432563
11249,SO_3722,4.839790665,4.589541932,4.597012778,4.367468465,4.725186055,4.427364373,4.555485759,4.795021245
11250,SO_3722,4.427364373,4.040952122,4.427364373,4.171579342,3.885184961,3.92134218,4.332161275,4.658956277
11251,SO_3723,5.292614833,5.535477975,5.820311276,5.077214818,5.46986448,5.426505952,5.613051501,5.697124892
11252,SO_3723,5.46986448,5.459655862,5.409634971,5.402197811,5.654805669,5.46986448,5.783133976,5.748338101
11253,SO_3723,5.801033993,5.494074406,5.257704388,5.281066327,5.633167401,5.46986448,5.924925758,5.799415865
11254,SO_3725,5.848747316,5.953571687,8.061215156,5.926404747,6.117722896,6.227685513,6.657803151,6.559897896
11255,SO_3725,6.720280048,6.385916083,7.49961563,6.504864884,6.716855336,6.787936016,7.280212896,7.889138021
11256,SO_3725,6.347679,6.346571409,6.659142044,6.36856198,6.458455687,6.475781056,6.826580717,6.500887902
11257,SO_3725,6.014115413,5.897960848,6.69265233,5.794550563,6.128073545,6.462551207,6.493401384,6.559897896
11258,SO_3726,5.085205403,5.047531433,4.597012778,5.212214981,5.180243098,5.119328807,5.515915505,4.528390923
11259,SO_3726,5.763356114,5.459655862,4.007705114,5.348995927,5.993038289,6.286620954,6.534347148,4.795021245
11260,SO_3726,6.893710971,6.523606552,5.257704388,6.138350462,6.815415776,7.097399204,7.662240124,6.915909005
11261,SO_3727,5.688408629,5.802650308,5.916739821,5.596374888,5.600097497,5.79779592,5.702329485,5.588900729
11262,SO_3727,5.733162109,5.748338101,5.564338779,5.672585408,5.868168653,5.649426451,5.911506301,5.894933397
11263,SO_3727,6.579358218,6.324239123,5.443170317,5.993038289,6.188660322,6.250364988,6.754086746,5.588900729
11264,SO_3727,5.926404747,5.583269589,5.294913482,5.775746745,5.809097521,6.111215826,6.124200749,4.658956277
11265,SO_3728,3.944953174,4.363093507,4.427364373,4.099874253,4.268164753,4.673162837,3.933195979,4.406257294
11266,SO_3728,4.410503487,4.42316759,4.427364373,4.484813362,4.492789854,4.427364373,4.22550575,4.528390923
11267,SO_3728,4.410503487,4.363093507,4.95468115,4.389146435,4.105123284,4.007705114,4.263477545,4.27749373
11268,SO_3728,4.536184368,4.291375053,4.775400729,4.249323851,4.3366309,4.300555618,4.024424388,4.220677641
11269,SO_3729,7.245278273,7.053273482,6.043117099,6.4605049,6.855678372,7.119614667,7.197547429,6.391297072
11270,SO_3729,6.470706667,6.066177582,4.775400729,5.586087906,6.005720046,6.324239123,6.581242232,5.648527962
11271,SO_3729,6.438321819,6.255093159,6.735591128,5.88733686,6.159946452,6.51179833,6.740659025,7.145956638
11272,SO_3731,4.873986084,4.589541932,5.535477975,5.700596706,4.748854111,4.913388256,4.830313481,4.166567028
11273,SO_3731,4.718351818,4.830313481,5.409634971,6.754086746,4.492789854,4.532292908,4.50077747,4.528390923
11274,SO_3731,4.867823032,4.536184368,5.375302366,4.735377089,4.543935939,4.427364373,4.697692584,5.090507979
11275,SO_3733,5.605663461,5.609362211,4.867823032,5.644027102,5.360015296,5.281066327,5.383965652,5.480001367
11276,SO_3733,4.176574302,4.443969737,4.427364373,4.249323851,3.979527554,4.468614403,4.406257294,4.166567028
11277,SO_3733,5.160228492,4.619151138,4.007705114,4.913388256,4.889279504,5.243493663,5.46986448,4.870907849
11278,SO_3733,4.249323851,4.536184368,4.341086721,4.443969737,4.406257294,5.624063102,4.332161275,4.27749373
11279,SO_3733.1,5.457605442,5.085205403,4.95468115,5.077214818,5.26944066,5.426505952,5.504043187,4.27749373
11280,SO_3733.1,5.894933397,4.42316759,7.390458081,4.600733744,4.725186055,4.721772983,5.061099638,5.748338101
11281,SO_3733.1,5.236335461,4.873986084,5.504043187,4.95468115,5.085205403,5.390429148,5.442133689,4.795021245
11282,SO_3733.1,7.325607912,6.887250984,6.550789911,6.494901799,6.941810211,6.85762345,7.230343673,6.868081792
11283,SO_3735,6.147283101,5.953571687,6.834503103,5.672585408,6.146010391,6.439880593,6.662706362,7.187994299
11284,SO_3735,4.718351818,4.536184368,4.728591072,4.367468465,4.725186055,4.95468115,4.807954896,4.589541932
11285,SO_3735,5.867396602,5.726372367,5.869711517,5.746659741,5.600097497,5.509991559,6.167492869,5.152643881
11286,SO_3736,4.718351818,4.589541932,4.254057194,4.532292908,5.061099638,4.694213767,4.468614403,4.27749373
11287,SO_3736,5.014460755,4.969146795,5.257704388,4.673162837,4.788510676,5.103679772,5.250616523,6.893331771
11288,SO_3737,4.873986084,4.785244341,4.683726697,4.95468115,4.694213767,4.721772983,4.991994305,5.090507979
11289,SO_3737,4.901369902,4.855417377,4.504754756,4.551646084,4.788510676,4.49678919,4.697692584,4.658956277
11290,SO_3737,4.943003286,5.167773438,5.050255302,4.913388256,4.788510676,4.95468115,4.861633539,5.357818145
11291,SO_3737,4.823960594,4.855417377,5.050255302,4.735377089,4.983468834,4.615477433,4.589541932,4.795021245
11292,SO_3738,4.468614403,4.563134588,4.468614403,4.694213767,5.025576467,4.589541932,4.367468465,5.152643881
11293,SO_3738,4.795021245,4.694213767,5.690156099,4.830313481,4.748854111,4.49678919,4.644608431,5.357818145
11294,SO_3738,5.590772902,5.494074406,4.775400729,5.517874474,5.504043187,5.197546718,4.991994305,4.948854034
11295,SO_3740,8.266504814,8.157990372,6.063483638,5.457605442,8.144988854,8.018213314,7.986922048,7.187994299
11296,SO_3740,7.808577221,7.830728216,7.736417903,7.21403874,7.755320652,7.726660003,7.741904184,7.36634296
11297,SO_3740,7.874611703,7.875571889,6.189278281,7.173388818,7.849224369,7.726660003,7.545948013,6.130649646
11298,SO_3740,8.333724981,8.297786884,6.821009047,7.666684607,8.287723276,8.126716656,7.67641454,7.107896165
11299,SO_3741,9.121215831,9.10624194,8.078330221,9.10550552,9.224761085,9.380601454,8.870468326,7.87710686
11300,SO_3741,10.11667192,9.933417521,9.576134468,9.586726957,10.02963559,10.13971424,9.754995801,9.510027029
11301,SO_3741,8.670664605,8.616327774,9.166796675,8.445541986,8.629479063,8.845497453,8.389238151,8.924355608
11302,SO_3741.1,4.823960594,4.738758166,4.728591072,4.980615778,5.061099638,4.95468115,5.250616523,5.588900729
11303,SO_3741.1,4.867823032,4.563134588,5.136072473,4.673162837,4.520555148,4.721772983,5.192623968,6.205863879
11304,SO_3741.1,4.468614403,4.443969737,4.341086721,4.210972678,4.543935939,4.49678919,4.910393041,4.468614403
11305,SO_3743,5.209780604,5.26241036,6.659142044,5.494074406,5.180243098,5.360015296,5.978811403,5.748338101
11306,SO_3743,5.014460755,5.06649139,5.257704388,5.306352111,4.811170273,4.983468834,5.538391121,4.528390923
11307,SO_3743,4.901369902,5.085205403,5.504043187,5.1141313,5.061099638,4.95468115,5.568144865,4.658956277
11308,SO_3743,5.518858101,5.517874474,6.082233532,5.681397503,5.533532604,5.649426451,6.379432291,4.528390923
11309,SO_3744,4.633753121,4.855417377,5.212214981,4.830313481,4.65180019,4.889279504,4.861633539,4.795021245
11310,SO_3744,5.658380703,5.422306666,5.375302366,5.402197811,5.180243098,5.624063102,5.556696349,4.795021245
11311,SO_3744,5.177754123,5.085205403,4.867823032,4.830313481,5.260059293,5.260059293,5.212214981,5.748338101
11312,SO_3745,7.046468428,6.912170559,6.550789911,7.06274695,6.86499092,6.710842458,6.966533812,6.527521482
11313,SO_3745,5.197546718,5.103679772,5.690156099,5.424407837,5.180243098,5.142468637,5.127090126,5.22432563
11314,SO_3745,6.736859772,6.832130952,5.294913482,7.01753158,6.634396469,6.552712166,6.681275531,5.535477975
11315,SO_3746,5.085205403,4.895322971,5.212214981,4.95468115,4.913388256,4.673162837,5.212214981,6.092841013
11316,SO_3746,4.676692725,4.694213767,4.683726697,4.795021245,4.464536084,4.823960594,4.697692584,5.090507979
11317,SO_3746,4.655382671,4.536184368,5.504043187,4.980615778,4.181552028,4.673162837,4.427364373,4.27749373
11318,SO_3747,7.000027511,6.849436624,7.340983905,6.877314875,7.126729342,7.269148975,7.464565076,6.96003042
11319,SO_3747,6.551270715,6.379432291,7.0396312,6.242050105,6.411562662,6.568948741,6.769871848,7.280212896
11320,SO_3747,7.306368241,7.247060084,7.117018769,7.107896165,7.178377489,7.135733952,7.36634296,7.441926348
11321,SO_3748,7.658897753,7.733455088,8.078330221,7.269441221,7.71983276,7.513005984,7.976577643,8.026363591
11322,SO_3748,7.840005934,7.704352303,7.688266825,7.269441221,7.819196258,7.519900505,8.169310524,8.26489345
11323,SO_3748,8.358386856,8.317423288,8.047136786,8.107883257,8.375049688,8.018213314,8.524550962,8.295492812
11324,SO_3749,6.63121631,6.614289919,7.413383532,6.386993887,6.299269078,6.481846857,7.167128574,8.274680338
11325,SO_3749,6.184947004,6.084892723,6.496899927,5.926404747,5.907005266,6.147283101,6.518698614,6.658249586
11326,SO_3749,7.372341615,7.318281835,7.376417353,6.866537184,7.306368241,7.590604731,8.408870455,8.026363591
11327,SO_3751,6.098115649,6.263333421,5.869711517,5.794550563,6.005720046,6.346571409,6.581242232,6.333772616
11328,SO_3751,4.536184368,4.040952122,4.504754756,4.099874253,4.464536084,3.92134218,4.263477545,5.090507979
11329,SO_3751,4.220677641,4.171579342,3.528172152,4.171579342,3.885184961,4.468614403,4.156489854,4.870907849
11330,SO_3752,7.29865721,7.011603994,8.338189772,6.534347148,6.995088072,7.290328826,7.553647441,9.015073115
11331,SO_3754,4.468614403,4.589541932,5.564338779,4.171579342,4.371830196,4.007705114,4.644608431,6.130649646
11332,SO_3754,4.105123284,4.291375053,4.913388256,4.332161275,4.22550575,4.49678919,4.263477545,4.795021245
11333,SO_3754,4.555485759,4.443969737,4.504754756,4.389146435,5.328946448,4.040952122,4.300555618,6.821009047
11334,SO_3754,4.007705114,4.210972678,5.136072473,3.566723813,3.676120192,4.49678919,4.830313481,4.220677641
11335,SO_3755,4.589541932,4.536184368,4.95468115,4.630116457,4.105123284,4.778689401,4.300555618,4.589541932
11336,SO_3755,4.633753121,4.443969737,4.95468115,4.249323851,4.3366309,5.003258733,4.589541932,5.357818145
11337,SO_3755,4.427364373,4.536184368,4.300555618,4.300555618,4.492789854,4.300555618,4.406257294,4.589541932
11338,SO_3756,6.098115649,5.249431819,5.894933397,5.01306525,5.15010679,6.668922807,5.888098316,5.357818145
11339,SO_3756,5.447309397,5.405386217,5.212214981,5.028342065,5.377473069,5.426505952,5.716117298,5.022805558
11340,SO_3756,4.282135694,4.040952122,3.962276622,4.210972678,4.406257294,4.795021245,4.332161275,4.27749373
11341,SO_3757,6.292384573,6.066177582,6.659142044,5.509991559,6.292958877,6.311808846,6.486378741,7.168696184
11342,SO_3757,5.807488416,5.861210212,6.676435322,5.424407837,5.942622042,5.970207438,6.048576351,7.268564306
11343,SO_3757,5.688408629,5.609362211,6.382677829,5.22432563,5.654805669,5.649426451,5.636796392,6.893331771
11344,SO_3758,4.37617878,4.291375053,4.504754756,4.585791951,4.57826262,4.249323851,4.861633539,4.658956277
11345,SO_3758,4.029954698,4.640999062,4.913388256,4.585791951,4.371830196,5.6619469,4.406257294,4.406257294
11346,SO_3758,4.37617878,4.130984597,4.427364373,4.484813362,4.65180019,4.094606054,4.728591072,4.220677641
11347,SO_3759,6.395587459,6.467144813,6.290081888,6.279674079,6.591096141,6.703939771,6.124200749,5.697124892
11348,SO_3759,7.024474173,7.076173401,6.605982863,6.858012151,7.01683548,7.364155432,6.444546836,5.697124892
11349,SO_3759,5.624063102,5.783133976,5.335660615,5.631349477,5.957929976,5.79779592,5.292614833,5.294913482
11350,SO_3760,6.446098902,6.227685513,7.284267792,5.907005266,6.527521482,6.06752267,6.218027734,6.742344376
11351,SO_3760,5.665504304,5.592642648,5.847181857,5.383965652,5.794550563,6.033513417,5.568144865,4.468614403
11352,SO_3760,6.539202284,6.667592965,5.212214981,6.191130569,6.568473793,6.623921414,6.452290524,4.728591072
11353,SO_3760,6.265093085,6.146010391,4.95468115,5.984519004,6.283730487,6.135788088,6.059433267,5.480001367
11354,SO_3761,8.798884414,8.734823441,8.681246707,7.960196656,8.715862869,8.760415944,9.00106292,8.576257051
11355,SO_3761,9.164991401,9.047982347,10.21447378,8.68858641,9.026011175,9.069875626,9.283238544,9.774070245
11356,SO_3761,8.886846899,8.937840499,8.999654389,8.473334823,8.875180639,8.729097643,9.202971336,8.679048494
11357,SO_3762,6.098115649,5.953571687,5.564338779,5.775746745,6.146010391,5.897960848,5.875098582,5.799415865
11358,SO_3762,6.040379707,6.113822177,6.324239123,5.876634057,6.146010391,6.082233532,5.964442822,7.317999318
11359,SO_3763,4.983468834,4.951770534,4.094606054,4.50077747,4.725186055,4.823960594,4.910393041,4.870907849
11360,SO_3763,5.506028704,5.047531433,5.177754123,5.162747861,5.212214981,5.155176518,4.922336771,4.468614403
11361,SO_3764,14.3640587,14.47539082,13.26618295,14.05351993,14.44106554,14.52711286,13.80705448,11.72043233
11362,SO_3764,14.83040267,14.78854705,13.6513323,14.28676728,14.62055934,14.78854705,14.0991836,11.817859
11363,SO_3764,14.01739804,14.16426193,12.21519242,13.87158185,14.0991836,14.23457252,13.55879466,11.34582234
11364,SO_3764,15.1687339,15.04001524,13.75285779,14.78854705,15.04001524,14.93875959,14.44106554,12.24110871
11365,SO_3765,15.37822126,14.93875959,14.26916613,14.62055934,14.93875959,14.90224331,14.65732416,13.35022302
11366,SO_3765,15.86918029,15.54465855,15.34288685,15.28365866,15.54465855,15.76851879,15.6559196,14.83040267
11367,SO_3765,14.77206979,14.77206979,14.44106554,14.34702455,14.77206979,14.77206979,14.52711286,13.59151532
11368,SO_3765,15.76851879,15.76851879,15.6559196,15.34288685,15.6559196,15.6559196,15.54465855,14.90224331
11369,SO_3766,10.55189074,10.71542784,10.90185859,10.57370859,10.33266862,10.23833291,10.04883063,9.496171926
11370,SO_3766,10.65211884,10.60611818,11.08845857,10.33706697,10.46467578,10.37978703,9.893873884,9.68091304
11371,SO_3766,9.908208497,9.851069472,8.292620082,9.633113043,9.519518042,9.454304148,9.259454602,7.401966343
11372,SO_3767,8.592465859,8.460977426,8.206110145,8.293626188,8.276862366,8.478905533,8.113754459,7.228541083
11373,SO_3767,6.470706667,6.194828026,6.227685513,5.876634057,6.188660322,6.410504126,6.245619496,6.716855336
11374,SO_3767,8.917006094,8.77572092,8.514230223,8.525040589,8.519891199,8.722388697,8.495614665,7.841972242
11375,SO_3767,8.120574132,7.808174968,8.662009125,7.676855255,7.662462673,7.745900236,7.517688001,7.73514887
11376,SO_3768,5.14756523,4.951770534,4.728591072,4.249323851,4.694213767,4.748854111,4.807954896,5.588900729
11377,SO_3768,4.176574302,4.323180266,4.551646084,4.332161275,3.979527554,4.094606054,4.068084418,4.099874253
11378,SO_3768,4.516621244,4.694213767,4.220677641,4.585791951,4.870907849,4.249323851,4.781970594,4.948854034
11379,SO_3769,5.35341378,5.535477975,5.136072473,5.264757602,5.302930035,5.482020226,5.538391121,4.658956277
11380,SO_3769,4.555485759,4.249323851,4.468614403,4.367468465,4.520555148,4.49678919,4.468614403,4.528390923
11381,SO_3769,5.807488416,5.802650308,7.413383532,5.993038289,5.794550563,6.033513417,5.888098316,5.894933397
11382,SO_3770,4.676692725,4.323180266,5.003258733,4.673162837,4.300555618,4.341086721,4.105123284,4.27749373
11383,SO_3770,4.007705114,4.171579342,3.829511864,4.332161275,4.156489854,4.427364373,4.263477545,4.27749373
11384,SO_3770,4.176574302,4.536184368,4.95468115,4.585791951,4.543935939,6.324239123,4.755509693,4.795021245
11385,SO_3770,4.176574302,4.130984597,4.254057194,4.268164753,4.268164753,4.371830196,4.427364373,5.022805558
11386,SO_3771,5.085205403,4.785244341,5.257704388,5.01306525,4.870907849,4.694213767,5.14756523,4.728591072
11387,SO_3771,4.676692725,4.951770534,4.300555618,5.180243098,5.025576467,5.197546718,4.951770534,3.927281254
11388,SO_3771,4.655382671,4.969146795,5.624976953,5.01306525,5.003258733,4.778689401,5.085205403,6.716855336
11389,SO_3772,5.46986448,5.405386217,4.867823032,6.070209089,5.15010679,5.390429148,5.355617643,4.035463889
11390,SO_3772,5.003258733,4.940068991,4.867823032,5.564338779,5.025576467,5.003258733,4.807954896,5.22432563
11391,SO_3772,5.22432563,5.535477975,4.95468115,5.494074406,5.077214818,5.142468637,4.991994305,4.528390923
11392,SO_3774,4.555485759,4.673162837,4.867823032,4.758843969,4.811170273,4.49678919,4.728591072,5.357818145
