0,1
SO_4096,"{'GO_0005886', 'GO_0016020', 'GO_0008360'}"
SO_4098,"{'GO_0005737', 'GO_0000902', 'GO_0005524', 'GO_0008360'}"
SO_4108,"{'GO_0015628', 'GO_0005886', 'GO_0016020'}"
SO_4109,"{'GO_0000166', 'GO_0005886', 'GO_0016887'}"
SO_4112,"{'GO_0009297', 'GO_0009306', 'GO_0015627', 'GO_0016020', 'GO_0019867'}"
SO_4118,"{'GO_0051287', 'GO_0008948', 'GO_0004470', 'GO_0046872', 'GO_0004473', 'GO_0016616', 'GO_0016491'}"
SO_4120,"{'GO_0019843', 'GO_1990904', 'GO_0003735', 'GO_0006412', 'GO_0046872', 'GO_0005840'}"
SO_4122,"{'GO_0006310', 'GO_0016787', 'GO_0043138', 'GO_0003678', 'GO_1990077', 'GO_0006269', 'GO_0008270', 'GO_0006270', 'GO_0003677', 'GO_0006302', 'GO_0046872', 'GO_0005524', 'GO_0004386', 'GO_0005737', 'GO_0006260', 'GO_0006268', 'GO_0032508'}"
SO_4123,"{'GO_0006418', 'GO_0004814', 'GO_0004812', 'GO_0006420', 'GO_0006412', 'GO_0005524', 'GO_0005737'}"
SO_4124,"{'GO_0016020', 'GO_0042834', 'GO_0051301'}"
SO_4133,"{'GO_0005829', 'GO_0009164', 'GO_0004850', 'GO_0009166', 'GO_0044206', 'GO_0005737', 'GO_0016757', 'GO_0009116'}"
SO_4135,"{'GO_0004803', 'GO_0003677', 'GO_0006313'}"
SO_4136,"{'GO_0006596', 'GO_0003824', 'GO_0004586', 'GO_0005737', 'GO_0033387', 'GO_0016829'}"
SO_4140,"{'GO_0003700', 'GO_0006355', 'GO_0032993'}"
SO_4142,"{'GO_0046872', 'GO_0009055', 'GO_0020037'}"
SO_4146,"{'GO_0034040', 'GO_0016887', 'GO_0055085', 'GO_0016020', 'GO_0005524', 'GO_0140359', 'GO_0006869'}"
SO_4147,"{'GO_0015421', 'GO_0035672', 'GO_0016887', 'GO_0055085', 'GO_0016020', 'GO_0005524', 'GO_0140359'}"
SO_4148,"{'GO_0005886', 'GO_0009306', 'GO_0016020'}"
SO_4149,"{'GO_0007156', 'GO_0005886', 'GO_0016020', 'GO_0005509'}"
SO_4150,"{'GO_0015689', 'GO_0015098', 'GO_0016020'}"
SO_4153,"{'GO_0005829', 'GO_0016491', 'GO_0010181'}"
SO_4154,"{'GO_0006355', 'GO_0043565', 'GO_0003700', 'GO_0006351'}"
SO_4155,"{'GO_0000155', 'GO_0009927', 'GO_0016301', 'GO_0005886', 'GO_0000160', 'GO_0016020', 'GO_0007165', 'GO_0004673'}"
SO_4157,"{'GO_0003677', 'GO_0000160', 'GO_0006355'}"
SO_4162,"{'GO_0006508', 'GO_0030163', 'GO_0009376', 'GO_0008233', 'GO_0005839', 'GO_0046872', 'GO_0051603', 'GO_0004298', 'GO_0005737'}"
SO_4163,"{'GO_0043335', 'GO_0009376', 'GO_0008233', 'GO_0016887', 'GO_0005524', 'GO_0051603', 'GO_0005737', 'GO_0036402', 'GO_1901800'}"
SO_4172,"{'GO_0003677', 'GO_0000160', 'GO_0043565'}"
SO_4173,"{'GO_0000155', 'GO_0016301', 'GO_0005886', 'GO_0000160', 'GO_0016020', 'GO_0004673'}"
SO_4174,"{'GO_0048269', 'GO_0008831', 'GO_0006556', 'GO_0009243', 'GO_0048270', 'GO_0019305', 'GO_0016491'}"
SO_4181,"{'GO_0001522', 'GO_0009982', 'GO_0006396', 'GO_0140098', 'GO_0003723', 'GO_0000455'}"
SO_4190,"{'GO_0016462', 'GO_0046872', 'GO_0016787', 'GO_0005737', 'GO_0004427'}"
SO_4197,"{'GO_0051252', 'GO_0060698', 'GO_0008428', 'GO_0019899', 'GO_0005737'}"
SO_4198,"{'GO_0016813', 'GO_0050415', 'GO_0046872', 'GO_0016787', 'GO_0033389', 'GO_0008783'}"
SO_4199,"{'GO_0009234', 'GO_0008168', 'GO_0008425', 'GO_0009060', 'GO_0032259', 'GO_0102094', 'GO_0043770', 'GO_0102027', 'GO_0102955', 'GO_0006744'}"
SO_4200,"{'GO_0005737', 'GO_0032150', 'GO_0006744'}"
SO_4201,"{'GO_0016301', 'GO_0005886', 'GO_0010795', 'GO_0005524', 'GO_0006744', 'GO_0004672'}"
SO_4202,"{'GO_0008320', 'GO_0005886', 'GO_0033281', 'GO_0015031', 'GO_0016020', 'GO_0043953'}"
SO_4203,"{'GO_0008320', 'GO_0005886', 'GO_0033281', 'GO_0015031', 'GO_0016020', 'GO_0043953'}"
SO_4204,"{'GO_0008320', 'GO_0065002', 'GO_0009977', 'GO_0005886', 'GO_0033281', 'GO_0015031', 'GO_0016020', 'GO_0043953'}"
SO_4206,"{'GO_0005829', 'GO_0006259', 'GO_0046872', 'GO_0008310', 'GO_0016788', 'GO_0004518'}"
SO_4207,"{'GO_0052621', 'GO_0016020', 'GO_0016779'}"
SO_4208,"{'GO_0005829', 'GO_0004655', 'GO_0033014', 'GO_0046872', 'GO_0006783', 'GO_0006782', 'GO_0008270', 'GO_0016829'}"
SO_4211,"{'GO_0006886', 'GO_0006605', 'GO_0008564', 'GO_0043952', 'GO_0005886', 'GO_0031522', 'GO_0065002', 'GO_0046872', 'GO_0015031', 'GO_0005524', 'GO_0016020', 'GO_0017038', 'GO_0005737'}"
SO_4214,"{'GO_0019637', 'GO_0008759', 'GO_0006796', 'GO_0046872', 'GO_0103117', 'GO_0016787', 'GO_0009245', 'GO_1901135'}"
SO_4215,"{'GO_0032153', 'GO_0051258', 'GO_0005525', 'GO_0000917', 'GO_0003924', 'GO_0016787', 'GO_0090529', 'GO_0005737', 'GO_0043093', 'GO_0051301'}"
SO_4216,"{'GO_0032153', 'GO_0009898', 'GO_0005886', 'GO_0043093', 'GO_0051301'}"
SO_4217,"{'GO_0032153', 'GO_0005886', 'GO_0043093', 'GO_0090529', 'GO_0051301'}"
SO_4218,"{'GO_0016881', 'GO_0009058', 'GO_0016874', 'GO_0071555', 'GO_0008763', 'GO_0005524', 'GO_0008360', 'GO_0005737', 'GO_0009252', 'GO_0051301'}"
SO_4219,"{'GO_0050511', 'GO_1901137', 'GO_0016758', 'GO_0051991', 'GO_0005886', 'GO_0030259', 'GO_0071555', 'GO_0008360', 'GO_0005975', 'GO_0016757', 'GO_0009252', 'GO_0051301'}"
SO_4220,"{'GO_0032153', 'GO_0005886', 'GO_0008955', 'GO_0015836', 'GO_0016020', 'GO_0015648', 'GO_0008360', 'GO_0043093', 'GO_0071555', 'GO_0016757', 'GO_0009252', 'GO_0051301'}"
SO_4221,"{'GO_0016881', 'GO_0009058', 'GO_0016874', 'GO_0008764', 'GO_0005524', 'GO_0008360', 'GO_0071555', 'GO_0005737', 'GO_0009252', 'GO_0051301'}"
SO_4222,"{'GO_0051301', 'GO_0051992', 'GO_0005886', 'GO_0044038', 'GO_0046872', 'GO_0016020', 'GO_0016780', 'GO_0008360', 'GO_0071555', 'GO_0008963', 'GO_0009252', 'GO_0016740'}"
SO_4223,"{'GO_0008766', 'GO_0047480', 'GO_0016881', 'GO_0009058', 'GO_0016874', 'GO_0071555', 'GO_0005524', 'GO_0008360', 'GO_0005737', 'GO_0009252', 'GO_0051301'}"
SO_4224,"{'GO_0000287', 'GO_0016881', 'GO_0009058', 'GO_0016874', 'GO_0071555', 'GO_0005524', 'GO_0008360', 'GO_0005737', 'GO_0009252', 'GO_0051301'}"
SO_4226,"{'GO_0032153', 'GO_0005886', 'GO_0016020', 'GO_0043093', 'GO_0051301'}"
SO_4227,"{'GO_0008168', 'GO_0071424', 'GO_0032259', 'GO_0070475', 'GO_0005737', 'GO_0006364'}"
SO_4228,"{'GO_2000143', 'GO_0003700', 'GO_0006355', 'GO_0000976', 'GO_0003677', 'GO_0009295', 'GO_0005737'}"
SO_4230,"{'GO_0005829', 'GO_0016301', 'GO_0004370', 'GO_0019563', 'GO_0006072', 'GO_0005524', 'GO_0005975', 'GO_0006071'}"
SO_4232,"{'GO_0015483', 'GO_0016020', 'GO_0015909'}"
SO_4233,"{'GO_0009316', 'GO_0016829', 'GO_0003861', 'GO_0009098'}"
SO_4234,"{'GO_0051539', 'GO_0019752', 'GO_0046872', 'GO_0003861', 'GO_0009098', 'GO_0016829'}"
SO_4235,"{'GO_0005829', 'GO_0003862', 'GO_0051287', 'GO_0000287', 'GO_0046872', 'GO_0009098', 'GO_0005737', 'GO_0016491'}"
SO_4236,"{'GO_0005829', 'GO_0003985', 'GO_0003852', 'GO_0046912', 'GO_0046872', 'GO_0009098', 'GO_0005737', 'GO_0030145', 'GO_0016740'}"
SO_4239,"{'GO_0004803', 'GO_0003677', 'GO_0006313', 'GO_0016020'}"
SO_4241,"{'GO_0006281', 'GO_0006310', 'GO_0009432', 'GO_0016787', 'GO_0005694', 'GO_0043138', 'GO_0003678', 'GO_0003676', 'GO_0030894', 'GO_0009378', 'GO_0003677', 'GO_0016853', 'GO_0005524', 'GO_0004386', 'GO_0005737', 'GO_0006260', 'GO_0043590', 'GO_0032508'}"
SO_4245,"{'GO_0103045', 'GO_0016746', 'GO_0006526', 'GO_0004042', 'GO_0005737'}"
SO_4246,"{'GO_1990904', 'GO_0003735', 'GO_0022625', 'GO_0006412', 'GO_0005737', 'GO_0043229', 'GO_0005840'}"
SO_4247,"{'GO_1990904', 'GO_0003735', 'GO_0006412', 'GO_0022625', 'GO_0005840'}"
SO_4248,"{'GO_0006508', 'GO_0046872', 'GO_0008237'}"
SO_4249,"{'GO_0016831', 'GO_0015941', 'GO_0015937', 'GO_0003824', 'GO_0016874', 'GO_0004632', 'GO_0046872', 'GO_0010181', 'GO_0004633', 'GO_0071513'}"
SO_4250,"{'GO_0006226', 'GO_0000287', 'GO_0004170', 'GO_0046081', 'GO_0046872', 'GO_0016787', 'GO_0009117'}"
SO_4251,"{'GO_0051302', 'GO_0003700', 'GO_0006355', 'GO_0000976', 'GO_0003677', 'GO_0043565', 'GO_0009295', 'GO_0005737', 'GO_0010974', 'GO_0043590', 'GO_0051301'}"
SO_4254,"{'GO_0006730', 'GO_0008270', 'GO_0003934', 'GO_0005525', 'GO_0046872', 'GO_0006729', 'GO_0016787', 'GO_0005737', 'GO_0046654'}"
SO_4255,"{'GO_0055086', 'GO_0000287', 'GO_0046132', 'GO_0044205', 'GO_0004588', 'GO_0006221', 'GO_0016757', 'GO_0072528', 'GO_0005737', 'GO_0006207'}"
SO_4256,"{'GO_0009022', 'GO_0000175', 'GO_0016779', 'GO_0008033', 'GO_0016075', 'GO_0000049', 'GO_0003723', 'GO_0006364'}"
SO_4259,"{'GO_0006310', 'GO_0032196', 'GO_0004803', 'GO_0003677', 'GO_0006313'}"
SO_4264,"{'GO_0003677', 'GO_0009307', 'GO_0004519', 'GO_0009035'}"
SO_4265,"{'GO_0009307', 'GO_0008168', 'GO_0032259', 'GO_0009007', 'GO_0008170', 'GO_0003677'}"
SO_4266,"{'GO_0000287', 'GO_0070733', 'GO_0018117', 'GO_0042803', 'GO_0016779', 'GO_0005524'}"
SO_4267,"{'GO_0005829', 'GO_0009307', 'GO_0003677', 'GO_0004519', 'GO_0005524', 'GO_0006304', 'GO_0009035'}"
SO_4268,"{'GO_0004803', 'GO_0003677', 'GO_0006313', 'GO_0015074'}"
SO_4274,"{'GO_0046677', 'GO_0050380', 'GO_0005886', 'GO_0016020', 'GO_0071555', 'GO_0008360', 'GO_0016787', 'GO_0009252'}"
SO_4281,"{'GO_0008324', 'GO_0098655', 'GO_0006813'}"
SO_4282,"{'GO_0071805', 'GO_0030001', 'GO_0005886', 'GO_0016020', 'GO_0006813', 'GO_0015379'}"
SO_4283,"{'GO_0046872', 'GO_0005886', 'GO_0016740'}"
SO_4284,"{'GO_0006310', 'GO_0032196', 'GO_0004803', 'GO_0003677', 'GO_0006313'}"
SO_4287,"{'GO_0005886', 'GO_0071978', 'GO_0015031', 'GO_0016020', 'GO_0006935'}"
SO_4289,"{'GO_0015415', 'GO_0005886', 'GO_0005315', 'GO_0016887', 'GO_0016020', 'GO_0005524', 'GO_0035435', 'GO_0006817', 'GO_0098656'}"
SO_4290,"{'GO_0005886', 'GO_0035435', 'GO_0005315'}"
SO_4291,"{'GO_0005886', 'GO_0005315', 'GO_0055085', 'GO_0016020', 'GO_0006817'}"
SO_4292,"{'GO_0042597', 'GO_0042301', 'GO_0005576', 'GO_0006817', 'GO_0007155'}"
SO_4295,"{'GO_0009055', 'GO_0016491', 'GO_0010181', 'GO_0003955'}"
SO_4296,"{'GO_0005886', 'GO_1901642', 'GO_0016020', 'GO_0015293', 'GO_0005337'}"
SO_4297,"{'GO_0005829', 'GO_0004850', 'GO_0004731', 'GO_0003824', 'GO_0016757', 'GO_0009116'}"
SO_4298,"{'GO_0005829', 'GO_0003700', 'GO_0006355'}"
SO_4299,"{'GO_0008811', 'GO_0016746', 'GO_0046677', 'GO_0016740'}"
SO_4305,"{'GO_0009231', 'GO_0016791', 'GO_0044283', 'GO_0016787'}"
SO_4306,"{'GO_0006310', 'GO_0015074', 'GO_0003677', 'GO_0006313', 'GO_0007059', 'GO_0005737', 'GO_0009037', 'GO_0051301'}"
SO_4308,"{'GO_0005829', 'GO_0009085', 'GO_0009089', 'GO_0016853', 'GO_0008837', 'GO_0005737'}"
SO_4309,"{'GO_0016830', 'GO_0008836', 'GO_0009085', 'GO_0016831', 'GO_0030170', 'GO_0009089'}"
SO_4311,"{'GO_0005829', 'GO_0016226', 'GO_0008199', 'GO_0046872', 'GO_0008198', 'GO_0005737', 'GO_0005506'}"
SO_4312,"{'GO_0004016', 'GO_0006171', 'GO_0005524', 'GO_0005737', 'GO_0016829'}"
SO_4313,"{'GO_0033014', 'GO_0006779', 'GO_0006783', 'GO_0006782', 'GO_0005737', 'GO_0004418', 'GO_0016740'}"
SO_4314,"{'GO_0006779', 'GO_0004852', 'GO_0006780', 'GO_0006782', 'GO_0016829'}"
SO_4315,"{'GO_0004851', 'GO_0008168', 'GO_0016020', 'GO_0032259'}"
SO_4316,"{'GO_0042168', 'GO_0005886', 'GO_0016020', 'GO_0006779'}"
SO_4318,"{'GO_0006508', 'GO_0008233', 'GO_0034040', 'GO_0016887', 'GO_0055085', 'GO_0016020', 'GO_0005524', 'GO_0140359', 'GO_0006869'}"
SO_4319,"{'GO_0005886', 'GO_0009306', 'GO_0016020'}"
SO_4320,"{'GO_0009279', 'GO_0055085', 'GO_0015288', 'GO_0015562', 'GO_1990281', 'GO_0019867'}"
SO_4321,"{'GO_0015075', 'GO_0006811', 'GO_0055085', 'GO_0015288', 'GO_0016020', 'GO_0034220', 'GO_0009279'}"
SO_4325,"{'GO_0005829', 'GO_0016787', 'GO_0043138', 'GO_0003678', 'GO_0003697', 'GO_0016887', 'GO_0000725', 'GO_0003677', 'GO_0005524', 'GO_0004386', 'GO_0016853', 'GO_0006260', 'GO_0006268'}"
SO_4326,"{'GO_0006355', 'GO_0003677', 'GO_0003700', 'GO_0000976'}"
SO_4327,"{'GO_1990961', 'GO_0022857', 'GO_0055085', 'GO_1990195', 'GO_0016020', 'GO_0015562', 'GO_1990281', 'GO_0019898'}"
SO_4328,"{'GO_0022857', 'GO_0005886', 'GO_0055085', 'GO_0042908', 'GO_0016020', 'GO_0042910'}"
SO_4329,"{'GO_0005829', 'GO_0005737', 'GO_0006744'}"
SO_4335,"{'GO_0008962', 'GO_0050380', 'GO_0005886', 'GO_0016020', 'GO_0016787'}"
SO_4337,"{'GO_0005829', 'GO_0003677', 'GO_0043565', 'GO_0043200'}"
SO_4343,"{'GO_0008453', 'GO_0004760', 'GO_0008483', 'GO_0019265', 'GO_0005777', 'GO_0005737'}"
SO_4344,"{'GO_0003941', 'GO_0006565', 'GO_0030170', 'GO_0004794', 'GO_0006567', 'GO_0009097', 'GO_0016829'}"
SO_4345,"{'GO_0005829', 'GO_0000287', 'GO_0009097', 'GO_0016829', 'GO_0016836', 'GO_0009099', 'GO_0046872', 'GO_0008652', 'GO_0004160', 'GO_0051537', 'GO_0009082'}"
SO_4347,"{'GO_0000287', 'GO_0005948', 'GO_0030976', 'GO_0003984', 'GO_0009099', 'GO_0046872', 'GO_0050660', 'GO_0008652', 'GO_0009097', 'GO_0009082', 'GO_0016740'}"
SO_4349,"{'GO_0005829', 'GO_0000287', 'GO_0009099', 'GO_0004455', 'GO_0046872', 'GO_0008652', 'GO_0009097', 'GO_0009082', 'GO_0016491'}"
SO_4350,"{'GO_0006355', 'GO_0003700', 'GO_0000976'}"
SO_4351,"{'GO_0005886', 'GO_0016020', 'GO_0050660'}"
SO_4358,"{'GO_0030288', 'GO_0051536', 'GO_0009061', 'GO_0043546', 'GO_0046872', 'GO_0009055', 'GO_0030151', 'GO_0016491'}"
SO_4364,"{'GO_0006310', 'GO_0016787', 'GO_0003678', 'GO_0003676', 'GO_0016887', 'GO_0003677', 'GO_0005524', 'GO_0004386', 'GO_0005737', 'GO_0006281', 'GO_0032508'}"
SO_4367,"{'GO_0003841', 'GO_0016746', 'GO_0016020', 'GO_0006654'}"
SO_4369,"{'GO_0005829', 'GO_0000036', 'GO_0006633', 'GO_0000035', 'GO_0009245', 'GO_0005737'}"
SO_4373,"{'GO_0005886', 'GO_0016746', 'GO_0016020', 'GO_0009247', 'GO_0006487', 'GO_0016757', 'GO_0016740'}"
SO_4374,"{'GO_0045548', 'GO_0016841', 'GO_0052883', 'GO_0016829', 'GO_0004397', 'GO_0006548'}"
SO_4380,"{'GO_0005829', 'GO_0006633', 'GO_0016747', 'GO_0004315', 'GO_0016740'}"
SO_4383,"{'GO_0005829', 'GO_0006633', 'GO_0016747', 'GO_0016746', 'GO_0004315'}"
SO_4386,"{'GO_0006310', 'GO_0032196', 'GO_0004803', 'GO_0003677', 'GO_0006313'}"
SO_4388,"{'GO_0005829', 'GO_0000156', 'GO_0000976', 'GO_0006355', 'GO_0003677', 'GO_0000160', 'GO_0032993'}"
SO_4396,"{'GO_0016655', 'GO_0016652', 'GO_0010181', 'GO_0009055', 'GO_0016491'}"
SO_4398,"{'GO_0006399', 'GO_0106026', 'GO_0106074', 'GO_0043908', 'GO_0051499', 'GO_0019478', 'GO_0000049', 'GO_0016787', 'GO_0005737', 'GO_0051500'}"
SO_4400,"{'GO_0006508', 'GO_0005737', 'GO_0004177'}"
SO_4404,"{'GO_0046872', 'GO_0051536', 'GO_0005886'}"
SO_4405,"{'GO_0005829', 'GO_0070301', 'GO_0020037', 'GO_0004601', 'GO_0046872', 'GO_0006979', 'GO_0042744', 'GO_0098869', 'GO_0004096'}"
SO_4407,"{'GO_0043709', 'GO_0005886', 'GO_0016779', 'GO_1902201', 'GO_0052621'}"
SO_4408,"{'GO_0005829', 'GO_0019843', 'GO_0097216', 'GO_1990904', 'GO_0043022', 'GO_0000027', 'GO_0005525', 'GO_0003924', 'GO_0000049', 'GO_0016787', 'GO_0042254', 'GO_0005737'}"
SO_4410,"{'GO_0016879', 'GO_0016874', 'GO_0016020', 'GO_0005524', 'GO_0019740', 'GO_0005737', 'GO_0004356', 'GO_0006542'}"
SO_4417,"{'GO_0015556', 'GO_0005886', 'GO_0015740', 'GO_0016020'}"
SO_4422,"{'GO_0044718', 'GO_0009279', 'GO_0015344', 'GO_0033214'}"
SO_4425,"{'GO_0043709', 'GO_0005886', 'GO_0016779', 'GO_1902201', 'GO_0052621', 'GO_0016020'}"
SO_4426,"{'GO_0001522', 'GO_0009982', 'GO_0006396', 'GO_0140098', 'GO_0016853', 'GO_0003723', 'GO_0000455'}"
SO_4427,"{'GO_0000155', 'GO_0016301', 'GO_0005886', 'GO_0000160', 'GO_0016020', 'GO_0007165', 'GO_0004673'}"
SO_4428,"{'GO_0005829', 'GO_0000156', 'GO_0000976', 'GO_0006355', 'GO_0003677', 'GO_0000160', 'GO_0032993', 'GO_0005737'}"
SO_4432,"{'GO_0004803', 'GO_0003677', 'GO_0006313', 'GO_0016020'}"
SO_4437,"{'GO_0004803', 'GO_0003677', 'GO_0006313', 'GO_0016020'}"
SO_4444,"{'GO_0003677', 'GO_0000160', 'GO_0006355'}"
SO_4445,"{'GO_0000155', 'GO_0016301', 'GO_0005886', 'GO_0000160', 'GO_0004673'}"
SO_4446,"{'GO_0016887', 'GO_0005524', 'GO_0032991', 'GO_0016787'}"
SO_4447,"{'GO_0015689', 'GO_0005886', 'GO_0055085', 'GO_0015098', 'GO_0016020', 'GO_0016787'}"
SO_4448,"{'GO_0030973', 'GO_0015689', 'GO_0046872', 'GO_0016787', 'GO_0030288'}"
SO_4449,"{'GO_0005829', 'GO_0032324', 'GO_0030366', 'GO_0006777'}"
SO_4450,"{'GO_0000166', 'GO_1990133', 'GO_0006777'}"
SO_4451,"{'GO_0061799', 'GO_0016829', 'GO_0006777'}"
SO_4453,"{'GO_0004174', 'GO_0051539', 'GO_0022900', 'GO_0046872', 'GO_0051536', 'GO_0022904', 'GO_0016491'}"
SO_4454,"{'GO_0007165', 'GO_0016020', 'GO_0004888', 'GO_0006935'}"
SO_4456,"{'GO_0030170', 'GO_0003824', 'GO_0030151'}"
SO_4457,"{'GO_0043709', 'GO_0005886', 'GO_0016779', 'GO_1902201', 'GO_0052621', 'GO_0016020'}"
SO_4463,"{'GO_0051213', 'GO_0046872', 'GO_0016705', 'GO_0031418', 'GO_0005506'}"
SO_4466,"{'GO_0005886', 'GO_0016020', 'GO_0007165', 'GO_0004888', 'GO_0006935'}"
SO_4467,"{'GO_0005829', 'GO_0016154', 'GO_0004850', 'GO_0004731', 'GO_0047975', 'GO_0009032', 'GO_0016757'}"
SO_4468,"{'GO_0003677', 'GO_0080090', 'GO_0009889'}"
SO_4469,"{'GO_0005829', 'GO_1990362', 'GO_1990002', 'GO_0046872', 'GO_0018455', 'GO_0008106', 'GO_0016491'}"
SO_4471,"{'GO_0000155', 'GO_0016301', 'GO_0009399', 'GO_0000160', 'GO_0007165', 'GO_0016787', 'GO_0005737', 'GO_0004673'}"
SO_4472,"{'GO_0006808', 'GO_0000156', 'GO_0009399', 'GO_0006355', 'GO_0016887', 'GO_0003677', 'GO_0000160', 'GO_0043565', 'GO_0005524', 'GO_0005737'}"
SO_4475,"{'GO_0006882', 'GO_0034755', 'GO_0006829', 'GO_0006826', 'GO_0071577', 'GO_0005886', 'GO_0055085', 'GO_0006812', 'GO_0008324', 'GO_0015086', 'GO_0070574', 'GO_0046872', 'GO_0016020', 'GO_0098655', 'GO_0015341', 'GO_0015093', 'GO_0034220'}"
SO_4476,"{'GO_0051082', 'GO_0030288', 'GO_0042597'}"
SO_4477,"{'GO_0005829', 'GO_0000156', 'GO_0000976', 'GO_0006355', 'GO_0003677', 'GO_0000160', 'GO_0032993', 'GO_0005737'}"
SO_4478,"{'GO_0000155', 'GO_0016301', 'GO_0005886', 'GO_0000160', 'GO_0016020', 'GO_0007165', 'GO_0004673'}"
SO_4479,"{'GO_0006355', 'GO_0016887', 'GO_0003677', 'GO_0043565', 'GO_0005524'}"
SO_4480,"{'GO_0004029', 'GO_0016620', 'GO_0043878', 'GO_0016491'}"
SO_4483,"{'GO_0020037', 'GO_0005886', 'GO_0016020', 'GO_0071944', 'GO_0009055', 'GO_0022904'}"
SO_4484,"{'GO_0046872', 'GO_0009055', 'GO_0020037'}"
SO_4487,"{'GO_0005829', 'GO_0000156', 'GO_0000976', 'GO_0006355', 'GO_0003677', 'GO_0000160', 'GO_0032993'}"
SO_4488,"{'GO_0000155', 'GO_0016301', 'GO_0005886', 'GO_0000160', 'GO_0016020', 'GO_0007165', 'GO_0004673'}"
SO_4489,"{'GO_0005737', 'GO_0008080', 'GO_1905502'}"
SO_4497,"{'GO_0006310', 'GO_0032196', 'GO_0004803', 'GO_0003677', 'GO_0006313'}"
SO_4503,"{'GO_0005737', 'GO_0097163', 'GO_0016783', 'GO_0006777'}"
SO_4509,"{'GO_0051539', 'GO_0009061', 'GO_0042597', 'GO_0043546', 'GO_0046872', 'GO_0009055', 'GO_0030151', 'GO_0016491'}"
SO_4510,"{'GO_0051536', 'GO_0009055', 'GO_0046872', 'GO_0016491'}"
SO_4511,"{'GO_0045333', 'GO_0015944', 'GO_0008863', 'GO_0009326', 'GO_0009061', 'GO_0005886', 'GO_0016020', 'GO_0071944', 'GO_0036397', 'GO_0009055', 'GO_0022904', 'GO_0016491'}"
SO_4513,"{'GO_0051539', 'GO_0009061', 'GO_0042597', 'GO_0043546', 'GO_0046872', 'GO_0009055', 'GO_0030151', 'GO_0016491'}"
SO_4514,"{'GO_0051536', 'GO_0046872', 'GO_0016491'}"
SO_4515,"{'GO_0045333', 'GO_0015944', 'GO_0008863', 'GO_0009326', 'GO_0009061', 'GO_0005886', 'GO_0016020', 'GO_0071944', 'GO_0036397', 'GO_0009055', 'GO_0022904', 'GO_0016491'}"
SO_4516,"{'GO_0044718', 'GO_0009279', 'GO_0015344', 'GO_0033214'}"
SO_4520,"{'GO_0005737', 'GO_0051539', 'GO_0006779', 'GO_0003824', 'GO_0051536', 'GO_0016491'}"
SO_4523,"{'GO_0044718', 'GO_0009279', 'GO_0015344', 'GO_0033214'}"
SO_4524,"{'GO_0006355', 'GO_0043565', 'GO_0003700', 'GO_0006351'}"
SO_4525,"{'GO_0016042', 'GO_0016787', 'GO_0006629'}"
SO_4529,"{'GO_0141098', 'GO_0008168', 'GO_0002131', 'GO_0032259', 'GO_0008175', 'GO_0008757', 'GO_0141102', 'GO_0006396', 'GO_0008033', 'GO_0030488', 'GO_0001510', 'GO_0002132', 'GO_0005737', 'GO_0003723', 'GO_0008173', 'GO_0052665'}"
SO_4530,"{'GO_0004803', 'GO_0003677', 'GO_0006313'}"
SO_4537,"{'GO_0006508', 'GO_0008242', 'GO_0008233', 'GO_0016787', 'GO_0004252'}"
SO_4539,"{'GO_0004252', 'GO_0006508', 'GO_0008236'}"
SO_4542,"{'GO_0006355', 'GO_0003700', 'GO_0000976'}"
SO_4545,"{'GO_0006310', 'GO_0032196', 'GO_0004803', 'GO_0003677', 'GO_0006313'}"
SO_4547,"{'GO_0004803', 'GO_0003677', 'GO_0006313', 'GO_0016020'}"
SO_4548,"{'GO_0004803', 'GO_0003677', 'GO_0006313', 'GO_0032196'}"
SO_4554,"{'GO_0016740', 'GO_0016432', 'GO_0008033'}"
SO_4555,"{'GO_1990961', 'GO_0022857', 'GO_0005886', 'GO_0016020', 'GO_0042910'}"
SO_4557,"{'GO_0005886', 'GO_0016020', 'GO_0007165', 'GO_0006935'}"
SO_4564,"{'GO_0098797', 'GO_0005886', 'GO_0055085', 'GO_0015031', 'GO_0015891', 'GO_0031992', 'GO_0030288'}"
SO_4565,"{'GO_0005886', 'GO_0016020', 'GO_0055085', 'GO_0022857'}"
SO_4567,"{'GO_0005829', 'GO_0003677', 'GO_0043565', 'GO_0043200'}"
SO_4571,"{'GO_0006355', 'GO_0003700', 'GO_0000976'}"
SO_4573,"{'GO_0009234', 'GO_0000287', 'GO_0030976', 'GO_0046872', 'GO_0030145', 'GO_0070204', 'GO_0016740'}"
SO_4575,"{'GO_0009234', 'GO_0000287', 'GO_0016836', 'GO_0003824', 'GO_0043748', 'GO_0046872', 'GO_0016829'}"
SO_4576,"{'GO_0009234', 'GO_0008756', 'GO_0003824', 'GO_0016874', 'GO_0005524'}"
SO_4579,"{'GO_0007155', 'GO_0043709', 'GO_0009289'}"
SO_4582,"{'GO_0006310', 'GO_0032196', 'GO_0004803', 'GO_0003677', 'GO_0006313'}"
SO_4583,"{'GO_0016987', 'GO_0006355', 'GO_0009408', 'GO_0003677', 'GO_0010468', 'GO_0006352', 'GO_0005737', 'GO_2000142'}"
SO_4584,"{'GO_0032153', 'GO_0005886', 'GO_0016020', 'GO_0051301'}"
SO_4585,"{'GO_0022857', 'GO_0005886', 'GO_0016887', 'GO_0055085', 'GO_0005524', 'GO_0051301'}"
