CONCEPTS,CONCEPT,vector1,vector2,vector3,vector4,vector5,vector6,vector7,vector8,vector9,vector10,vector11,vector12,vector13,vector14,vector15,vector16,vector17,vector18,vector19,vector20,vector21,vector22,vector23,vector24,vector25,vector26,vector27,vector28,vector29,vector30,vector31,vector32,vector33,vector34,vector35,vector36,vector37,vector38,vector39,vector40,vector41,vector42,vector43,vector44,vector45,vector46,vector47,vector48,vector49,vector50,vector51,vector52,vector53,vector54,vector55,vector56,vector57,vector58,vector59,vector60,vector61,vector62,vector63,vector64,vector65,vector66,vector67,vector68,vector69,vector70,vector71,vector72,vector73,vector74,vector75,vector76,vector77,vector78,vector79,vector80,vector81,vector82,vector83,vector84,vector85,vector86,vector87,vector88,vector89,vector90,vector91,vector92,vector93,vector94,vector95,vector96,vector97,vector98,vector99,vector100
"['GO:0005737', 'GO:0006396', 'GO:0006796', 'GO:0009279', 'GO:0010060', 'GO:0019403', 'GO:0034641', 'GO:0040007', 'GO:0061702']",GO:0034641,0.30423498,-0.06052998,-0.32131562,-0.0070838057,0.045336127,-0.011212173,0.28829944,0.055394195,0.32969403,-0.018297624,-0.23509338,-0.103812166,0.09801233,0.44243872,0.085912175,-0.49129015,0.24798444,-0.2958594,-0.22710647,-0.08476752,0.17176054,0.2990489,-0.03373493,0.01186955,-0.31989965,0.08043208,-0.07648724,0.21095288,-0.0076321126,-0.10457722,0.08454586,0.0996355,0.13851342,0.053254988,0.21136652,-0.17629796,-0.1159235,-0.28955445,-0.12722334,-0.1035663,0.060530968,0.28906524,-0.036133394,0.14742498,0.17040485,0.040046573,0.13541755,0.09517689,0.40110672,-0.109438844,-0.3707547,-0.4785782,0.19512671,-0.2474527,0.19520006,0.17043222,-0.032916114,-0.035924744,0.085861124,0.2106516,-0.18934359,-0.31205386,0.03452814,-0.21441792,-0.022977903,0.013086726,0.34943894,0.033576354,-0.21601044,-0.08828476,0.14764722,0.1751267,0.07144615,-0.30815193,0.018522404,0.038949355,0.09046406,0.12885037,-0.179199,0.015196409,0.27115503,-0.072237715,-0.059117954,-0.0539893,-0.17150643,-0.091025926,0.4627956,0.043227993,-0.2380267,-0.0258645,-0.32358363,0.11377855,0.03407367,-0.5214745,-0.10946209,0.10349645,0.00615286,0.06029618,-0.11050453,0.029553616
"['GO:0005737', 'GO:0006396', 'GO:0006796', 'GO:0009279', 'GO:0010060', 'GO:0019403', 'GO:0034641', 'GO:0040007', 'GO:0061702']",GO:0040007,0.76046944,-0.17530653,-0.5550183,0.30258343,0.035949677,0.36495477,0.6038447,0.24083233,0.061113626,-0.8147103,-0.43667263,0.25094768,-0.47602335,1.7406213,0.34248054,-0.26778194,0.10439732,-0.23414138,-0.42558363,-0.1499232,0.0130718835,0.42042658,0.25031102,-0.36885917,0.26134014,0.13539939,-0.32663676,0.41739044,0.0013948416,-0.6241413,0.80129004,1.1353185,-0.5253865,0.4766887,0.5714112,-0.40039793,-0.14485149,-0.7461666,-0.904552,-0.13596843,0.24087606,0.19487645,-0.11974011,0.9494083,0.17550753,-0.020308312,0.8172379,0.32023603,0.5064774,-0.1367777,-0.8570055,-0.67097723,0.87365913,-0.85078907,-0.32332352,0.64166075,-0.26610637,0.06810131,-0.45355782,0.09449631,-0.7335134,-0.99843216,0.16442764,-0.6758198,-0.2787325,-0.48660165,-0.06873561,-0.29100192,-0.18367258,-0.5716842,0.9289126,0.078168206,0.38085166,-0.38363773,-0.13164149,0.5092418,-0.28039142,0.81994104,-0.7211567,-0.4981556,0.62051797,-0.3777573,-0.72803384,0.79582,0.004945631,-0.8155128,0.11510109,0.64759725,-0.18059398,0.5856528,-0.7778906,-0.066061035,0.7474313,-1.1514126,-0.13990583,-0.33557642,-0.027485775,0.80352443,-0.2307721,-0.7216533
"['GO:0005737', 'GO:0006396', 'GO:0006796', 'GO:0009279', 'GO:0010060', 'GO:0019403', 'GO:0034641', 'GO:0040007', 'GO:0061702']",GO:0061702,0.17936163,-0.32191962,-0.112352714,0.2542602,0.6681535,-0.8791893,0.16227183,0.6094716,0.76296645,-0.32207778,-0.28106102,-0.92454964,0.6346271,0.80135006,-0.16316862,-1.1184107,-0.021908272,-0.48015153,-0.17065364,-0.03997405,0.3303735,0.08199329,0.6563344,0.2751565,-1.2177641,0.5564848,-0.6723677,0.24303366,0.020442555,-0.241395,-0.47261316,-0.16358128,0.24410519,0.32998857,0.54257524,-0.6561219,0.1355891,-0.60942084,-0.5071423,-0.6016377,0.32796872,0.47521344,-0.51263744,0.13847582,-0.3904307,0.45943898,-0.20918651,-0.21475911,0.8759159,-0.16082764,-0.52347016,-0.41801593,0.5311799,0.2132102,-0.06269955,0.14659597,-0.27752694,-0.14037049,-0.11166864,0.11330915,-0.21335088,-0.7490826,0.039673366,-0.55697703,-0.09721701,0.25907966,-0.16746601,-0.3782982,-0.17130458,0.21583757,-0.20912986,-0.0018971976,0.034374367,-0.2535981,-0.009566734,0.19217274,-0.11944174,0.44373688,-0.83676666,0.042459287,0.28624684,0.20647767,-0.55965734,-0.14956152,-0.123921454,-0.16380826,0.9561747,-0.04219991,-0.7707996,-0.013491674,-0.5253232,-0.42395312,-0.22476938,-1.044873,0.07105724,0.50316733,0.28466123,0.67562515,-0.23754156,-0.6062084
"['GO:0004003', 'GO:0040007', 'GO:0042042', 'GO:0042981', 'GO:0043200']",GO:0004003,0.008846182,0.002461412,-0.008424447,-0.00014192582,0.0067686117,0.0027244044,-0.008562255,-0.0012828565,0.009942191,-0.0056766975,-0.0060295938,0.0069361352,-0.0011316586,0.009943567,0.00087599753,0.0059793056,-0.0015103638,-0.00058948755,-0.0017561626,0.0010200762,-0.007526307,0.0035092449,-0.005379447,0.009549712,-0.0010566962,0.00886071,0.009079394,0.0052387104,0.005480828,-0.003965603,-0.008539785,0.00032539963,-0.009280863,-0.0024614513,0.0075157033,0.002498535,0.000473156,0.0017635238,-0.009997461,-0.0031271756,0.0060705994,0.0066841817,0.00016780854,-0.0030684054,-0.0027687824,0.0069332696,-0.0013435615,0.0051436983,0.004688202,-0.003242626,-0.0078356005,-0.009587214,-0.005835491,-0.0040443777,0.0066253925,0.0009056139,-0.002225164,0.007047447,0.0030191373,0.0019960522,-0.0073838723,-0.009813701,0.0076372554,-0.004199417,-0.0008803308,0.0012929369,0.009504186,0.009140186,-0.0036302293,-0.0060924483,0.00095416786,-0.0028804708,-0.006626806,0.007824319,-0.004190788,0.00737901,-0.009168912,-0.004996946,-0.0060676862,0.009510157,-0.0013794005,-0.009110337,0.0011945986,0.0072211707,0.0017455614,-0.009995418,0.009163361,0.0073301387,-0.0073437584,-0.0016390705,0.009223503,0.002444924,0.004851477,0.009884546,0.0038180328,-0.0019424676,-0.0034380734,-0.0065633724,-0.005326351,-0.004499923
"['GO:0004003', 'GO:0040007', 'GO:0042042', 'GO:0042981', 'GO:0043200']",GO:0040007,0.76046944,-0.17530653,-0.5550183,0.30258343,0.035949677,0.36495477,0.6038447,0.24083233,0.061113626,-0.8147103,-0.43667263,0.25094768,-0.47602335,1.7406213,0.34248054,-0.26778194,0.10439732,-0.23414138,-0.42558363,-0.1499232,0.0130718835,0.42042658,0.25031102,-0.36885917,0.26134014,0.13539939,-0.32663676,0.41739044,0.0013948416,-0.6241413,0.80129004,1.1353185,-0.5253865,0.4766887,0.5714112,-0.40039793,-0.14485149,-0.7461666,-0.904552,-0.13596843,0.24087606,0.19487645,-0.11974011,0.9494083,0.17550753,-0.020308312,0.8172379,0.32023603,0.5064774,-0.1367777,-0.8570055,-0.67097723,0.87365913,-0.85078907,-0.32332352,0.64166075,-0.26610637,0.06810131,-0.45355782,0.09449631,-0.7335134,-0.99843216,0.16442764,-0.6758198,-0.2787325,-0.48660165,-0.06873561,-0.29100192,-0.18367258,-0.5716842,0.9289126,0.078168206,0.38085166,-0.38363773,-0.13164149,0.5092418,-0.28039142,0.81994104,-0.7211567,-0.4981556,0.62051797,-0.3777573,-0.72803384,0.79582,0.004945631,-0.8155128,0.11510109,0.64759725,-0.18059398,0.5856528,-0.7778906,-0.066061035,0.7474313,-1.1514126,-0.13990583,-0.33557642,-0.027485775,0.80352443,-0.2307721,-0.7216533
"['GO:0004003', 'GO:0040007', 'GO:0042042', 'GO:0042981', 'GO:0043200']",GO:0042042,0.4557383,-0.046009164,-0.042012036,-0.3324907,0.42795375,-0.29845282,0.36252114,0.40006584,0.61809045,-0.12546971,0.062412594,-0.49537504,0.31874043,0.79806614,-0.80898845,-0.76956517,0.4868736,-0.33264014,-0.89530545,0.01609837,0.36092016,0.023845823,-0.09381481,-0.113425866,-0.62229544,0.47652468,0.1637538,-0.06570922,0.20315601,-0.06899926,-0.041610785,0.34440154,-0.046017278,0.28635266,0.47583982,-0.09702225,-0.1504508,-0.35454914,-0.34707078,-0.7075564,0.115889095,0.19923459,-0.53191423,0.2458764,0.07899884,0.54694253,0.28161234,-0.13824098,0.55777556,-0.16815604,-0.6881902,-0.89093125,0.29223958,-0.18835708,0.38296747,0.11599744,-0.08725274,-0.047386136,-0.31648332,0.68043226,-0.17457013,-0.9193306,0.11546631,-0.10321526,-0.045785915,0.39607546,0.1602499,0.006162231,-0.5552366,-0.17239025,0.25081664,-0.13313834,0.19385318,-0.3094371,0.34404695,0.10533674,0.005586587,-0.09746752,-0.6215848,-0.03142174,0.34477216,0.080791615,-0.056892302,0.046025243,-0.4423581,-0.16604982,0.0463676,0.15320484,-0.27509195,-0.089355946,-0.5058622,-0.3580673,-0.33818784,-0.8609769,0.07176462,0.30612895,0.11629009,0.27298397,0.10650729,-0.1065397
"['GO:0004003', 'GO:0040007', 'GO:0042042', 'GO:0042981', 'GO:0043200']",GO:0042981,0.28988412,-0.279746,-1.0460098,0.47356996,-0.53567314,-0.07756926,-0.26935434,-0.068083905,1.075378,0.0035455367,-0.16340056,-0.0987793,-0.6809975,0.79156524,0.3335616,-0.68966115,0.035800908,-0.019216603,-0.7065719,-0.75240207,1.1522926,1.2457557,0.7579296,0.8275804,0.7934521,-0.057458222,0.40272823,0.4297284,-0.8542155,-0.3478519,0.0098682195,1.32658,0.042108916,0.0061262096,0.712296,-0.29571787,-0.2467467,-0.8143516,-0.8915392,0.22757801,-0.6417755,0.7063839,-0.65175086,1.0465448,0.79395515,-1.3805052,0.8630023,-0.046994902,1.0150869,-0.21148512,-1.3523728,-1.1795046,0.5757032,-1.1964164,0.021803336,0.69170254,0.030498995,-0.18192062,-0.58723587,-0.15627721,-1.0321141,-0.7768474,-0.24062613,-0.4987288,-0.2429218,0.88441193,0.36290255,-0.20849581,-0.39715934,0.25214243,0.8630973,0.37941664,-0.31473634,0.27768582,-0.4067023,0.7077772,-0.117801525,0.8100108,-1.3030897,-0.03305556,0.47261432,-0.24909262,-0.38929695,0.31862026,-0.46622026,-1.0325228,0.9235546,-0.2499422,0.23703304,0.41704258,-0.8600731,0.021291893,0.7690047,-1.4928454,-0.37302926,0.31825846,0.5077489,0.011411894,0.4715214,-0.15663454
"['GO:0004003', 'GO:0040007', 'GO:0042042', 'GO:0042981', 'GO:0043200']",GO:0043200,0.5779683,0.4171446,-0.42887118,0.88488084,0.17413601,0.90171295,0.5911216,0.56833464,0.0006836843,-1.1367841,0.059502818,-0.18434748,0.55202204,1.6509151,0.57300496,-1.4586344,-0.114433184,-0.4493311,-1.469227,-0.63623583,1.3998214,0.32870355,0.93278795,-0.1663477,-0.25187734,0.39216226,-0.6000763,0.9631772,0.17493306,-0.10943302,-0.5284057,0.31934485,0.26460633,0.5063323,-0.09325315,0.31913194,-0.09043733,-0.91717833,-0.9357101,-0.5806173,0.94224995,-0.41778007,-0.2726762,-0.32870555,0.25955394,-0.33503783,0.54458016,0.2841107,0.85255784,-0.54167295,-0.877645,-1.9050653,0.463083,-0.6839002,-0.012794316,0.88654584,-0.03533484,-0.14551932,-0.80040485,0.91894686,0.5818314,-0.94744766,-0.9477786,0.64586896,-0.0035418158,0.50251114,0.15848811,-0.70939237,-0.97798574,0.03971641,0.83518755,-0.39248586,-0.29073668,-0.04421354,0.935775,0.89812696,0.64523494,-0.14165343,-0.8886607,-0.8287094,0.7308233,-0.29051375,-0.81025475,-0.64453363,0.20556027,0.02132716,0.24109612,0.16590667,-0.25342032,-0.3482975,-0.21884981,0.56816363,0.15943104,-1.1827295,-0.07756597,0.20034268,-0.17559509,0.56933045,-0.5905429,-0.86815184
"['GO:0000003', 'GO:0010467', 'GO:0040008', 'GO:0044237', 'GO:0050661', 'GO:0055114']",GO:0000003,0.27584222,-0.046700414,-0.3152538,0.07250295,0.054988462,0.01037966,0.21699248,-0.01149641,0.30245975,0.0016850868,-0.22278191,-0.06815844,0.14565146,0.3873438,0.0732351,-0.41877183,0.16797614,-0.31441444,-0.24925779,-0.05930154,0.20961526,0.27737394,-0.018725676,-0.01072751,-0.30970865,0.062327016,-0.14916912,0.19130844,0.020023389,-0.10261478,0.016297398,0.13122682,0.088181324,0.04536069,0.19864455,-0.16518414,-0.13148631,-0.24957852,-0.09627948,-0.10129655,0.027445035,0.28620914,-0.040176902,0.15600805,0.16306007,0.045654833,0.10940567,0.11896626,0.38714892,-0.10866265,-0.35138857,-0.48814335,0.22446129,-0.22475931,0.1817569,0.12295935,-0.04092244,-0.09481512,0.046518642,0.22509958,-0.14518742,-0.24251904,0.010061297,-0.21855111,0.008622449,0.018904222,0.34390387,-0.030168256,-0.1955395,-0.057608537,0.18964627,0.14646928,0.11846085,-0.27736753,-0.0044144806,0.06521728,0.07531863,0.09934314,-0.11182958,0.04128328,0.28666857,-0.058674354,-0.040892314,-0.04436079,-0.14745998,-0.05167153,0.41771057,-0.004278102,-0.21196261,-0.01552223,-0.35351247,0.094901964,0.046304576,-0.46412262,-0.056140326,0.071929105,0.112479016,0.06693099,-0.15967387,-0.008927883
"['GO:0000003', 'GO:0010467', 'GO:0040008', 'GO:0044237', 'GO:0050661', 'GO:0055114']",GO:0010467,0.5046548,0.33434436,-0.5290436,-0.0721487,-0.73696786,-0.06551158,0.4754571,0.45851684,0.84891033,0.07711571,-0.589823,0.5619662,-0.1954522,1.4237605,-0.86681086,-0.67891306,0.33313677,0.17788374,-0.33763465,-0.35262066,-0.47165745,-0.023347069,0.13547002,0.0054982887,-0.1541981,0.34185463,-0.33334947,0.24990684,-0.22649738,0.077991195,0.6087499,1.1824486,-0.39721403,0.6020358,0.86034846,-0.2169637,-0.23824805,-0.53090215,-0.7415561,0.35325912,0.31772432,0.6998187,-0.78897965,1.4552324,0.20380224,0.31720495,0.6530828,0.13760377,-0.0049282857,-0.38129443,-1.1100141,-1.0478768,0.13392574,-0.14775628,-0.40008163,-0.3483741,-0.2684459,-0.53695905,-0.7981767,-0.58244914,-0.6516556,-0.9008107,0.73748744,-1.1100969,-0.25966316,-0.41307488,0.08061295,0.11500205,-0.7121963,-0.08968162,0.3489484,0.5615439,0.43872604,-0.87374824,-0.085022576,0.07866095,0.30833605,0.8225154,-0.85698485,-0.37073374,0.60781896,-0.29607823,0.10474052,0.38019273,-0.6653376,-0.6982208,0.41034153,0.18919905,-0.115146935,0.25668105,-1.5303773,0.31529254,0.4980115,-1.6945084,-0.106155455,-0.40544564,0.25033242,-0.0043364116,0.26740876,-0.7597332
"['GO:0000003', 'GO:0010467', 'GO:0040008', 'GO:0044237', 'GO:0050661', 'GO:0055114']",GO:0040008,0.8546714,0.02038552,-0.46398973,0.061567303,0.0128896525,-0.15566783,0.44946578,0.18093109,-0.23647667,-1.0714438,-0.077760585,-0.0018460855,-0.1612353,1.5463018,0.83710396,-0.8649802,-0.254163,-0.620507,-0.30496868,0.0026079225,0.45523822,0.6307533,1.1040995,-0.055339344,0.16554506,-0.13838777,-0.65353596,0.25039026,0.0685996,-0.3103531,0.534754,0.59713715,-0.24438173,-0.40055612,0.09044957,-0.29245815,0.039648578,-0.63125664,-0.97441924,-0.5445278,0.6130882,0.574622,-0.207175,0.17295595,0.119512804,0.219953,0.72049886,0.31287125,0.4492062,-0.58271664,-0.91102284,-0.7193626,0.6145706,-0.7441754,-0.31238037,0.49245244,0.27516428,0.088493764,-0.41375452,-0.058365427,-0.08620297,-0.8765182,-0.4997522,-0.051976047,-0.116766475,0.098046586,0.31373817,-0.34671384,-0.5785401,-0.07384453,1.160183,0.24075976,0.120684296,-0.14819795,-0.28060535,0.50536215,0.18280587,0.74004334,-1.090721,-0.13297437,0.2882511,-0.4134242,-0.69463867,0.56235737,0.23834336,-0.82705677,1.003654,0.8924775,-0.35240647,0.24192107,-0.7587766,0.22134036,0.32643786,-0.8113832,-0.17870271,-0.061008155,-0.08898036,0.55677634,-0.3801524,-0.7159577
"['GO:0000003', 'GO:0010467', 'GO:0040008', 'GO:0044237', 'GO:0050661', 'GO:0055114']",GO:0044237,0.81444234,-0.44279307,-0.4963133,0.18638766,-0.90121555,-0.15603037,0.9109705,0.5268213,0.53548187,-0.81219614,-0.15002316,0.4978502,0.74032223,2.3395565,-0.13591713,-1.1242502,-0.76910603,0.43240443,-0.6589329,0.70162016,1.4965369,1.1403953,0.09033341,-0.9566785,-0.37178886,0.39584768,-0.4934478,-0.18420732,0.03125204,-0.5833235,1.6416513,0.6823997,0.5212507,0.7773025,1.0726855,0.5922934,0.2883114,-0.98322123,-1.2199336,-0.6198379,0.69232035,-0.16279928,-0.5945428,0.23969883,0.4691927,0.17124233,0.20101997,0.62226135,1.1291127,-0.8047854,-0.36399865,-1.3864906,0.68945926,-0.011303885,-0.32726598,1.1789953,-0.66553026,-0.7564723,0.027339742,0.38453478,0.69296074,-0.2799745,0.34734288,-0.6122606,-0.3849169,-0.7833243,0.13037398,0.5316246,-1.1467721,-0.25560528,0.23079713,-0.13401636,-0.004208692,-1.2124878,-0.009366857,0.34996915,0.080568954,0.43207178,0.17906013,-1.4558902,1.6957493,0.02206417,-0.8354885,-0.10133253,-0.88801533,-0.9680197,0.23847274,0.33619595,-0.6950926,0.8726498,-0.8302025,-0.04964225,0.1842272,-1.0526992,0.5176092,-0.6988378,-0.09162324,0.5846414,-0.76327944,-0.91422415
"['GO:0000003', 'GO:0010467', 'GO:0040008', 'GO:0044237', 'GO:0050661', 'GO:0055114']",GO:0050661,0.4822423,-0.16717276,0.015890377,0.37090474,0.25854814,-0.090826966,0.44070438,0.18266688,0.44756377,-0.5135267,0.2075948,-0.8890567,-0.09957232,0.18450247,0.047012966,-1.087807,0.020243742,-0.22570774,-1.0239238,-0.50783205,0.736872,0.11026537,0.23386931,0.06411947,-0.41308185,0.29269618,-0.19755878,0.40273938,0.42999935,-0.14415544,-0.103874825,0.48785165,0.2789868,0.1414581,0.18431932,-0.7518157,0.14005207,-0.73365945,-0.4060106,-0.55759895,0.4616375,0.064567596,-0.36302042,0.060927615,0.013409104,0.036027804,0.33276275,-0.09600641,0.6654492,-0.21999452,-0.64083457,-0.79935247,0.69853365,-0.46247286,0.24036776,0.26638195,-0.026860598,-0.0043356256,-0.026234709,0.63831455,0.03201022,-0.7804858,-0.5923985,0.19650757,-0.020380072,0.5303946,0.3295781,-0.18243344,-0.003944351,0.1167382,0.30228844,-0.21333419,0.17288664,0.0072095254,0.16104448,-0.16494378,0.32095972,-0.2295547,-0.5104383,0.26408067,0.29917872,0.3678603,0.11524438,-0.6190889,0.13102998,-0.29545736,0.421509,0.26348323,-0.36548883,-0.3283306,-0.25333276,0.20558533,0.066011265,-0.9192186,0.17539193,0.2562783,-0.15376244,0.16972497,-0.13919678,-0.12898318
"['GO:0000003', 'GO:0010467', 'GO:0040008', 'GO:0044237', 'GO:0050661', 'GO:0055114']",GO:0055114,0.3330464,-0.008340268,-0.32388753,0.093672246,0.030767586,-0.00078481744,0.23521414,0.012498499,0.29307276,-0.03228915,-0.21560326,-0.095300324,0.12444643,0.4136093,0.0816824,-0.45582014,0.15104105,-0.24063274,-0.2828583,-0.120282434,0.24577726,0.25624675,-0.11290643,0.012078421,-0.42208093,0.023994595,-0.11311693,0.18751545,0.017863605,-0.21420196,0.058556236,0.10117109,0.13881195,0.07035008,0.1997833,-0.13314638,-0.19394639,-0.28207305,-0.06476525,-0.07427395,0.054104332,0.2909564,0.057807878,0.19505057,0.17238791,0.086868204,0.08277455,0.08597002,0.42008367,-0.09607338,-0.35976896,-0.48247263,0.20930254,-0.19429946,0.21885931,0.1619562,-0.020435404,-0.06457471,0.028916124,0.21235718,-0.18840122,-0.29278004,0.049950704,-0.280521,0.004509636,0.04084945,0.371065,-0.038411956,-0.21285968,-0.07123395,0.05823566,0.10479637,0.12642486,-0.21793728,-0.017150134,0.062002495,0.130594,0.15881932,-0.18732986,-0.044724338,0.18188077,-0.11084445,-0.026962098,-0.066676654,-0.1389666,-0.014892999,0.46279213,0.008020518,-0.2564451,-0.039478198,-0.35213473,0.11513613,0.08979111,-0.4596728,-0.13475244,-0.06062375,0.13849282,0.0992943,-0.10965154,0.018918991
"['GO:0016032', 'GO:0035836', 'GO:0040007', 'GO:0044710', 'GO:0046548']",GO:0016032,1.4570082,-0.80809796,-0.07191846,0.81866395,-0.9774229,0.5505495,-0.24571341,0.6083463,0.82815,0.12884907,-0.6007316,0.16279155,0.32415253,1.2391418,-0.44769764,-0.70188665,0.06332991,-0.15209271,-0.5021384,0.60866565,0.24908681,0.91252553,-0.6883093,0.050530076,-0.12788408,0.46211162,1.4397614,-0.091684684,0.867395,-0.18568838,1.0134865,1.3425016,0.12589382,1.0721493,-0.013259307,0.1378568,-0.12980099,0.002415159,-0.7789584,0.063959815,0.5698882,1.6937486,-0.74912035,0.6151079,0.06799869,0.53027743,0.7558519,0.7754782,1.5837979,0.19773586,-0.8520977,-1.5112147,0.9282141,-0.6915717,-0.07401442,-0.027290644,-0.38348413,-0.11943257,-0.9313901,-1.2717204,-0.17349136,-2.305445,0.35287538,-0.86328226,0.75824016,0.24559213,0.07532213,0.43693438,-0.18814698,-1.270245,0.2593451,0.7414431,-0.7069478,-0.18242382,0.3207787,-1.0883446,1.5117477,0.08720971,-0.06953709,-1.4283454,0.78209955,-0.40625995,-0.091884516,1.2002838,-1.580592,-0.8481832,-0.059090864,-0.07606124,-0.21475041,0.3900148,-2.1460152,0.112102136,1.4549606,-1.8847415,0.7501011,0.72321975,-0.15265447,0.9257463,0.5556132,-0.73751515
"['GO:0016032', 'GO:0035836', 'GO:0040007', 'GO:0044710', 'GO:0046548']",GO:0035836,0.5844529,-0.26032886,-0.25680503,0.23105898,-0.14126098,0.06439489,0.29523605,0.6781945,0.5121355,-0.22943069,-0.2514234,-0.63053906,0.34675384,0.84011894,-0.16329083,-1.0684743,-0.035144024,-0.2910882,-0.89717036,0.37466207,1.0166888,0.45797598,0.45119983,-0.1711898,-0.238503,0.6936514,-0.21708186,0.0076821717,0.24748982,0.08440493,0.1503393,0.19882837,0.026329225,0.5185815,0.55764616,-0.07212721,0.25237498,-0.33476475,-0.3702085,-0.34023282,0.6841926,0.131048,-0.015224637,-0.15116936,0.1751014,0.19420274,0.20792781,-0.3526392,0.5966278,-0.5503921,-0.69281906,-1.5970623,0.1492039,-0.15298331,0.6417899,0.27162302,-0.2692381,-0.09345527,0.0986273,0.8178386,0.4080722,-0.19021863,-0.16117643,-0.04205371,0.1625309,-0.009546498,0.76462257,-0.27124867,-1.0943309,0.41755614,0.3071311,-0.020587059,-0.03691622,-0.44249147,0.40073794,0.508034,-0.25297943,-0.06822509,-0.14745304,-0.046095703,0.48098114,-0.12071245,0.2008738,-0.7313281,0.058277305,-0.31273827,0.24900292,-0.16262083,-0.10513195,-0.0109445425,-0.2382542,0.18922295,-0.33723548,-0.7365456,-0.26830018,-0.1292188,-0.15283227,-0.26879865,-0.2578002,-0.25196302
"['GO:0016032', 'GO:0035836', 'GO:0040007', 'GO:0044710', 'GO:0046548']",GO:0040007,0.76046944,-0.17530653,-0.5550183,0.30258343,0.035949677,0.36495477,0.6038447,0.24083233,0.061113626,-0.8147103,-0.43667263,0.25094768,-0.47602335,1.7406213,0.34248054,-0.26778194,0.10439732,-0.23414138,-0.42558363,-0.1499232,0.0130718835,0.42042658,0.25031102,-0.36885917,0.26134014,0.13539939,-0.32663676,0.41739044,0.0013948416,-0.6241413,0.80129004,1.1353185,-0.5253865,0.4766887,0.5714112,-0.40039793,-0.14485149,-0.7461666,-0.904552,-0.13596843,0.24087606,0.19487645,-0.11974011,0.9494083,0.17550753,-0.020308312,0.8172379,0.32023603,0.5064774,-0.1367777,-0.8570055,-0.67097723,0.87365913,-0.85078907,-0.32332352,0.64166075,-0.26610637,0.06810131,-0.45355782,0.09449631,-0.7335134,-0.99843216,0.16442764,-0.6758198,-0.2787325,-0.48660165,-0.06873561,-0.29100192,-0.18367258,-0.5716842,0.9289126,0.078168206,0.38085166,-0.38363773,-0.13164149,0.5092418,-0.28039142,0.81994104,-0.7211567,-0.4981556,0.62051797,-0.3777573,-0.72803384,0.79582,0.004945631,-0.8155128,0.11510109,0.64759725,-0.18059398,0.5856528,-0.7778906,-0.066061035,0.7474313,-1.1514126,-0.13990583,-0.33557642,-0.027485775,0.80352443,-0.2307721,-0.7216533
"['GO:0016032', 'GO:0035836', 'GO:0040007', 'GO:0044710', 'GO:0046548']",GO:0044710,0.0023349952,-0.008527393,-0.007620908,0.008353927,0.008936515,-0.0016798056,0.00641634,0.007003287,-0.00545854,0.00743757,-0.004921236,0.007860489,-0.0020204056,-0.0013608038,-0.0070239757,-0.00028247596,-0.0030571425,-0.0024418307,0.0017431187,0.0016403603,0.0001719129,0.008749771,0.0044859205,-0.005602453,-0.0007542932,0.00878755,0.0053609824,-0.0039591193,-0.0059329225,0.008721931,0.0026358305,-0.0028042484,0.005412761,0.00879226,-0.008656394,0.0010883296,0.0064487364,0.0024684286,0.00090424897,-0.0027866887,-0.0010405993,-0.0017934275,-0.0028234005,-0.0029236376,-0.00058321236,-0.006549984,0.003986976,0.0069624614,0.0064702714,-0.0030039048,-0.0041535045,0.004440092,-0.0065825297,-0.000188663,0.009096696,0.00962082,0.0042030537,-0.0057740593,0.0068724332,-0.008386471,0.006324853,-0.0012631941,0.0047007846,-0.0067537343,-0.00914483,-0.0012996709,0.0034522081,-0.007003176,-0.009718537,0.0052094054,-0.0028242744,1.1575222e-06,-0.007310822,-0.000618639,-0.0034727121,-0.0082958,0.0072491015,0.0016539895,-0.005907228,-0.0036370815,0.008368429,-0.00780499,0.00017077803,-0.0070939753,-0.0057624257,-0.0034529017,-0.0011540592,-0.00096182106,0.0075165615,0.0018982029,0.009566946,-0.008524132,0.0051348554,-0.00059594633,0.0029001236,-0.004169364,0.008248502,0.005298382,0.0019468283,0.005863389
