NAME,CONCEPTS,Vector_1,Vector_2,Vector_3,Vector_4,Vector_5,Vector_6,Vector_7,Vector_8,Vector_9,Vector_10,Vector_11,Vector_12,Vector_13,Vector_14,Vector_15,Vector_16,Vector_17,Vector_18,Vector_19,Vector_20,Vector_21,Vector_22,Vector_23,Vector_24,Vector_25,Vector_26,Vector_27,Vector_28,Vector_29,Vector_30,Vector_31,Vector_32,Vector_33,Vector_34,Vector_35,Vector_36,Vector_37,Vector_38,Vector_39,Vector_40,Vector_41,Vector_42,Vector_43,Vector_44,Vector_45,Vector_46,Vector_47,Vector_48,Vector_49,Vector_50,Vector_51,Vector_52,Vector_53,Vector_54,Vector_55,Vector_56,Vector_57,Vector_58,Vector_59,Vector_60,Vector_61,Vector_62,Vector_63,Vector_64,Vector_65,Vector_66,Vector_67,Vector_68,Vector_69,Vector_70,Vector_71,Vector_72,Vector_73,Vector_74,Vector_75,Vector_76,Vector_77,Vector_78,Vector_79,Vector_80,Vector_81,Vector_82,Vector_83,Vector_84,Vector_85,Vector_86,Vector_87,Vector_88,Vector_89,Vector_90,Vector_91,Vector_92,Vector_93,Vector_94,Vector_95,Vector_96,Vector_97,Vector_98,Vector_99,Vector_100,SO_0001,SO_0002,SO_0003,SO_0004,SO_0005,SO_0006,SO_0007,SO_0008,SO_0009,SO_0010,SO_0011,SO_0012,SO_0013,SO_0014,SO_0015,SO_0016,SO_0017,SO_0018,SO_0019,SO_0020
GSM100409,"['GO_0009631', 'GO_0042309', 'GO_0080190', 'GO_0080192', 'GO_0046079', 'GO_0140739', 'GO_0140454', 'GO_0106379', 'GO_0050825', 'GO_0010346']",0.717560921,-0.339230697,-0.531084692,0.100993139,-0.041219192,0.031801531,0.306298189,0.363969607,0.27773601,-0.536635862,-0.220704341,-0.209612621,0.014024793,1.195025797,0.136528552,-0.707388536,0.041854203,-0.231596115,-0.632503974,-0.029819243,0.504373277,0.509746821,0.561326874,0.034351463,-0.07222361,0.12348775,-0.129762278,0.331139549,0.13816712,-0.204234638,0.182251411,0.648698977,0.282556943,-0.002811332,0.227099397,-0.169673489,0.001813738,-0.700946872,-0.507636251,-0.298141883,0.28649164,0.435053576,-0.324551651,0.449006308,0.310548051,0.195157709,0.497167991,0.280103247,0.680495186,-0.423206173,-0.842851368,-0.981729154,0.552329072,-0.646323376,0.051649169,0.417156999,-0.168698262,-0.057856068,-0.325190737,0.043992058,-0.009752525,-0.663394743,-0.210422328,-0.283681181,-0.05744258,0.117458829,0.181998789,-0.026911443,-0.882646254,0.06836978,0.568844686,0.191723524,0.141785539,-0.361029772,0.078364404,0.331692078,0.021154853,0.408663443,-0.651562803,-0.282823817,0.255934582,-0.261474195,-0.374762519,0.179170984,-0.242944454,-0.517835322,0.480165238,0.36954351,-0.374631295,0.114097606,-0.583651152,0.135909684,0.158932947,-1.099861204,-0.0444956,0.05793616,-0.014127561,0.433607848,0.046865908,-0.33515211,"('SO_1648', 13.057600104975581)","('SO_0581', 12.376513349809823)","('SO_2072', 9.195041637041827)","('SO_3106', 9.141818159491867)","('SO_4513', 8.66571481557694)","('SO_4512', 8.495898548765885)","('SO_3059', 8.40999413311274)","('SO_0944', 8.394906921325806)","('SO_4053', 7.9602699461608655)","('SO_1415', 6.4079408149275645)","('SO_0940', 6.096135132246212)","('SO_1983', 5.960951062334829)","('SO_2194', 5.861910127970254)","('SO_0325', 5.838833303641702)","('SO_0439', 5.706058222800779)","('SO_3626', 5.5795539696619505)","('SO_1695', 5.54483023406117)","('SO_3132', 5.333277541923991)","('SO_0384', 5.3093067754354575)","('SO_3342', 5.1696258742446535)"
GSM100411,"['GO_0009631', 'GO_0042309', 'GO_0080190', 'GO_0080192', 'GO_0046079', 'GO_0140739', 'GO_0140454', 'GO_0106379', 'GO_0050825', 'GO_0010346']",0.416479643,0.116519217,-0.388287059,-0.138527139,0.049948246,0.036733349,0.171261335,0.207046896,0.648803346,-0.487221315,-0.200058183,0.004789784,0.176635749,1.178043645,-0.084380131,-1.077628151,-0.124633061,-0.434379266,-0.403351626,-0.102471406,0.159247665,0.681800282,0.474106472,0.132505489,-0.476500342,-0.166610563,-0.387408569,0.431091649,0.359559982,-0.566396383,0.049980833,0.706395942,-0.03523686,0.513749215,0.512047878,0.165399512,-0.59112201,-0.592008173,-0.820307769,-0.437064964,0.314699268,0.3718706,-0.47074628,0.58201418,0.11085696,0.285051086,0.288369707,0.188888882,0.705707396,-0.169179964,-0.881563164,-0.926022815,0.544666736,-0.555802572,-0.114110997,0.135308936,-0.0767605,-0.356723427,-0.269281721,0.454777567,-0.329576189,-1.096007133,-0.238084561,-0.24076247,-0.466851079,0.253624069,0.478076868,-0.018429263,-0.382075591,-0.206440037,0.528559082,0.14308537,0.320094596,-0.562796944,-0.169798583,0.289717472,0.678207958,0.164699427,-0.473078128,-0.108910588,0.386626845,0.19194589,-0.409565224,0.33795102,-0.140494334,-0.6352948,0.450649983,0.341731638,0.072844757,0.346916185,-0.573031343,0.113842215,0.324874827,-1.330210857,0.094071789,-0.090025828,-0.138855094,0.579730731,-0.097436374,-0.661199537,"('SO_1648', 13.062860677167867)","('SO_0581', 12.381634902527878)","('SO_2072', 9.190628139474937)","('SO_3106', 9.146219923169891)","('SO_4513', 8.670000439384967)","('SO_4512', 8.500141972935628)","('SO_3059', 8.414216058036445)","('SO_0944', 8.399125052241766)","('SO_4053', 7.96437744527999)","('SO_0940', 6.099729723090257)","('SO_1983', 5.95739760906454)","('SO_2194', 5.858386318160302)","('SO_0325', 5.8423512240341084)","('SO_0439', 5.709535925255695)","('SO_3626', 5.582992911332756)","('SO_1695', 5.541403072548942)","('SO_3132', 5.32991640027338)","('SO_0384', 5.30595319691917)","('SO_1415', 5.237782797372288)","('SO_3342', 5.16631671089717)"
GSM100415,"['GO_0009631', 'GO_0042309', 'GO_0080190', 'GO_0080192', 'GO_0046079', 'GO_0140739', 'GO_0140454', 'GO_0106379', 'GO_0050825', 'GO_0010346']",0.753211375,-0.249073719,-0.303936617,0.251694651,-0.047935991,-0.003978112,0.493507022,0.326104765,0.280587997,-0.563584783,-0.337644769,-0.290506639,-0.044464561,1.071656146,0.223628829,-0.882897691,0.234360921,-0.096883737,-0.637163188,-0.01193742,0.198867974,0.604507997,0.571869243,0.113440596,-0.00447611,-0.041161152,-0.291986393,0.565347172,0.247893053,-0.499626521,0.275327933,0.924625881,0.144639174,0.361463664,0.47326998,-0.229738057,-0.345436019,-0.595147445,-0.577462345,-0.101966314,0.248595602,0.522599974,-0.354179377,0.726402421,0.131456404,0.025758785,0.652396773,0.155380348,0.574436585,-0.319737948,-1.02218068,-1.02055009,0.741581386,-0.81532445,0.066821384,0.437691796,-0.040129838,0.069789879,-0.043166229,0.219183051,-0.273072554,-0.933756248,-0.032900415,-0.505883419,-0.111613082,0.176281138,0.078961289,0.166489183,-0.820446406,-0.154479836,0.611101422,0.247487411,0.192355953,-0.318278302,-0.025614539,0.20583003,0.089220854,0.290406548,-0.49809335,-0.308548396,0.458878845,-0.1851891,-0.376708356,0.2121655,-0.189669141,-0.546044056,0.474381456,0.453533741,-0.28010035,0.280615453,-0.680921579,0.078270811,0.291665592,-1.010970722,-0.035598061,-0.137370028,-0.029289763,0.391635646,-0.186548419,-0.491432955,"('SO_1648', 13.062860679378772)","('SO_0581', 12.381634904680357)","('SO_2072', 9.190628143683664)","('SO_3106', 9.146219918971342)","('SO_4513', 8.670000435297188)","('SO_4512', 8.500141974719087)","('SO_3059', 8.414216054009414)","('SO_0944', 8.399125054014599)","('SO_4053', 7.96437744700633)","('SO_0940', 6.099729724601053)","('SO_1983', 5.957397607571478)","('SO_2194', 5.858386316679694)","('SO_0325', 5.842351225512685)","('SO_0439', 5.709535921938443)","('SO_3626', 5.582992908052473)","('SO_1695', 5.541403071108947)","('SO_3132', 5.329916403478458)","('SO_0384', 5.305953200117032)","('SO_1415', 5.237782798772274)","('SO_3342', 5.166316714052673)"
GSM100417,"['GO_0009631', 'GO_0042309', 'GO_0080190', 'GO_0080192', 'GO_0046079', 'GO_0140739', 'GO_0140454', 'GO_0106379', 'GO_0050825', 'GO_0010346']",0.684241014,-0.329933254,-0.530604796,0.161098695,-0.001044152,-0.212694326,0.281997983,0.2960785,0.626897968,-0.466968535,-0.08586039,-0.302741205,0.187111785,0.617410251,-0.065978895,-0.805181393,0.147565953,-0.100134919,-0.806107364,-0.083993509,0.19803253,0.49641981,0.290979724,0.075393111,-0.253321308,0.271632622,0.106922566,0.334310225,0.212572813,-0.194983348,0.420006773,0.480034702,0.225057013,0.177576032,0.394764286,-0.372482315,-0.255307396,-0.460340791,-0.639491278,-0.456970549,0.317505324,0.424621121,-0.393129856,0.518617307,-0.131612667,0.272716585,0.442154844,0.259242082,0.73157536,-0.44866596,-0.739412706,-0.800748044,0.467588032,-0.57119299,-0.049051357,0.167835574,-0.062614733,-0.066638743,0.013603172,0.31177192,-0.072949507,-0.715166088,-0.042848924,-0.512830996,-0.116031352,0.220245898,0.153238619,0.116998872,-0.633385932,-0.287958041,0.459471934,0.229128517,0.312253781,-0.377639453,0.127912944,0.044365424,0.347581738,0.166978597,-0.697931517,-0.263694464,0.243355429,0.048013304,-0.127180723,0.09709304,-0.124768602,-0.534274038,0.399239202,0.25408808,-0.223636026,0.160952058,-0.533899122,0.015954378,0.324538343,-0.961782955,0.159188048,0.013176816,0.146227018,0.312574009,0.101847459,-0.093258886,"('SO_1648', 13.062860678786631)","('SO_0581', 12.381634904103867)","('SO_2072', 9.19062814418034)","('SO_3106', 9.146219918475865)","('SO_4513', 8.670000440703753)","('SO_4512', 8.50014197424143)","('SO_3059', 8.414216059335626)","('SO_0944', 8.399125053539784)","('SO_4053', 7.964377446543967)","('SO_0940', 6.099729724196418)","('SO_1983', 5.957397607971359)","('SO_2194', 5.858386317076242)","('SO_0325', 5.842351225116684)","('SO_0439', 5.709535926325892)","('SO_3626', 5.582992907665357)","('SO_1695', 5.541403071494618)","('SO_3132', 5.329916399239371)","('SO_0384', 5.305953200494421)","('SO_1415', 5.237782798397322)","('SO_3342', 5.166316714425062)"
GSM100421,"['GO_0009631', 'GO_0042309', 'GO_0080190', 'GO_0080192', 'GO_0046079', 'GO_0140739', 'GO_0140454', 'GO_0106379', 'GO_0050825', 'GO_0010346']",0.630315684,-0.074329617,-0.396392914,-0.08440254,0.165871583,-0.071548308,0.45823191,0.27516122,0.605551383,-0.482292777,-0.259680927,-0.174038721,-0.109367356,0.982787037,-0.072442198,-0.699739466,0.138483646,-0.327238781,-0.63829512,-0.049883838,0.408717435,0.467410482,0.666569272,-0.054112182,0.044346375,0.120012355,-0.382032555,0.293822506,0.130942291,-0.217333724,0.321768544,0.637756067,0.290595618,0.395670741,0.69372984,-0.482987204,-0.247542748,-0.280662443,-0.66838143,-0.266317067,0.348516184,0.443226091,-0.335972937,0.706309583,0.099811103,0.197805045,0.456076066,0.228312661,0.734556395,-0.286051676,-0.976496138,-0.955683913,0.369109459,-0.508119949,0.005778918,0.071523371,0.037061494,-0.190455951,-0.168130187,0.369286921,-0.049443939,-0.898348494,-0.04284027,-0.265467839,-0.0484026,0.220264748,0.217564959,-0.17180971,-0.63405199,0.048990027,0.468919786,0.099576758,0.180127173,-0.227233251,0.073596027,0.187613505,0.125099504,0.254097938,-0.637024673,-0.025526123,0.311707306,0.085144872,-0.167320058,0.20914734,-0.242155885,-0.50109036,0.554503379,0.222621547,-0.320479413,0.223035007,-0.517644725,0.045600745,0.151545787,-0.809612557,0.021723246,-0.021648463,0.175142551,0.404979895,-0.127138633,-0.450021493,"('SO_1648', 13.06286067847498)","('SO_0581', 12.381634903800446)","('SO_2072', 9.190628144441757)","('SO_3106', 9.146219918215083)","('SO_4513', 8.67000044044985)","('SO_4512', 8.500141973990027)","('SO_3059', 8.414216059085502)","('SO_0944', 8.399125053289884)","('SO_4053', 7.964377446300621)","('SO_0940', 6.099729723983456)","('SO_1983', 5.957397608181826)","('SO_2194', 5.858386317284949)","('SO_0325', 5.842351224908258)","('SO_0439', 5.7095359261198535)","('SO_3626', 5.582992907461615)","('SO_1695', 5.541403071697604)","('SO_3132', 5.329916399438446)","('SO_0384', 5.305953200693043)","('SO_1415', 5.237782798199975)","('SO_3342', 5.166316714621055)"
GSM100858,"['GO_0009631', 'GO_0042309', 'GO_0080190', 'GO_0080192', 'GO_0046079', 'GO_0106379', 'GO_0050825', 'GO_0140454', 'GO_0010219', 'GO_0009632']",0.816995568,-0.262197909,-0.348409886,-0.036186393,0.326205363,-0.027415641,0.28136766,0.26688989,0.27355032,-0.597822028,-0.192128329,-0.495754515,0.211571874,0.796937857,-0.16448438,-1.048510463,0.102093168,-0.323271267,-0.851679718,-0.074863463,0.682185017,0.530540494,0.421385392,0.150342784,-0.248057175,0.383878796,0.004228021,0.436713107,0.351343286,-0.061952645,0.104003919,0.531111192,0.27019451,0.032179437,0.2946329,-0.185470333,-0.404524229,-0.50870492,-0.517627213,-0.472445171,0.527278657,0.049622651,-0.420048807,0.183435359,-0.114400623,0.157726929,0.261699042,0.30428906,0.768716872,-0.465637963,-0.661148517,-1.109897741,0.378088966,-0.690512966,-0.050220076,0.387073559,-0.19192806,0.025955994,-0.106703853,0.377610349,0.196822465,-0.733932572,-0.270191903,-0.088308429,0.074202141,0.345542082,0.179515331,-0.177203337,-0.929053856,0.145075971,0.525560885,0.020498107,0.14260074,-0.088312667,0.370690646,0.328590851,0.041069615,-0.225771112,-0.409245643,-0.123578059,0.289644668,0.059108783,-0.256266383,-0.098851136,-0.168368486,-0.458452122,0.19957723,0.198681058,-0.324631324,0.083333916,-0.631104952,-0.16617781,-0.000870805,-0.952860635,0.078063309,0.134258411,-0.095458732,0.372242833,0.025270177,-0.162350959,"('SO_4512', 20.434016365059378)","('SO_0581', 20.01083940963216)","('SO_0439', 15.703906256532285)","('SO_1415', 12.84015204858113)","('SO_3626', 12.35127739167602)","('SO_4053', 11.942458237174753)","('SO_4513', 11.094775188920199)","('SO_1648', 9.72091729047282)","('SO_1983', 9.695802274367237)","('SO_4361', 8.809336483792844)","('SO_1956', 8.55717796652785)","('SO_2821', 8.261623643546399)","('SO_3325', 8.167412470071095)","('SO_2692', 8.156293649762498)","('SO_3059', 8.100058700056243)","('SO_3699', 7.55279127676046)","('SO_4260', 7.450226719741407)","('SO_4155', 7.38400029780515)","('SO_3285', 7.204602336028106)","('SO_0325', 7.177726726154304)"
GSM100859,"['GO_0009631', 'GO_0042309', 'GO_0080190', 'GO_0080192', 'GO_0046079', 'GO_0106379', 'GO_0050825', 'GO_0140454', 'GO_0010219', 'GO_0009632']",0.548167487,-0.201718124,-0.266337404,-0.018221257,0.084079258,0.130490497,0.387273111,0.208740526,0.245292817,-0.429309235,-0.275440754,-0.364326711,0.066172064,1.079145635,-0.033023171,-0.725840709,0.210172722,-0.460450503,-0.764559026,-0.129770238,0.458390035,0.631567434,0.464030462,-0.013605064,-0.087261508,0.311191892,-0.299734799,0.350474393,0.297215936,-0.182053171,0.147779476,0.757368119,0.152824332,0.230007482,0.090502627,-0.197279246,-0.158687265,-0.747162392,-0.46059668,-0.192705393,0.367289726,0.165643126,-0.388069283,0.507027895,0.033308645,0.07230427,0.241115078,0.271784223,0.747754402,-0.291903719,-0.762236729,-1.052511317,0.645758414,-0.547332855,-0.002405758,0.48420807,-0.131948477,0.031302921,-0.342971681,0.358115504,0.079122938,-0.73845704,-0.221972544,-0.173843706,-0.077926728,0.378554657,0.180644624,-0.104217779,-0.845356354,0.13506378,0.525609605,0.279613511,0.074522975,0.027872338,0.274630614,0.3231278,0.172346908,-0.022140358,-0.417248819,-0.300141597,0.316984323,-0.082533852,-0.448284767,0.02449342,-0.159704834,-0.604344585,0.226299836,0.28032919,-0.297434041,-0.016873902,-0.570855757,0.06775235,0.031847763,-0.87205459,0.066451238,0.219252255,-0.21206705,0.414006983,-0.01125831,-0.286670596,"('SO_4512', 20.434016369748395)","('SO_0581', 20.01083940532567)","('SO_0439', 15.703906252717285)","('SO_1415', 12.840152052298107)","('SO_3626', 12.351277395321546)","('SO_4053', 11.942458240759441)","('SO_4513', 11.094775185713559)","('SO_1648', 9.720917293706952)","('SO_1983', 9.695802277364901)","('SO_4361', 8.809336486871606)","('SO_1956', 8.557177969344)","('SO_2821', 8.261623640779305)","('SO_3325', 8.167412467319824)","('SO_2692', 8.156293652724946)","('SO_3059', 8.100058697316342)","('SO_3699', 7.552791279611203)","('SO_4260', 7.450226716910086)","('SO_4155', 7.384000300623859)","('SO_3285', 7.204602338812364)","('SO_0325', 7.177726728933363)"
GSM100860,"['GO_0009631', 'GO_0042309', 'GO_0080190', 'GO_0080192', 'GO_0046079', 'GO_0106379', 'GO_0050825', 'GO_0140454', 'GO_0010219', 'GO_0009632']",0.525151403,0.020360583,-0.22856288,0.073390147,0.178289028,0.157399588,0.111351377,0.254090165,0.757737545,-0.231922927,-0.208970089,-0.01999452,0.007059139,0.94672868,-0.242393043,-0.970609726,-0.043674566,-0.290454089,-0.329817777,0.138997908,0.166284211,0.725848926,0.288537387,0.01406049,-0.806614333,0.009478958,-0.295760698,0.460079846,0.192452208,-0.275361416,-0.216630072,0.508033548,-0.113332846,0.355614592,0.633833082,-0.098002593,-0.434709139,-0.61912559,-0.700545216,-0.555339683,0.255361105,0.372661264,-0.346076348,0.613945445,0.087547114,0.136099051,0.33550916,0.065835403,0.450423078,-0.167966182,-0.734426735,-0.595683219,0.587157726,-0.467462089,0.039681067,0.073871684,-0.204775597,-0.322033493,-0.045503096,0.277582312,-0.436220137,-1.055330125,-0.075914774,-0.423063326,-0.025410757,0.133986926,0.254176905,0.150206797,-0.459588425,-0.34635221,0.12235148,-0.033860276,0.261082826,-0.63757785,0.050585517,0.037098841,0.588412202,0.138147201,-0.617939925,-0.259393905,0.501243178,0.249684615,-0.339834305,0.415887367,-0.341773118,-0.173781513,0.406190383,0.140473642,-0.439195336,0.152785836,-0.347628423,-0.180051265,0.213902911,-1.229818604,0.059252008,-0.307809754,0.0450389,0.517574906,-0.036185256,-0.64022671,"('SO_4512', 20.434016363366382)","('SO_0581', 20.010839407956787)","('SO_0439', 15.703906255048114)","('SO_1415', 12.840152054405724)","('SO_3626', 12.351277390359773)","('SO_4053', 11.942458235880475)","('SO_4513', 11.094775187672703)","('SO_1648', 9.72091728930511)","('SO_1983', 9.695802275533437)","('SO_4361', 8.809336482681237)","('SO_1956', 8.557177967623433)","('SO_2821', 8.261623642469901)","('SO_3325', 8.16741246900075)","('SO_2692', 8.156293648692886)","('SO_3059', 8.100058698990324)","('SO_3699', 7.552791281227645)","('SO_4260', 7.450226720763675)","('SO_4155', 7.3840003022221365)","('SO_3285', 7.204602335022831)","('SO_0325', 7.177726730509161)"
GSM100861,"['GO_0009631', 'GO_0042309', 'GO_0080190', 'GO_0080192', 'GO_0046079', 'GO_0106379', 'GO_0050825', 'GO_0140454', 'GO_0010219', 'GO_0009632']",0.630593763,-0.320273783,-0.276378346,0.282938081,-0.224260976,-0.21567596,0.377916748,0.343416516,0.499514211,-0.276795738,-0.160374617,-0.128735815,0.051896779,0.893140739,-0.173842453,-0.828086655,0.13792209,-0.225391697,-0.698673553,0.032544316,0.186861819,0.346176955,0.005016738,0.058358887,-0.315782837,0.314613072,-0.064046344,0.213592716,0.09417933,-0.191224461,0.210344742,0.530550434,0.080506916,0.35612175,0.699013619,-0.148975637,-0.061485884,-0.35531303,-0.510999004,-0.281080196,0.263687643,0.445854568,-0.361338474,0.598546598,0.019261444,0.191306929,0.440387499,0.20757977,0.395896437,-0.460275026,-0.67628795,-0.716510258,0.406195999,-0.449697683,-0.089264817,0.207148605,-0.332695427,-0.13464188,0.124300067,0.111083555,-0.221105617,-0.707718561,0.340137724,-0.427862679,-0.042518452,0.126932015,0.225355805,0.16024145,-0.450646248,-0.144968527,0.315314602,0.321777205,0.114444673,-0.372758369,-0.024328228,0.046340084,0.291744545,0.245713177,-0.465926824,-0.267680627,0.326285116,-0.017730795,-0.184644899,0.266191077,-0.42122602,-0.359370695,0.494208722,0.193399039,-0.315979921,0.086235972,-0.703225533,-0.068966376,0.189910652,-0.898935878,0.100424325,-0.043417364,0.138267516,0.071652378,-0.089386329,-0.273506818,"('SO_4512', 20.43401637163639)","('SO_0581', 20.01083940719401)","('SO_0439', 15.703906254372393)","('SO_1415', 12.840152053794714)","('SO_3626', 12.35127738976051)","('SO_4053', 11.942458235291214)","('SO_4513', 11.094775187104736)","('SO_1648', 9.720917288773473)","('SO_1983', 9.695802276064386)","('SO_4361', 8.809336488111244)","('SO_1956', 8.557177968122232)","('SO_2821', 8.261623641979789)","('SO_3325', 8.167412468513444)","('SO_2692', 8.156293648205907)","('SO_3059', 8.10005869850503)","('SO_3699', 7.552791280759032)","('SO_4260', 7.4502267212290985)","('SO_4155', 7.384000301758789)","('SO_3285', 7.204602339933423)","('SO_0325', 7.1777267300523295)"
GSM100862,"['GO_0009631', 'GO_0042309', 'GO_0080190', 'GO_0080192', 'GO_0046079', 'GO_0106379', 'GO_0050825', 'GO_0140454', 'GO_0010219', 'GO_0009632']",0.457626775,-0.215942723,-0.301240054,0.006913868,0.165117343,-0.176448458,0.453752639,-0.000539829,0.522763236,-0.207943608,-0.085220162,-0.346393096,0.122390408,0.474421075,-0.133873243,-0.887119557,0.148104044,-0.311330456,-0.556948121,-0.098037436,0.40700108,0.490634402,0.238277864,0.21519309,-0.495849803,0.259918614,-0.046849369,0.272574771,0.196592715,-0.285505854,0.014068807,0.375911557,0.018748756,0.361631032,0.40176847,-0.47779087,-0.282683673,-0.293628707,-0.335554262,-0.373592689,0.119497146,0.331543224,-0.375379885,0.350115478,0.031487389,0.229790445,0.231833742,-0.106055299,0.477404673,-0.100724057,-0.600602025,-0.595591322,0.512030926,-0.316824322,0.168935079,-0.022377741,0.073409011,-0.136311266,-0.109445693,0.467723483,-0.330745211,-0.89262702,-0.204294476,-0.235378846,-0.056856147,0.058255978,0.33645695,-0.053918193,-0.150266065,0.003500221,0.178139815,-0.087505185,0.208270334,-0.075952811,-0.045785389,-0.092115382,0.392992656,0.043838654,-0.460631238,0.11996894,0.262494065,0.118538955,-0.088947917,-0.077508744,-0.093875346,-0.280485205,0.475438752,0.12644537,-0.215657109,-0.13069469,-0.28533839,0.113054434,0.101876176,-0.926945592,0.064209069,0.147266204,0.118383857,0.39336132,-0.14624005,-0.218416231,"('SO_4512', 20.434016371246404)","('SO_0581', 20.01083940680808)","('SO_0439', 15.703906254030512)","('SO_1415', 12.840152053485573)","('SO_3626', 12.351277389457312)","('SO_4053', 11.942458234993074)","('SO_4513', 11.094775186817373)","('SO_1648', 9.72091728850449)","('SO_1983', 9.695802276333021)","('SO_4361', 8.809336487855184)","('SO_1956', 8.557177968374601)","('SO_2821', 8.261623641731816)","('SO_3325', 8.167412468266889)","('SO_2692', 8.15629364795952)","('SO_3059', 8.100058698259494)","('SO_3699', 7.5527912805219355)","('SO_4260', 7.450226721464579)","('SO_4155', 7.384000301524357)","('SO_3285', 7.204602339701856)","('SO_0325', 7.177726729821194)"
GSM100863,"['GO_0009631', 'GO_0042309', 'GO_0080190', 'GO_0080192', 'GO_0046079', 'GO_0106379', 'GO_0050825', 'GO_0140454', 'GO_0010219', 'GO_0009632']",0.776427408,-0.301289697,-0.394243146,0.05740039,-0.10234294,-0.003131944,0.378373913,0.19309978,0.367764561,-0.208170964,-0.134242468,-0.251546441,0.167836329,0.550000788,-0.079903042,-0.816326954,0.056294312,-0.170975908,-0.572025073,-0.023187489,0.380745066,0.454231243,0.110409207,0.275631836,-0.075385992,0.074601978,-0.063649715,0.177829223,0.183889368,0.01150027,0.387658267,0.60592891,-0.045020897,0.13998319,0.337601972,-0.319638595,-0.341299559,-0.210660487,-0.288832191,-0.009570965,0.010211751,0.283564563,-0.28511767,0.695191467,0.11540275,0.115275007,0.41149242,0.167807922,0.364742591,-0.24905861,-0.65274824,-0.97264219,0.371800538,-0.295695876,0.216422829,-0.028501943,-0.101809375,0.02030422,0.063655562,0.148177983,-0.11589933,-0.628680935,0.253190974,-0.257702854,0.060269057,-0.00477862,0.452412623,0.031295389,-0.463898078,-0.048293564,0.33905411,0.239424637,0.227445403,-0.195321137,0.040050655,0.092627748,0.222594224,-0.061172021,-0.318144685,-0.208016417,0.368766666,-0.113526381,0.084014105,0.033807469,-0.028338045,-0.483291414,0.406175019,0.168806711,-0.11043297,0.159888945,-0.646689438,0.158659084,0.273248706,-0.744784258,0.032029383,-0.039291129,-0.013905818,0.148289738,0.03032071,-0.008854745,"('SO_0563', 7.529151761685781)","('SO_0678', 7.529151761685781)","('SO_1078', 7.529151761685781)","('SO_1858', 7.529151761685781)","('SO_4238', 7.529151761685781)","('SO_4426', 7.529151761685781)","('SO_3422', 5.051417910207578)","('SO_0439', 4.072613968204774)","('SO_0581', 3.4892857251480667)","('SO_0646', 2.6765764487341057)","('SO_0674', 2.6765764487341057)","('SO_1311', 2.6765764487341057)","('SO_2067', 2.6765764487341057)","('SO_2319', 2.6765764487341057)","('SO_3059', 2.6245079649195473)","('SO_4520', 2.509826602812874)","('SO_2195', 2.495487841382432)","('SO_3920', 2.453000138603531)","('SO_4260', 2.190125243173248)","('SO_1835', 2.144598952524337)"
GSM100864,"['GO_0009631', 'GO_0042309', 'GO_0080190', 'GO_0080192', 'GO_0046079', 'GO_0050825', 'GO_0009632', 'GO_0106379', 'GO_0010219', 'GO_0019833']",0.980440925,-0.404093795,-0.503759271,0.195747483,-0.156761945,0.029552702,0.611489265,0.340524058,0.435733879,-0.725927002,-0.265981781,-0.077963887,-0.004548621,1.249201547,-0.130360742,-0.84825222,0.045760673,-0.177467761,-0.953498191,0.087151168,0.463944948,0.784018168,0.544337515,-0.073249331,0.037821896,0.18607182,-0.247906545,0.433675564,0.276236884,-0.348951362,0.478752803,0.69132831,0.062049937,0.431466861,0.683894903,-0.265648879,-0.157903663,-0.483011554,-0.606651094,-0.218306808,0.634825637,0.334353862,-0.302763293,0.791039849,0.096364763,0.194476214,0.473550327,0.305928866,0.786049951,-0.578131891,-0.784178385,-1.124896975,0.600287225,-0.567511278,-0.187281527,0.45724949,-0.311280071,-0.204292863,-0.157158224,0.238808768,0.115686012,-0.825398424,0.015684607,-0.388395087,-0.003704923,0.055882381,0.157717498,0.007850893,-1.011673014,-0.175104357,0.465375599,0.32577085,0.053072506,-0.544906943,0.154970917,0.147583353,0.13786208,0.171287045,-0.449578368,-0.549428999,0.442600748,-0.023038502,-0.376977958,0.140071235,-0.3852946,-0.643525388,0.438379169,0.463665237,-0.417693924,0.279040998,-0.709354696,0.137519305,0.33147211,-1.036346031,0.177891599,-0.141955167,-0.095469938,0.453181132,0.015789729,-0.505229683,"('SO_0563', 6.449018029877522)","('SO_0678', 6.449018029877522)","('SO_4426', 6.449018029877522)","('SO_4238', 6.203753040751369)","('SO_3422', 5.049122872749477)","('SO_1078', 4.717664250538507)","('SO_1858', 4.717664250538507)","('SO_0439', 4.070553271192916)","('SO_0581', 3.487378323210289)","('SO_0646', 2.6782475043784304)","('SO_0674', 2.6782475043784304)","('SO_1311', 2.6782475043784304)","('SO_2067', 2.6782475043784304)","('SO_2319', 2.6782475043784304)","('SO_3059', 2.6228537651189647)","('SO_4520', 2.508208950512676)","('SO_2195', 2.4971013837732343)","('SO_3920', 2.4514009103631067)","('SO_4260', 2.1916368634519237)","('SO_1835', 2.1460947790110936)"
