,GENE,GSM2732663,GSM2732664,GSM2732665,GSM2732666,GSM2732667,GSM2732668,GSM2732669,GSM2732670,GSM2732671,GSM2732672,GSM2732673,GSM2732674,GSM2732675,GSM2732676,GSM2732677,GSM2732678,GSM2732679,GSM2732680,GSM2732681,GSM2732682,GSM2732683,GSM2732684
8877,SO_3250,0.06445384,-0.19883752,-0.10219979,0.51589036,0.7270291,-0.46662593,-0.35584426,-2.5380154,0.12054229,0.030603647,1.2654703,1.3088286,0.81707025,0.635443,1.4724729,1.1062772,-0.50971484,-1.5121231,-0.24151158,-0.71385884,-0.030603647,-0.32434106
8878,SO_3251,0.016587973,-0.17647862,-0.16035104,-0.30185533,-0.19043279,0.20361209,-0.06334281,-0.8007686,-0.18500113,0.013295889,0.46558642,0.5839331,0.1106441,0.5831373,0.31770635,0.42913604,-0.41751027,-0.17038655,-0.013295889,-0.35986257,0.9479315,0.41402555
8879,SO_3251,-0.48511195,-0.2456162,-0.38770223,-0.54371,-0.4290526,-0.109918356,-0.41558194,-0.32266688,-0.2829163,-0.5155661,0.36577964,0.41483474,0.35861182,0.3424356,0.53063226,0.47117305,0.109918356,-0.31928897,0.50417733,0.24240518,0.7233622,0.50441766
8880,SO_3251,-0.6177685,-0.8670714,0.232126,-0.38938737,-0.2505467,-0.43411422,-0.614743,-0.85226655,-0.015950441,-0.22092128,-0.00399375,0.21915555,-0.14243436,0.00399375,0.51295495,0.76267123,0.22055125,0.22858119,0.589967,0.16690135,0.46321988,0.7935431
8881,SO_3252,-1.177562,-1.6565425,-1.838474,-1.1680372,-1.0177972,-0.9906428,-1.500067,-1.4456565,-0.5674522,-0.7245152,0.43010116,-0.08384347,0.36817288,0.08384347,0.23287845,0.26854348,0.62795615,0.09848189,0.86967826,0.5748389,0.8745115,0.44743228
8882,SO_3252,-1.2552776,-1.8595076,-1.4109516,-0.49240828,-0.625257,-1.3771505,-0.51501656,-2.2042484,-0.5900507,-0.670146,0.47672367,0.26760387,0.59930086,0.25626707,0.32539463,0.052803516,0.7419205,0.58159924,1.142571,-0.039994717,1.2561302,0.039994717
8883,SO_3252,-0.7200532,-1.605495,-1.0637002,-0.586566,-0.21432114,-0.42036438,-0.976017,-2.0541782,-0.5156784,-0.116987705,0.3197708,0.44555426,0.67606354,0.6484833,0.7281604,0.3842497,0.37389994,-0.4479971,0.6131735,0.116987705,1.070272,0.6053872
8884,SO_3253,-0.56663704,-0.9728279,-0.3964362,0.05454731,0.20052338,-0.54231787,-1.1823845,-1.7139266,0.27695465,0.6502342,1.1519923,0.93793297,0.37566805,0.2578106,0.28931856,0.35940742,-1.5710096,-0.05454731,0.14919043,-0.5171447,-0.074184895,-0.8134718
8885,SO_3253,-0.3527243,-0.7048428,0.3189504,-0.16108155,0.0553658,-0.767535,-0.021552801,-0.53875184,0.2286408,0.28048205,0.52955556,0.08417344,-0.2905457,-0.021677732,0.021552801,0.23449016,-0.23519826,0.49979568,-0.03944707,0.95880866,-0.4391997,0.32520652
8886,SO_3253,-0.45894647,-0.55617976,0.6764562,-0.226619,-0.041156054,-0.42693305,-0.41432405,0.12085986,0.17921901,0.51694036,0.3369305,0.6839707,-0.50903916,-0.08142352,0.041156054,1.2441413,-0.07630563,0.5456908,0.06910682,-0.29387927,-0.33423114,1.1113994
8887,SO_3254,-1.6316702,-2.512152,-1.4605172,-0.42493272,-0.85200334,-1.0278871,-2.1571662,-2.4827774,-0.29630113,-0.87653804,1.0724213,0.9199002,0.39719462,0.3311479,0.12120938,-0.12120938,1.186187,1.1219256,1.8628752,1.3165443,1.3454611,1.0711005
8888,SO_3254,-1.365197,-1.7693069,-1.3986309,-0.3161943,-0.97053313,-0.99698377,-1.3562024,-1.9800308,-0.29415107,-0.83577466,0.81099296,1.1713474,0.21216512,0.6068671,-0.17496705,0.17496705,1.0953329,1.3218753,1.4024208,1.5139925,0.9178426,1.3459222
8889,SO_3254,-1.4353459,-1.9271758,-1.3346398,-0.63484406,-0.81011796,-1.0608556,-1.6758096,-1.6856549,-0.40510106,-0.8121469,0.5567372,0.93909,0.08436179,0.44656157,-0.08436179,0.0958612,0.956856,1.2297661,1.6629107,1.2612083,0.9520304,1.1873734
8890,SO_3255,-1.068474,-0.95912194,-1.7887604,-0.15384126,-1.3326838,-0.26738238,-1.747906,-3.0606058,0.39199805,-0.3148067,1.0419009,0.15384126,0.4729383,-0.6364844,0.41949773,-0.19470525,0.81712365,0.18521476,1.3947861,0.3205173,1.4626086,0.86485696
8891,SO_3255,-1.4175875,-1.7955706,-1.7370903,-0.7117045,-1.3775628,-1.3084466,-1.6879985,-2.0253065,-0.79268575,-0.80361056,0.58142686,0.7301562,0.16090846,0.4326856,-0.09288859,0.09288859,0.37280107,0.6054051,1.2361901,1.0905931,1.0345166,1.0583565
8892,SO_3255,-1.1124551,-1.4666288,-1.4819314,-0.47384334,-0.9363134,-0.9278672,-0.98518205,-1.4783428,-0.18938136,-0.69273114,0.5105865,0.6472566,0.20204854,0.2171719,-0.07355046,0.07355046,0.5632255,0.6789634,1.4861057,1.0447705,1.2319314,1.1743448
8893,SO_3256,0.63021374,-0.22190571,0.36853647,0.38044548,0.57481384,-0.39868212,-0.37349892,1.1238465,0.18059874,0.34234524,0.58028555,0.21448565,0.6069994,0.5276642,-0.35110235,-0.4322443,-0.95123863,-1.6725352,-0.75447035,-0.60663843,-0.9179683,-0.18059874
8894,SO_3256,0.41155386,0.10588217,0.33192396,0.07368612,0.3369937,-0.27374935,-0.34996462,1.2543426,0.01814127,0.51467514,0.3147893,0.16706514,-0.01814127,-0.38769484,-0.65983915,-0.05052805,-0.26759815,-0.56490517,-0.4042554,-0.48136663,0.04069805,-0.36416578
8895,SO_3256,-0.048383474,0.24283719,0.6143868,0.5100081,0.47421193,0.048383474,0.062128305,-1.4153135,-0.09158015,0.63792205,0.42275357,0.81854224,0.07977319,0.36274552,-0.23191476,-0.17738986,-0.8772471,-0.45445037,-3.8968349,-0.1331656,-1.2336533,-0.20896459
8896,SO_3257,0.22062063,0.44558716,-0.026465416,-0.7549181,-0.37213612,-0.09416771,-0.2010541,0.1297369,-0.5863695,-0.2850957,0.83412886,0.7145834,-0.07015228,-0.381423,0.026465416,-0.108748436,-0.12601423,0.03259611,0.50767183,0.027968884,0.6898675,1.1420741
8897,SO_3257,0.11765289,-0.021669865,0.021669865,0.03981638,0.45890856,-0.28147745,-0.04199505,-1.2204113,-0.30792332,0.1652751,0.75488615,0.49370337,0.5123725,0.23568583,0.3453703,-0.991025,-0.08263731,-0.9994216,-0.8194394,0.05761528,-0.26984167,-0.45785666
8898,SO_3257,0.32381845,0.010433435,0.22431922,-0.5486047,0.4604833,-0.19078135,-0.010433435,-0.7428024,-0.7002566,0.16844058,0.64826274,0.14392781,0.7687633,0.10272908,-0.29444242,-1.5379713,-0.1078608,-1.0149391,0.44021487,-0.16058803,0.08662677,-0.57296777
8899,SO_3258,-0.06326938,-2.4502857,-0.8890865,-0.39145255,-0.85791755,1.0186698,-1.237189,-0.69664216,0.46981263,-0.42689443,0.2780826,0.12803912,-0.85972667,-0.9354675,0.6873443,0.6648333,1.560808,0.06326938,-0.25094008,0.086821795,0.24571109,0.581908
8900,SO_3258,-0.23982835,-1.0002706,0.10854125,-0.031440973,0.51743007,-1.1118009,-0.10819411,-0.8884251,0.24872327,0.43730807,1.5710175,0.9553554,0.8429873,0.8972738,0.8433111,0.39013028,-0.4751699,-1.724299,0.014516592,-0.014516592,-0.11410642,-0.27096725
8901,SO_3258,-0.06749821,-1.0181298,0.41326618,-0.002080917,-0.12649536,0.4201889,-0.27865648,-1.1990118,0.10486078,-0.14263582,0.43169165,0.9155154,0.002080917,0.11250305,0.49138308,0.8182974,-0.47090673,0.03167057,-0.30892706,-0.47739697,-0.5566125,0.29445076
8902,SO_3259,0.003923178,-0.3266914,-0.1428082,-0.07295394,0.037596464,0.3612926,0.80741525,0.27838683,0.45039678,0.52862906,0.22494245,0.008493185,-0.003923178,0.027273417,-0.3596661,-0.11706281,-0.2427957,-1.697324,-0.30064797,-0.38333726,-0.39668107,0.09527707
8903,SO_3259,-0.77358484,-0.2832303,0.7576103,-0.30648565,0.09955835,0.80686235,0.14422607,-1.8619022,0.17177105,0.2204876,0.226408,-0.53450394,0.14012957,-0.53139496,-0.3826127,-0.09955835,0.35709,0.15533876,-0.1633656,-0.81279564,1.1274066,-0.14018202
8904,SO_3259,-0.48174667,-0.85805655,-0.0781827,-0.3288679,-0.37672186,0.009231567,-0.17833042,-0.4370823,0.27483368,0.2482357,0.2012763,0.11571789,-0.036841393,-0.00237751,-0.13232136,0.21050692,-0.38509083,0.00237751,0.850502,0.16624641,0.38257647,1.002593
8905,SO_3260,0.18215275,-0.28494072,-1.1442637,0.24471903,0.6338253,0.17048073,-0.19904375,-1.6492531,0.3781333,0.49688768,0.3278427,0.3220744,0.3120017,-0.19887066,-1.0484037,-0.6908393,-0.47973824,-0.17048073,0.3082533,-1.8518496,0.26117516,-0.7571821
8906,SO_3260,0.16334534,-0.27475166,-0.7753911,0.12801027,0.22833586,0.2111535,0.42195463,-0.32472277,0.5894685,0.9420476,0.51821184,-0.27916718,0.7305193,-0.6342478,-0.48021555,-0.6147709,-0.26767302,-0.30744314,0.548121,-0.64764786,0.11859369,-0.11859369
8907,SO_3260,0.2708404,-0.25439954,-0.06645274,0.09461045,0.19346261,0.16147399,-0.02816987,0.32609153,-0.02929759,0.6564572,0.12517095,0.8969939,0.02816987,0.33448148,-0.506933,-0.51809764,-0.24855304,0.2664349,-0.07545638,-0.45653462,-0.9594295,-0.7126887
8908,SO_3261,0.24268389,-1.5856752,-0.86898375,-0.013027191,-0.05686474,-0.16649294,-0.74937344,-0.42075777,-0.3665471,0.46111393,0.40348816,0.3756857,-0.005201817,0.49762058,-1.3270798,-0.20279217,0.005201817,0.22572422,1.2128811,0.7981739,0.13386726,0.47729063
8909,SO_3261,-0.1740148,-1.0881293,-0.8554461,-0.5734656,-0.11526084,-0.6914551,-0.9685857,-1.1002324,-0.35240102,0.07827783,0.54356503,0.18904042,0.059446573,-0.042235136,0.37146306,-0.45044255,0.36798263,0.042235136,0.9311688,0.5068996,1.4263985,0.17674375
8910,SO_3261,-0.31308746,-1.0749197,-0.20776606,-0.41811228,-0.4760375,-0.9279461,1.5558224,0.16909122,-0.3643484,0.044707775,0.24097109,0.13569689,0.079158306,-0.044707775,-0.07324076,-0.14598846,-0.17295265,0.2970786,0.48029327,0.30045795,0.35141945,0.48258257
8911,SO_3262,0.16475224,0.14840627,-1.2759597,0.3801477,0.7517922,-0.78894305,0.38225818,-2.0121417,-0.11638808,0.39268804,0.63917184,-0.5546782,0.9495213,0.7932317,-1.0710719,0.11638808,-1.7844915,0.45132184,-0.729975,-0.57864165,-2.1087604,-0.25540185
8912,SO_3262,-0.18054867,-0.19186544,-0.15391159,0.6596141,0.43493128,-0.76216745,0.05847454,-0.018256664,-0.008815765,0.5704279,0.33099842,0.6513643,0.63717365,0.82825327,-0.18642855,0.008815765,-0.352427,0.3378625,-0.36673975,-0.028669834,-0.010597229,0.11932564
8913,SO_3262,0.010642529,-0.26690722,-1.4561644,0.2742834,0.43157005,-0.8720608,-0.72233963,-0.500474,-0.085045815,0.029250145,0.26799393,0.25485516,0.52759266,0.36582756,-0.32536364,-0.0887146,0.14405346,-0.05045843,0.16406012,-0.010642529,-0.96984386,0.13502741
8914,SO_3263,-0.014926672,-0.44847178,-1.0549457,0.4382589,1.0206869,-1.1243522,-1.3209999,-1.1685703,0.13133979,-0.2260325,-0.3872745,0.5108254,1.1353443,0.65393806,0.7775967,0.40026212,-0.59371114,-0.012816668,0.33045697,-0.42025828,0.9418738,0.012816668
8915,SO_3263,0.031995535,-0.25313497,-0.5718305,0.71454406,1.227082,-1.3400216,-0.7198131,-1.0708687,0.12788463,-0.12080026,0.2536466,-0.031995535,1.0412214,0.6178591,0.43124652,0.15488267,0.20479989,-0.89590096,-0.21768141,-1.300235,0.34282517,-1.2082114
8916,SO_3263,-0.058748245,-0.3382964,-0.17104244,0.5126109,0.8261461,-0.5721235,-0.80939436,-0.028687954,-0.42618942,0.028687954,0.48012972,0.33602715,0.6102066,1.0320277,0.28567886,0.3249712,0.2671461,-0.66006136,-0.11108208,0.27091122,-0.24898338,-0.037051678
8917,SO_3264,0.2161901,0.166816,0.2211802,0.696471,0.7326267,-0.42053533,-0.3215654,-0.8492482,-0.34502816,-0.25226474,0.46906734,-0.059598684,0.68184733,0.9004476,0.090209246,0.059598684,-0.50180125,1.2817132,-0.18183208,-0.24940705,-0.7143848,-0.22177052
8918,SO_3264,0.43230057,-0.02465868,-0.3901477,0.20237494,0.3255601,-0.44298363,-1.0188656,0.07758427,-0.41011,-0.029423714,0.02465868,0.14455652,0.48130703,0.42189312,-0.7411399,-0.1599679,-0.3101778,0.680552,-0.22681713,0.18949509,-0.3199134,0.32975912
8919,SO_3264,0.16097307,-0.32170105,0.05463934,1.1592889,1.252419,-0.032072544,0.8939743,-1.8392506,-0.19831228,-0.21241903,0.6373706,0.43011808,0.62645817,0.9659028,-0.3699751,-0.40706062,0.16619635,0.021822214,-0.38468337,-0.021822453,-0.29921865,-0.33619785
8920,SO_3265,0.2923665,-0.35255766,2.514247,0.497262,0.689558,-0.2740445,-0.6431813,-1.4204695,-0.0513525,-0.13415718,0.3397293,0.59853315,0.6277094,0.87807083,0.27118206,0.014167309,-0.5505152,-0.014167309,0.12412739,-0.23460674,-0.05725622,-0.8840499
8921,SO_3265,0.4350922,-0.122056246,-0.22945666,0.644233,0.866771,-0.48618245,-0.53660846,-2.150358,-0.32824826,-0.4024961,0.55708814,0.31947303,1.0964181,0.65148664,0.122056246,-0.31186986,0.29555964,0.3950069,0.66261363,-0.8423917,-1.198607,-1.0141327
8922,SO_3265,0.58694863,-0.06067252,-0.042513132,1.0656259,0.93348193,-0.42797685,-0.6676123,-1.797149,0.053962946,-0.42300057,0.6012294,0.38622546,0.88838553,1.0624058,0.042513132,0.29900432,-0.52954197,0.43956685,-0.23140287,-1.2565081,-1.7480564,-2.4666398
8923,SO_3266,-0.69476986,-0.44579935,0.06531572,-0.15570736,-0.17621756,0.43331242,-0.60382557,-0.5199332,-0.06531572,0.321218,0.569088,0.16274405,-0.07617426,-0.38613462,0.90989494,0.6560583,0.6709504,-0.32391548,0.6118245,-0.10616827,0.49935722,0.3102007
8924,SO_3266,0.09071207,-0.25769854,-0.9233227,0.10233641,0.2749381,-0.12271881,0.016360283,1.115396,-0.18194771,0.49466467,0.32611275,-0.016360283,-0.12091112,-0.80927277,0.9557805,0.771368,-0.5270572,-0.45528555,-1.5886531,-0.21725607,0.38315868,0.17204714
8925,SO_3266,-0.61121774,-0.007476568,-0.11899638,-1.0551541,0.4105227,-0.45536828,-0.44812894,-0.45288253,-0.2642982,0.007476568,0.7167766,-0.3547938,-0.1831696,-0.2889874,1.3051507,0.5737307,0.20680785,0.33149123,0.61240077,0.8209808,1.586745,1.5419266
8926,SO_3267,0.34765005,0.21605921,0.5888033,-0.2647214,0.3451872,-0.052066326,-0.14548254,0.9245033,-0.5652628,0.34269714,0.008133411,-0.13643694,-0.000553131,-0.44239807,0.15798855,-0.20610666,-0.07997227,-0.0781374,0.000553131,-0.8036394,0.5331645,0.21608543
8927,SO_3267,0.107198715,0.2317748,-0.38002825,-0.3104396,0.065662384,-0.82880926,0.085262775,0.98319244,-0.065662384,0.15069675,0.4101777,-0.4854231,-0.3106203,-0.085556984,0.13295603,0.24925852,-0.75852156,-0.46181536,0.2199173,-1.2531991,-0.4861598,0.18911076
8928,SO_3267,0.22345066,-0.43263006,0.3984809,0.06676674,0.3232231,-0.23674345,-0.06676674,-0.1374855,-0.18992662,0.5258641,-0.12033701,0.13469744,0.17956829,-0.09455776,0.3137169,0.116705894,-0.1590743,-0.8614869,0.14679003,-0.4747553,-0.12533617,0.12843227
8929,SO_3268,-0.57846427,-0.22438979,-0.14300847,0.16579461,-0.059598684,0.4230125,0.43109202,0.9636767,0.8098862,0.13926864,-0.65666175,-0.10978198,-0.54286504,-0.4046414,0.11958718,0.3070252,-0.55958724,-0.15888429,0.0644815,0.059598684,-0.34052253,0.15473866
8930,SO_3268,0.20904613,0.42874837,-0.7463906,0.64033437,0.5615723,-0.032682657,-0.14028049,-0.35314012,0.8816464,1.1101592,-0.7302625,0.14718175,0.11112237,0.3170898,-1.2278407,-0.7725251,0.032682657,0.24468923,-0.99240446,-1.1517465,-1.98172,-1.4389269
8931,SO_3268,0.071689606,-0.5002475,-0.45138884,0.6662431,0.41517687,0.073188305,0.83266115,-2.0704722,0.7128463,1.1814094,-0.7233467,-0.2993288,0.004333019,0.31603146,0.5432019,-0.3033805,-1.3381848,-0.82849216,0.5474849,-0.004333019,-2.4879727,-0.56259537
8932,SO_3269,-0.17411494,-0.14259028,-0.18010116,0.573076,0.41413665,0.19834971,-0.5458443,-0.5936539,-0.25118995,0.2180841,0.044341326,0.2780645,-0.051413774,0.26029897,0.2967975,0.348181,-0.6100743,0.2573669,-0.494673,-0.3588655,0.35940194,-0.044341326
8933,SO_3269,0.5698042,0.026548386,-0.1046648,0.63385963,0.64114046,-0.07506561,-0.1534071,-1.0232303,-0.026548386,0.30281305,0.36262035,0.052960396,0.33272076,0.88087654,0.03256464,0.2556982,-0.15956306,-0.97100425,-2.2118828,-0.44045973,-0.60932446,-1.6220763
8934,SO_3269,0.4259696,0.10127449,0.06052494,0.2011509,0.18694067,-0.2075901,-0.070752144,-0.5404644,0.07089996,-0.06052494,0.18847275,-0.18090343,0.13873816,0.3371005,0.18181753,-0.13967133,-0.29407167,0.49944687,-0.22757196,-0.57742214,-0.7959933,-0.74474716
8935,SO_3270,-0.32892323,0.9869442,0.048698902,0.25535297,0.7952161,0.4967761,0.315125,-0.041579723,0.34864044,0.92675877,-0.23113108,-0.20611906,0.53977156,0.041579723,-1.7230563,0.5532799,-1.8151774,-1.25527,-1.41517,-1.0897264,-0.057356834,-0.26382303
8936,SO_3270,0.9904814,-0.043341637,-0.08165693,0.25154686,0.48746538,0.08247042,0.043341637,0.41521597,0.15256643,0.16868114,0.25964737,-1.5601983,0.20566177,0.10768843,-0.24125767,-0.46852684,-1.1961524,-0.71087503,-0.523479,-0.51379776,-0.057596207,-1.2058969
8937,SO_3270,0.7657566,0.5353689,-0.5133138,0.13654089,0.37231588,0.39367962,-0.7509718,-1.4426064,-0.47612238,0.28314447,-0.23796654,0.30802536,0.12709475,0.15765524,0.15336847,-0.2549963,-1.8245096,-0.31944466,-0.12709475,-0.74331856,0.31033802,-0.2665844
8938,SO_3271,0.89985585,-0.16106534,-0.17483783,0.18778491,0.6230309,0.17734313,-0.23047662,-0.6695211,0.72963166,0.64159274,0.16407084,-0.49780393,0.7901747,0.12915444,-2.256851,-1.6916239,0.37289405,-0.12915444,0.2339642,-1.3627193,-0.4657867,-0.9418247
8939,SO_3271,0.17439342,-0.12862086,-0.43145204,0.09301829,0.13227153,-0.011757135,0.5823796,-0.2709453,0.06469607,0.07448268,-0.059901,0.37643456,0.3415959,0.11137748,-0.5684211,-0.9484546,-1.5971081,-0.3317268,0.087720156,-0.29682422,-0.10155177,0.011757135
8940,SO_3271,0.22172832,-0.16272926,0.05027294,0.21895885,0.2663021,0.33187532,0.50304365,0.41629505,0.12242794,0.8258672,0.004296303,-0.17385149,-0.004296303,0.21804523,-0.51073074,-0.4518633,-0.13677931,-0.27613115,-4.3096237,-0.37810326,-0.31721497,-0.26071692
8941,SO_3272,-0.8541782,-0.93213296,-0.80862737,0.7010219,-0.005899668,-0.14293027,-0.74285483,-1.64202,0.17868829,0.12253928,0.82394814,0.15488124,0.18832088,0.18758559,-0.09576249,-0.51956487,3.4513924,-0.78182054,0.21307588,-0.6960175,0.35514712,0.005899668
8942,SO_3272,-0.5106299,-0.52550006,-0.07796216,-0.11754346,-0.21157956,0.001116037,-0.44196296,-0.23242927,0.09824824,-0.011211634,0.89374757,0.57711434,0.3239839,0.23126864,0.1429584,-0.001116037,0.2844355,-0.54397607,-0.5704186,0.00730443,0.691633,0.9586532
8943,SO_3272,-0.47056627,-0.86099195,0.9561968,-0.4285164,-0.22796154,-0.36898756,-0.6184974,-0.31378698,0.012787819,-0.0386343,0.820416,0.13507462,0.36941338,0.19736385,-0.11513662,-0.20775604,0.62142515,-0.012787819,1.2635756,0.27273178,0.50862265,0.4455185
8944,SO_3273,0.36688876,-0.588526,-0.3620112,0.38161254,0.5187309,-0.9539778,-1.0199678,-0.7004297,0.069933176,0.23415065,0.68558383,1.3793633,0.056934595,0.4472792,0.006844282,-0.006844282,-0.3564899,0.07648444,-0.3743279,-0.70012736,-0.9366219,-0.88608193
8945,SO_3273,-0.6139891,0.067001104,0.40447927,0.67269063,0.4945147,-0.49527955,-0.6119797,-1.9744833,-0.067001104,0.123285055,0.4242251,0.6448829,0.24745011,0.64342237,0.21176505,0.43606877,-0.6631315,-0.9100497,-0.88596964,-0.4515369,-1.6692677,-1.3185747
8946,SO_3273,-0.014193296,-0.5977838,0.39787316,0.3525231,0.29179025,-1.0845792,-1.0462444,-1.931248,0.03166175,-0.033337355,0.77519155,0.78347135,0.2932279,0.3743117,0.014193296,-0.060729742,-1.1526868,0.22431493,0.48530316,-0.8017914,-0.5902574,-0.19195771
8947,SO_3274,0.10380101,-0.13283086,0.20285249,-0.45355773,-0.21942973,0.3516438,0.46080804,0.37324548,-0.606097,0.6115835,0.41310048,-0.029220343,-0.43514466,-0.384269,0.029220343,-0.25341058,-0.105131865,-0.49485755,-3.5480094,0.28090405,0.97915626,0.3618772
8948,SO_3274,-0.069815874,-1.01179,0.011422873,-0.8616698,0.069370985,0.36528325,0.61510444,-0.8346422,-0.6620815,0.43808627,-0.28647017,-0.42323947,0.24980426,-0.015249491,0.58470225,-0.011422873,-0.0669806,-0.7340243,0.84595895,0.45941138,1.3064191,0.9532716
8949,SO_3274,0.3808124,-0.56627345,-1.084192,-0.52849936,-0.49253058,0.07238889,1.344753,1.2548673,-0.3788445,0.21976256,0.19094253,-0.30138803,-0.32753396,-0.7343104,0.14250064,-0.07238889,0.47154832,-0.29832435,0.25297904,-0.1450336,0.8629668,0.79085946
8950,SO_3275,0.6105106,0.345443,-0.2769463,0.29858994,0.12555242,0.60494304,0.36631942,-0.6539581,0.4369285,0.64682174,0.22362351,-0.41176677,0.15674901,0.43050218,-2.2325485,-1.4306376,-1.5497653,-1.0955286,-0.18419194,-0.625386,-0.12555242,-0.32204843
8951,SO_3275,-0.8000219,-1.3947875,-0.21808743,0.21944594,-0.09409547,0.10819554,-0.5333302,-0.7484491,0.9775951,-0.083280325,-0.21159434,-0.12440324,0.083280325,-0.4476626,1.3207505,1.0045011,1.0926373,0.24526191,-0.16615748,0.46814132,1.9590685,0.18071246
8952,SO_3275,0.8621707,0.15853167,-0.51973295,-0.43885708,-0.19776058,0.7369714,0.4748025,0.38233232,0.051672935,0.7168765,-0.051672935,0.08238697,-0.31884384,-0.24645424,-0.45851707,-0.71196365,-0.21184492,-0.49084902,-0.7779732,0.061737537,0.18372631,0.7479949
8953,SO_3276,0.6515746,1.044023,0.83677816,0.54529333,0.64177084,0.5627198,1.0582399,0.3296218,-0.026435375,0.35877848,-0.3558936,-0.5076785,-0.5668049,-0.10074186,0.23512268,0.026435375,-0.13009644,-0.10425711,-1.9290497,-0.5743394,-1.6131186,-0.7755647
8954,SO_3276,0.6132388,1.3883166,1.0401616,0.37030172,0.4469657,0.3589921,0.6564112,0.6839428,-0.01624155,0.3920765,0.000677586,-0.18467903,-0.3669834,-0.20738363,-0.12474728,-0.10530615,-0.000677586,0.10798979,-0.45523977,-0.35348034,-0.53414345,-0.9413214
8955,SO_3276,0.712934,1.389699,0.79525375,0.20207405,0.52304935,0.74969816,0.93213034,1.0551224,0.09112549,0.59744024,-0.68705463,-0.643322,-0.32333946,-0.014549732,-0.016421318,-0.30468273,-0.5153289,0.014549732,-1.3383279,-0.83287907,-0.5756755,-0.6942868
8956,SO_3277,0.48668718,-0.2341733,0.39157438,-0.032701015,-0.4778018,0.33001995,0.31357098,0.6050143,-0.000936031,-0.028992176,-0.13896179,-0.22858047,-0.8267393,-1.1922832,0.66679,0.2458539,0.000936031,0.33659792,0.2858491,-0.043643475,0.19624472,-0.11416197
8957,SO_3277,0.30662847,0.18131375,-0.37218833,-0.75637794,-0.46508288,0.57089496,0.08774829,0.7646582,-0.6077125,-0.20555615,-0.6580808,0.8712785,-1.3239009,-0.9331925,-0.008701563,0.52047944,-0.299896,0.8804114,0.01640582,-0.28642583,0.008701563,1.0446441
8958,SO_3277,0.82682085,0.26194334,-0.32794333,-0.6296859,0.4203353,0.005654335,1.9214792,1.3735795,0.012823582,-0.005654335,0.056003094,-0.93786573,-0.35243034,-0.37557507,-0.018436432,-0.14070272,0.35631943,-0.92150545,0.19444942,-0.84369326,-0.028539658,0.7371683
8959,SO_3278,-0.4553795,-2.1688704,0.16848612,-0.26556873,-0.8435135,-0.5190611,-2.3352427,2.524104,-0.6549177,-0.9331806,0.931036,1.1755185,1.1322021,1.5663071,0.22758198,-0.6439276,-0.80769587,0.6020365,1.1320872,0.01697731,-0.01697731,0.64714
8960,SO_3278,-0.2683735,-0.24001837,-2.134616,-0.47153044,-0.12932348,-0.697392,-2.3731394,-1.3229418,-0.6518874,-0.16238546,1.2218766,1.2217364,1.6806588,1.7965374,-0.015969276,0.042929173,0.57918406,1.0515189,0.8643265,1.0789976,1.3551912,0.015969276
8961,SO_3278,-0.11283517,7.431842,-0.3995664,0.033363104,-1.3066676,2.9710095,3.1327841,7.031646,0.2387836,-0.6296494,-0.10470462,-0.302799,0.7048738,-0.08753514,0.2481482,0.8459866,-0.3097098,0.52027917,-0.033363104,-0.42717957,-0.5985105,0.04313445
8962,SO_3279,0.8366289,0.32374573,-0.009215832,-0.60431004,0.009215832,-0.43598175,-0.33305502,-1.7019887,-0.40480614,-1.5815058,0.4177842,0.8333988,1.2651868,1.2605453,0.3263111,-0.11686611,-1.0900183,0.34242582,0.6038089,-0.022974968,-0.6443434,3.667417
8963,SO_3279,0.37982464,-0.26606655,-0.15808916,-0.7029667,-0.8578062,-0.4029956,-0.5363021,0.6488123,-0.33288288,-0.9334574,0.03951788,0.30792713,0.35851574,0.6434741,-0.2503991,0.037242413,0.21994877,0.5416565,-1.1726315,0.29739428,-0.037242413,0.13147497
8964,SO_3279,0.8852351,0.24411345,1.9499459,-0.30575418,0.5331178,-1.1628761,0.13474369,-0.21799517,-1.4303598,-0.9824796,1.7897649,-0.8266678,1.927916,1.5059099,-0.9140434,-0.8443279,0.79877615,-0.33745956,0.25797772,-0.13474417,0.8561132,-0.32647896
8965,SO_3280,-2.1853955,-1.4138453,-1.8040187,-1.8046048,-1.6882741,-0.90837693,-1.2532966,0.7776916,-1.2547295,-1.5036502,0.30842757,0.08211398,0.0436399,-0.0436399,0.10444808,0.36190772,0.8768079,0.06379151,0.12325597,-0.511811,1.0775554,0.60366845
8966,SO_3280,-1.1821947,-1.5600114,-1.1253161,-1.598515,-1.6704273,-1.1340284,-1.2070422,-0.84037066,-1.3840652,-1.2148061,0.72289467,0.7181878,-0.116995335,0.116995335,0.7494621,0.72276926,0.7265253,0.79613256,0.96543026,0.6286235,0.72689915,0.70710087
8967,SO_3280,-1.811585,-2.0047574,-1.1291456,-2.1600795,-1.6528134,-0.079255104,-0.91386175,-0.7870693,-1.1727538,-1.2041488,0.83652925,0.5764222,0.002850056,-0.002850056,1.5046921,1.1460156,1.3190527,1.2202635,1.0479808,0.39243603,1.0620608,0.76132584
