,GENE,GSM663193,GSM663194,GSM663195,GSM663196,GSM663197,GSM663198
8011,SO3635,1.026,0.689,0.112,-0.578,-0.752,-0.282
8012,SO3636,0.286,0.461,0.593,-0.61,-0.474,-1.369
8013,SO3636,0.763,0.382,0.678,-0.247,-0.556,-0.493
8014,SO3637,0.203,0.292,0.008,0.292,0.109,0.167
8015,SO3637,-0.054,-0.03,-0.544,-0.183,0.13,0.0
8016,SO3638,-0.585,0.339,-0.138,-0.029,-0.071,-0.256
8017,SO3638,0.453,0.513,0.099,0.657,0.035,0.261
8018,SO3639,0.526,0.54,0.307,-0.26,-0.426,-0.845
8019,SO3639,0.703,0.699,0.705,-0.099,-0.145,-0.422
8020,SO3640,0.745,0.807,0.542,0.255,-0.35,0.0
8021,SO3640,0.268,0.55,0.167,-0.255,-0.336,-0.757
8022,SO3641,-0.199,0.019,0.145,-0.401,-1.0,-0.52
8023,SO3641,-0.585,-0.672,-0.025,-1.106,-1.343,-0.992
8024,SO3642,-0.542,-0.603,-0.436,-1.441,-1.135,-0.774
8025,SO3642,-0.294,-0.301,-0.187,-0.129,-0.773,-0.608
8026,SO3643,0.628,0.807,-0.138,0.138,-0.363,-1.914
8027,SO3643,1.17,0.678,0.322,0.241,-0.485,-0.778
8028,SO3644,-0.585,-1.0,-0.585,0.0,0.0,-1.585
8029,SO3644,1.0,-1.585,0.0,0.0,-0.585,0.585
8030,SO3645,-0.644,-0.823,-1.55,0.722,0.564,1.0
8031,SO3645,-0.531,-1.766,-0.946,0.348,0.303,0.678
8032,SO3646,-1.467,-1.943,-0.91,1.939,1.422,0.814
8033,SO3646,-1.881,-1.9,-1.288,0.954,0.92,0.649
8034,SO3647,-1.837,-1.916,-1.445,1.631,0.93,0.732
8035,SO3647,-2.346,-2.399,-1.456,1.178,1.027,0.726
8036,SO3648,-1.621,-1.788,-2.052,0.905,0.859,1.062
8037,SO3648,-1.233,-1.659,-1.462,1.637,1.159,1.163
8038,SO3649,-1.016,-1.285,-2.132,0.634,0.296,1.698
8039,SO3649,-1.278,-1.833,-2.167,0.112,0.102,1.486
8040,SO3650,-0.158,-0.546,-0.812,0.923,0.678,0.853
8041,SO3650,-0.415,-0.497,-0.9,0.259,0.551,0.485
8042,SO3651,,,,,,
8043,SO3651,,,,,,
8044,SO3652,-0.425,-1.214,-2.277,1.192,1.464,2.254
8045,SO3652,-0.876,-1.516,-2.684,0.449,0.921,1.633
8046,SO3653,-0.041,0.278,-0.519,-0.663,-0.788,-0.252
8047,SO3653,-0.183,-0.212,-0.337,-1.022,-0.955,-0.577
8048,SO3654,0.637,-0.193,-0.29,-0.074,-0.556,0.234
8049,SO3654,0.547,-0.341,-0.431,-1.295,-0.796,-0.193
8050,SO3655,-0.17,-0.544,-0.974,-0.968,-0.87,0.0
8051,SO3655,-0.059,0.054,-0.854,-0.429,-0.823,0.0
8052,SO3656,0.163,-0.064,-0.951,-0.826,-0.519,0.0
8053,SO3656,0.322,0.263,-0.599,0.051,-0.263,0.129
8054,SO3657,0.874,0.126,-0.726,-0.074,-0.222,1.0
8055,SO3657,0.396,-0.074,-1.369,-0.31,-0.112,0.7
8056,SO3658,,,,,,
8057,SO3658,0.585,-1.0,-1.322,-1.585,-0.415,0.0
8058,SO3659,0.322,-0.222,-1.1,-0.585,-0.138,0.222
8059,SO3659,1.0,0.0,-0.737,0.0,0.0,0.485
8060,SO3660,1.184,0.918,0.415,-0.71,-1.322,-0.848
8061,SO3660,1.087,0.848,0.059,-1.202,-1.126,-1.184
8062,SO3662,1.0,,1.585,-2.0,-1.0,-2.0
8063,SO3662,,,,,,
8064,SO3663,,,,,,
8065,SO3663,,,,,,
8066,SO3663F,,,,,,
8067,SO3663F,,,,,,
8068,SO3664,1.644,1.524,1.032,-2.115,-1.759,-2.322
8069,SO3664,2.263,1.663,1.585,-1.737,-1.447,-1.485
8070,SO3665,1.415,1.322,0.193,-1.515,-1.531,-1.0
8071,SO3665,1.322,1.193,0.16,-2.322,-2.07,-1.363
8072,SO3666,,,,,,
8073,SO3666,,,,,,
8074,SO3667,-0.585,-0.415,-1.138,-0.585,-0.874,-0.263
8075,SO3667,1.0,0.415,-1.0,-0.415,-0.585,0.0
8076,SO3668,-0.585,0.0,-1.17,0.322,-0.737,0.415
8077,SO3668,0.0,-1.0,-1.585,-1.0,-0.807,0.415
8078,SO3669,,,,,,
8079,SO3669,-1.0,-0.585,-2.322,,-0.415,0.585
8080,SO3670,-1.0,0.0,-0.737,0.585,-2.0,0.585
8081,SO3670,,,,,,
8082,SO3671,-0.585,0.0,-1.222,0.585,-1.0,0.0
8083,SO3671,-1.585,0.0,-1.585,-1.0,-0.737,0.415
8084,SO3672,0.0,0.0,-1.0,-1.0,0.0,-0.585
8085,SO3672,0.0,1.0,-0.29,-1.0,-1.585,0.0
8086,SO3673,0.0,0.0,-1.0,-0.678,-1.0,-0.193
8087,SO3673,0.585,0.0,-0.17,-1.0,-2.0,-0.485
8088,SO3673F,,,,,,
8089,SO3673F,,,,,,
8090,SO3674,0.848,0.807,0.0,-1.0,-1.485,-0.652
8091,SO3674,0.848,-0.222,-0.133,-2.459,-1.585,-0.893
8092,SO3675,0.263,0.263,0.152,-1.807,-1.459,-1.322
8093,SO3675,0.322,0.222,0.737,-0.263,-1.415,-1.0
8094,SO3676,2.17,2.0,0.907,-1.585,-2.115,-1.1
8095,SO3676,2.07,1.907,0.848,-1.087,-1.663,-1.766
8096,SO3676F,,,,,,
8097,SO3676F,,,,,,
8098,SO3677,2.663,1.7,1.737,-2.202,-2.322,-1.893
8099,SO3677,2.17,1.766,1.138,-2.7,-2.807,-2.369
8100,SO3678,1.945,1.606,0.489,-3.634,-3.539,-2.136
8101,SO3678,2.273,2.198,1.211,-2.807,-3.406,-1.983
8102,SO3679,2.585,2.07,0.667,-2.392,-2.273,-1.83
8103,SO3679,2.28,1.415,0.253,-3.143,-2.496,-1.858
8104,SO3680,2.115,2.07,0.429,-2.874,-3.036,-0.737
8105,SO3680,1.322,1.848,0.158,-4.459,-3.036,-1.212
8106,SO3681,3.285,3.077,0.188,-2.34,-3.358,-0.406
8107,SO3681,2.566,2.89,-0.433,-3.7,-3.434,-0.722
8108,SO3682,2.807,3.209,-0.17,-2.874,-3.202,0.241
8109,SO3682,2.874,1.907,0.387,-2.07,-3.044,-0.1
8110,SO3683,2.481,0.948,0.697,-3.259,-2.138,-1.293
8111,SO3683,2.385,1.688,0.86,-2.298,-2.358,-1.0
8112,SO3684,3.0,1.485,0.722,-3.7,-2.485,-1.55
8113,SO3684,3.285,1.263,0.652,-4.392,-3.248,-1.914
8114,SO3685,1.0,0.222,0.485,-1.263,-1.0,-0.848
8115,SO3685,0.848,0.0,0.115,-1.907,-1.322,-1.415
8116,SO3686,0.0,-0.585,-0.585,-0.322,-0.585,-1.0
8117,SO3686,0.585,0.0,-0.415,0.0,-1.585,-1.0
8118,SO3687,0.0,0.415,0.459,-0.807,-1.0,-1.585
8119,SO3687,1.0,0.0,0.737,0.322,-0.585,-1.0
8120,SO3688,1.848,0.926,0.585,-1.778,-1.585,-1.503
8121,SO3688,1.652,1.322,0.837,-1.737,-1.632,-1.222
8122,SO3689,0.943,0.893,0.603,-1.193,-1.0,-1.7
8123,SO3689,1.524,1.126,0.874,-0.613,-0.706,-0.874
8124,SO3690,0.585,0.193,-0.322,-0.907,-0.737,-0.737
8125,SO3690,0.807,0.485,0.241,-0.652,-1.115,-0.874
8126,SO3691,0.585,0.0,0.0,0.0,-0.322,-0.585
8127,SO3691,-1.0,-0.585,-0.848,-0.415,-1.138,-0.737
8128,SO3692,0.0,-1.0,-0.807,-0.415,0.0,0.0
8129,SO3692,-1.585,-1.585,-1.0,0.0,-1.379,0.0
8130,SO3693,0.415,1.0,0.0,-0.322,-0.415,-0.585
8131,SO3693,1.322,0.0,0.0,0.0,-1.0,-0.585
8132,SO3694,0.0,0.0,0.222,0.0,-0.222,-0.737
8133,SO3694,0.0,-0.485,-0.193,-0.485,-0.515,-0.485
8134,SO3695,0.451,0.692,0.285,-0.796,-0.5,-0.867
8135,SO3695,0.401,0.177,-0.034,-0.697,-0.527,-1.209
8136,SO3696,1.064,0.918,0.817,-0.7,-0.737,-0.874
8137,SO3696,0.433,0.71,0.374,-0.819,-1.17,-1.379
8138,SO3697,1.0,0.737,0.222,-1.585,-1.807,-1.415
8139,SO3697,0.0,0.585,-0.193,-1.322,-1.737,-1.585
8140,SO3697F,,,,,,
8141,SO3697F,,,,,,
8142,SO3698,0.862,0.637,-0.059,-0.823,-1.237,-0.926
8143,SO3698,1.064,0.848,0.441,-0.83,-1.107,-0.807
8144,SO3699,0.29,0.737,0.794,0.138,-0.918,-1.248
8145,SO3699,-0.152,0.193,0.613,-0.459,-1.202,-1.28
8146,SO3700,-1.363,-0.348,-0.692,0.082,-0.485,-0.459
8147,SO3700,-0.628,-0.263,-0.447,0.926,-0.1,0.152
8148,SO3701,-1.051,-0.794,-0.536,-0.222,-0.133,-0.078
8149,SO3701,-0.585,-0.441,-0.214,0.231,-0.184,-0.515
8150,SO3702,1.0,0.0,0.0,-1.585,-1.585,-2.0
8151,SO3702,,,,,,
8152,SO3703,,,,,,
8153,SO3703,-1.0,0.0,-1.222,-1.585,-1.0,
8154,SO3703F,,,,,,
8155,SO3703F,,,,,,
8156,SO3704,,,,,,
8157,SO3704,,,,,,
8158,SO3704F,,,,,,
8159,SO3704F,,,,,,
8160,SO3705,0.263,0.322,0.415,-1.0,-1.1,-1.585
8161,SO3705,1.222,0.322,0.652,-1.0,-0.848,-1.322
8162,SO3706,1.322,1.138,0.766,-2.737,-2.064,-1.918
8163,SO3706,1.688,1.354,1.3,-1.495,-1.637,-1.531
8164,SO3707,2.0,1.0,-0.222,-1.0,-1.0,-2.585
8165,SO3707,0.874,0.737,0.0,-1.0,-2.322,-1.322
8166,SO3707F,,,,,,
8167,SO3707F,,,,,,
8168,SO3708,1.632,0.515,0.782,-2.888,-2.184,-2.17
8169,SO3708,2.193,1.322,0.963,-2.07,-2.115,-1.7
8170,SO3708F,,,,,,
8171,SO3708F,,,,,,
8172,SO3709,1.152,1.248,0.907,-2.28,-1.848,-1.531
8173,SO3709,1.585,1.248,1.585,-1.644,-1.459,-0.874
8174,SO3710,,,,,,
8175,SO3710,,,,,,
8176,SO3710F,,,,,,
8177,SO3710F,,,,,,
8178,SO3711,1.447,0.688,0.322,-2.948,-1.821,-1.433
8179,SO3711,1.83,1.273,0.415,-2.222,-2.064,-1.865
8180,SO3713,1.0,0.585,-0.585,-0.737,-1.17,-0.415
8181,SO3713,1.0,1.0,0.0,-2.0,-1.585,0.415
8182,SO3714,0.807,0.848,-0.71,-0.678,-1.503,-0.17
8183,SO3714,1.379,1.379,-0.907,-0.152,-1.263,-0.848
8184,SO3715,1.524,1.295,-1.354,-0.553,-1.3,0.644
8185,SO3715,1.83,1.184,-0.807,-0.447,-1.415,0.788
8186,SO3716,0.0,0.7,0.144,0.0,-1.474,-0.807
8187,SO3716,0.637,1.0,0.212,0.585,-0.893,-1.0
8188,SO3717,-0.83,0.637,-0.363,0.322,-0.678,0.322
8189,SO3717,-0.807,0.531,-1.097,1.585,-1.585,-0.222
8190,SO3717F,,,,,,
8191,SO3717F,,,,,,
8192,SO3718,0.222,1.478,-0.456,0.559,-1.621,-0.237
8193,SO3718,0.392,1.544,0.126,1.158,-1.585,-0.284
8194,SO3719,-0.29,1.954,-0.041,0.541,-2.541,-0.415
8195,SO3719,0.222,2.237,-0.044,0.862,-2.17,-0.585
8196,SO3720,0.152,2.848,0.771,0.807,-2.888,-1.0
8197,SO3720,0.531,1.898,1.036,1.193,-2.322,-0.678
8198,SO3721,0.0,-0.737,-1.322,0.485,0.807,1.222
8199,SO3721,0.0,0.0,-1.7,1.115,0.737,0.415
8200,SO3722,1.02,2.786,1.542,0.341,-2.376,-2.046
8201,SO3722,0.165,2.538,1.659,-0.543,-2.86,-1.882
8202,SO3723,0.612,3.025,1.471,0.267,-2.739,-1.51
8203,SO3723,0.924,2.995,1.884,0.737,-2.645,-1.331
8204,SO3724,0.13,2.843,0.764,0.0,-2.858,-2.888
8205,SO3724,0.267,2.775,1.514,0.7,-2.366,-1.771
8206,SO3724F,,,,,,
8207,SO3724F,,,,,,
8208,SO3725,0.509,2.939,0.833,0.245,-2.452,-0.657
8209,SO3725,1.115,2.479,1.626,0.748,-2.283,-1.399
8210,SO3726,0.063,2.151,1.2,0.851,-1.33,-1.774
8211,SO3726,-0.72,1.577,1.087,-0.38,-2.395,-1.659
8212,SO3727,0.175,1.342,1.249,1.63,-0.678,-1.926
8213,SO3727,-0.216,1.1,0.937,1.164,-1.021,-1.39
8214,SO3728,-1.0,-0.585,-0.716,0.585,-0.17,-0.348
8215,SO3728,-1.485,-1.17,-0.951,0.152,-0.074,0.0
8216,SO3729,0.737,0.415,-0.322,-0.379,-0.126,-1.0
8217,SO3729,0.7,0.138,0.0,-0.379,-0.379,-0.29
8218,SO3730,0.459,0.0,-0.087,0.0,-0.415,-0.222
8219,SO3730,-0.459,-0.138,-0.372,-0.918,-0.474,-0.531
8220,SO3731,-0.263,-0.03,-0.217,-0.273,-0.652,-0.526
8221,SO3731,-0.888,-0.565,-0.608,-0.634,-0.575,-0.479
8222,SO3732,-0.848,-1.737,-1.737,0.17,0.348,0.848
8223,SO3732,-0.322,-1.222,-1.773,0.617,0.222,1.0
8224,SO3732F,,,,,,
8225,SO3732F,,,,,,
8226,SO3733,-0.815,-0.669,-0.861,-0.681,-0.219,0.095
8227,SO3733,0.0,-0.346,-0.528,0.11,-0.08,0.488
8228,SO3734,0.0,0.0,-1.322,-1.0,-1.807,-1.585
8229,SO3734,,,,,,
8230,SO3735,0.0,0.637,0.334,-1.078,-1.415,-1.585
8231,SO3735,0.7,0.778,0.678,-0.541,-1.379,-1.379
8232,SO3736,0.66,2.471,0.83,-0.923,-2.792,-1.424
8233,SO3736,0.14,2.049,0.748,-1.198,-2.804,-1.266
8234,SO3737,0.146,1.994,1.174,-0.064,-2.109,-1.212
8235,SO3737,-0.619,1.633,0.783,-0.804,-2.4,-1.625
8236,SO3738,-0.949,0.478,0.11,0.29,-0.934,-0.745
8237,SO3738,-1.348,-0.274,-0.095,-0.345,-0.864,-0.707
8238,SO3739,-0.111,0.642,-0.141,0.074,-0.479,-0.941
8239,SO3739,0.322,0.778,0.331,0.922,-0.485,-0.331
8240,SO3740,0.065,0.663,1.16,-1.702,-1.629,-1.787
8241,SO3740,0.852,0.952,1.41,-0.868,-1.449,-1.384
8242,SO3741,1.1,1.383,1.387,-1.6,-1.971,-2.069
8243,SO3741,0.914,0.885,1.23,-2.017,-1.867,-1.803
8244,SO3742,1.0,1.0,0.415,0.585,-1.0,-0.585
8245,SO3742,0.0,0.0,-0.263,0.0,-0.807,-1.0
8246,SO3743,1.401,1.114,-0.914,0.54,-0.067,1.186
8247,SO3743,1.083,1.029,-1.482,0.059,-0.446,1.12
8248,SO3744,1.75,1.295,1.04,-0.755,-1.263,-1.544
8249,SO3744,1.322,0.951,0.97,-1.688,-1.854,-1.826
8250,SO3745,1.737,1.131,0.83,-0.759,-1.0,-1.209
8251,SO3745,1.553,1.17,0.405,-0.746,-0.941,-1.276
8252,SO3746,0.567,0.404,0.788,-0.322,-0.322,-1.061
8253,SO3746,1.17,0.904,1.102,0.098,-0.082,-0.857
8254,SO3747,0.222,-0.326,-1.295,0.516,0.478,0.431
8255,SO3747,0.578,-0.086,-0.668,0.907,0.757,0.968
8256,SO3748,-0.358,-0.263,-1.263,-0.368,-0.263,0.773
8257,SO3748,0.368,0.251,-1.381,0.702,0.401,0.731
8258,SO3749,2.018,1.177,0.105,-0.382,-0.727,0.148
8259,SO3749,1.868,0.865,-0.494,-1.0,-0.682,-0.069
8260,SO3750,0.16,0.0,0.331,-0.807,-0.823,-1.303
8261,SO3750,0.807,0.559,0.415,0.363,0.957,-1.322
8262,SO3751,1.379,0.75,0.869,-0.254,-0.541,-1.115
8263,SO3751,1.17,0.817,0.085,-0.255,-0.509,-1.044
8264,SO3753,,,,,,
8265,SO3753,,0.0,1.0,0.0,0.0,0.0
8266,SO3754,-1.0,-1.0,-0.322,0.0,-1.322,-2.0
8267,SO3754,,0.0,0.0,0.0,2.678,-1.0
8268,SO3755,,,,,,
8269,SO3755,,,,,,
8270,SO3755F,,,,,,
8271,SO3755F,,,,,,
8272,SO3756,1.17,0.678,0.759,-2.322,-1.678,-1.926
8273,SO3756,1.585,0.415,1.0,-2.0,-1.485,-1.926
8274,SO3757,1.0,0.322,0.241,-2.524,-1.379,-1.716
8275,SO3757,1.585,0.515,0.848,-1.363,-0.83,-1.379
8276,SO3758,1.726,1.295,0.755,-1.972,-1.459,-1.585
8277,SO3758,1.402,0.771,0.621,-2.69,-1.766,-1.204
8278,SO3759,1.624,1.263,1.0,-1.358,-1.459,-1.415
8279,SO3759,0.943,1.158,0.556,-2.268,-1.843,-1.755
8280,SO3760,0.775,0.138,0.431,-2.878,-1.522,-1.71
8281,SO3760,1.322,0.631,0.794,-2.601,-1.603,-2.038
8282,SO3761,1.11,1.0,1.322,-1.126,-1.231,-1.525
8283,SO3761,0.476,0.695,1.0,-1.521,-1.402,-1.815
8284,SO3762,0.936,1.034,1.428,-2.07,-1.936,-2.17
8285,SO3762,1.061,1.478,1.344,-1.678,-1.981,-2.251
8286,SO3763,1.351,1.721,1.276,-1.259,-1.848,-1.178
8287,SO3763,0.794,1.386,0.753,-2.107,-1.99,-1.559
8288,SO3764,2.032,1.768,-0.459,-1.88,-1.545,-0.433
8289,SO3764,2.369,1.942,0.265,-1.708,-1.339,-0.298
8290,SO3765,1.647,1.067,-0.209,-2.65,-1.676,-0.224
8291,SO3765,2.269,1.647,-0.218,-2.144,-1.682,-0.466
8292,SO3766,1.17,1.415,0.888,-1.807,-1.759,-2.04
8293,SO3766,1.515,1.503,1.087,-1.263,-1.784,-1.0
8294,SO3767,1.0,-1.585,0.652,-3.17,-2.17,-2.807
8295,SO3767,,,,,,
8296,SO3767F,,,,,,
8297,SO3767F,,,,,,
8298,SO3768,0.415,0.485,1.348,-1.415,-1.637,-2.17
8299,SO3768,1.115,0.848,1.531,-1.0,-1.441,-1.503
8300,SO3769,1.967,1.093,0.794,-1.082,-0.84,-1.708
8301,SO3769,1.295,0.652,0.585,-1.7,-1.241,-1.354
8302,SO3770,-0.756,-0.585,-0.452,2.396,1.159,0.62
8303,SO3770,-0.953,-0.592,-1.023,1.899,1.052,0.368
8304,SO3771,-1.017,-0.207,-0.152,0.811,-0.017,-0.166
8305,SO3771,-0.21,0.132,-0.153,1.537,0.309,-0.415
8306,SO3772,0.65,0.373,-0.481,1.198,0.0,0.935
8307,SO3772,0.237,0.287,-0.932,0.721,0.102,0.703
8308,SO3773,,,,,,
8309,SO3773,,,,,,
8310,SO3774,0.554,0.317,-0.655,0.266,0.241,0.383
8311,SO3774,0.263,-0.193,-0.837,-0.517,-0.351,0.533
8312,SO3775,0.782,0.637,0.665,-1.058,-0.85,-1.337
8313,SO3775,1.051,1.024,1.03,-0.682,-0.706,-0.778
8314,SO3776,1.907,1.415,1.273,-0.874,-1.766,-1.263
8315,SO3776,1.585,1.778,1.379,-0.907,-2.138,-2.322
8316,SO3777,1.585,1.0,0.737,-2.0,-2.585,-2.0
8317,SO3777,,,,,,
8318,SO3778,2.263,2.558,1.303,-2.926,-3.202,-2.044
8319,SO3778,2.963,2.921,1.469,-1.755,-1.959,-1.951
8320,SO3779,2.126,2.409,0.732,-1.794,-2.466,-1.784
8321,SO3779,2.541,2.558,1.376,-1.237,-2.342,-2.0
8322,SO3780,1.769,1.495,1.942,-2.99,-2.531,-2.671
8323,SO3780,2.776,2.075,1.691,-2.029,-0.031,-2.801
8324,SO3781,1.585,1.322,1.07,-0.459,-1.0,-1.485
8325,SO3781,2.222,1.485,1.807,0.0,-1.322,-1.737
8326,SO3782,2.051,1.795,1.074,-0.7,-0.057,-1.518
8327,SO3782,1.459,1.143,1.018,-2.206,-1.95,-1.719
8328,SO3783,-0.848,-1.054,-1.536,2.322,1.536,0.515
8329,SO3783,-1.392,-0.943,-2.28,1.848,1.722,0.926
8330,SO3784,-1.585,-1.415,-1.585,0.263,0.0,0.585
8331,SO3784,-0.737,-1.17,-1.0,0.585,0.585,0.415
8332,SO3785,-0.659,0.507,-0.405,-2.295,-1.13,-1.788
8333,SO3785,0.0,0.415,0.105,-1.536,-1.303,-1.138
8334,SO3785F,,,,,,
8335,SO3785F,,,,,,
8336,SO3786,1.059,0.536,-0.072,-2.373,-1.322,-0.856
8337,SO3786,1.433,1.054,0.303,-1.759,-1.248,-1.28
8338,SO3787,1.152,0.688,-0.491,-1.322,-0.8,-0.198
8339,SO3787,0.848,0.0,-0.576,-1.954,-1.123,-0.313
8340,SO3788,-0.737,-0.415,-1.737,0.322,0.0,0.0
8341,SO3788,-0.415,-1.0,-0.585,0.737,0.0,0.0
8342,SO3789,-0.322,0.0,-0.078,-1.441,-1.0,-1.0
8343,SO3789,0.263,0.515,0.3,-2.046,-0.918,-0.348
8344,SO3790,0.485,0.0,0.0,-1.17,-0.848,-1.585
8345,SO3790,0.737,0.415,0.415,-0.678,-0.807,-0.807
8346,SO3791,0.585,0.862,0.263,-1.848,-1.773,-1.541
8347,SO3791,1.459,1.078,0.7,-1.295,-1.433,-1.241
8348,SO3792,1.202,0.918,1.178,-2.441,-2.036,-2.555
8349,SO3792,1.585,1.28,1.617,-1.778,-1.858,-2.256
8350,SO3793,2.0,0.585,1.1,-2.17,-1.7,-1.459
8351,SO3793,1.415,1.585,1.0,-2.0,-1.459,-1.0
8352,SO3794,1.126,0.874,1.441,-1.051,-1.344,-1.893
8353,SO3794,0.447,0.39,1.258,-2.0,-1.404,-2.423
8354,SO3795,0.354,-0.138,0.181,-0.459,0.222,-0.585
8355,SO3795,0.0,-0.415,-0.27,-0.796,-0.303,-0.72
8356,SO3796,0.485,0.222,-0.064,0.082,0.16,0.0
8357,SO3796,0.087,-0.322,-0.402,-0.617,-0.051,-0.17
8358,SO3796F,0.193,0.0,-0.322,-0.126,-0.181,-0.652
8359,SO3796F,,,,,,
8360,SO3797,,,,,,
8361,SO3797,,,,,,
8362,SO3798,0.652,-0.152,0.078,-1.585,-1.184,-0.918
8363,SO3798,0.585,0.222,0.1,-1.17,-0.862,-0.807
8364,SO3799,0.874,0.193,-0.206,-1.28,-0.354,-0.652
8365,SO3799,1.115,0.515,0.447,-0.926,-0.115,0.0
8366,SO3800,-0.102,-1.064,-0.706,-1.285,-0.165,-0.396
8367,SO3800,0.193,-0.37,-0.229,-0.722,-0.408,-0.437
8368,SO3801,-0.17,0.485,-0.848,-0.459,-0.737,0.263
8369,SO3801,0.7,0.515,-0.737,-0.17,-0.71,0.807
8370,SO3802,0.585,0.415,-1.48,0.295,-0.059,0.766
8371,SO3802,-0.193,0.1,-1.474,-0.276,-0.769,1.0
8372,SO3803,1.57,1.129,0.31,0.0,-0.45,-0.045
8373,SO3803,1.313,1.054,-0.248,-0.167,-0.645,-0.157
8374,SO3804,1.084,1.193,0.773,-1.09,-1.336,-1.158
8375,SO3804,1.762,1.55,0.737,-0.391,-1.087,-1.141
8376,SO3805,1.764,1.536,0.801,-0.232,-0.771,-0.581
8377,SO3805,1.376,1.23,0.251,-0.668,-1.047,-1.098
8378,SO3806,,,,,,
8379,SO3806,,,,,,
8380,SO3807,1.544,1.694,0.934,-2.259,-2.288,-1.826
8381,SO3807,2.047,2.0,1.344,-1.0,-0.415,-1.774
8382,SO3808,1.826,1.659,0.767,-0.807,-1.609,-1.798
8383,SO3808,2.093,1.933,1.277,-0.464,-1.558,-1.222
8384,SO3808F,,,,,,
8385,SO3808F,,,,,,
8386,SO3809,0.0,0.585,0.415,-1.585,-1.585,-0.263
8387,SO3809,1.585,1.322,0.263,-1.0,-1.0,-0.678
8388,SO3809F,,,,,,
8389,SO3809F,,,,,,
8390,SO3810,1.851,1.7,0.288,-1.147,-1.139,-0.963
8391,SO3810,1.292,1.157,0.117,-2.222,-1.944,-1.089
8392,SO3811,1.147,0.678,-0.447,-0.263,-0.222,0.16
8393,SO3811,1.585,0.585,0.222,0.138,-0.212,0.087
8394,SO3812,1.0,0.0,0.628,-0.585,0.067,-0.3
8395,SO3812,1.459,0.562,0.175,0.3,0.3,-0.621
8396,SO3813,0.515,0.447,0.147,-1.503,-1.138,-1.0
8397,SO3813,1.152,0.585,0.295,-1.0,-0.678,-0.794
8398,SO3814,2.524,1.222,0.628,-1.0,-1.322,-1.115
8399,SO3814,1.585,0.893,-0.16,-1.322,-1.503,-1.363
8400,SO3815,1.415,1.222,-0.807,-1.0,-1.322,-0.263
8401,SO3815,1.0,0.322,-0.585,-1.0,-0.807,0.415
8402,SO3816,1.322,0.415,0.585,-0.807,-0.415,-0.138
8403,SO3816,1.1,0.585,0.0,-0.678,-0.547,-1.087
8404,SO3816F,,,,,,
8405,SO3816F,,,,,,
8406,SO3817,0.907,0.354,0.694,-2.095,-1.17,-1.854
8407,SO3817,1.047,0.663,0.807,-1.509,-1.059,-1.807
8408,SO3818,,,,,,
8409,SO3818,,,,,,
8410,SO3819,2.222,-1.826,3.623,-1.904,1.757,-4.336
8411,SO3819,2.361,-1.585,3.915,-1.236,2.07,-4.851
8412,SO3819F,,,,,,
8413,SO3819F,,,,,,
8414,SO3820,4.217,-1.585,4.009,-3.4,0.585,-5.07
8415,SO3820,3.496,-1.322,3.507,-4.193,-0.107,-4.916
8416,SO3821,0.848,0.0,0.469,-2.0,-1.222,-1.778
8417,SO3821,1.17,0.415,1.0,-1.115,-0.778,-1.322
8418,SO3822,0.138,-0.531,-1.0,-1.087,-0.652,-0.485
8419,SO3822,0.585,-0.17,-0.541,-0.415,-0.503,-0.126
8420,SO3823,-1.0,-1.0,-1.585,1.585,0.918,1.138
8421,SO3823,-0.652,-1.426,-2.233,2.263,1.585,0.585
8422,SO3825,1.222,0.0,0.415,0.0,-1.0,0.0
8423,SO3825,0.585,0.0,-0.415,0.0,-0.415,-1.585
8424,SO3826,1.585,0.737,0.206,-0.126,-0.193,0.585
8425,SO3826,1.193,0.193,-0.263,-0.907,-0.392,0.322
8426,SO3827,0.781,0.427,0.626,-0.683,-0.673,-1.356
8427,SO3827,0.541,0.069,0.255,-1.129,-0.93,-1.209
8428,SO3828,0.138,0.115,0.09,0.459,-0.305,0.096
8429,SO3828,-0.509,-0.181,-0.467,-0.531,-0.415,-0.478
8430,SO3829,0.107,-0.3,-0.963,0.406,0.263,0.585
8431,SO3829,0.0,-0.585,-1.222,0.032,0.255,0.447
8432,SO3830,-0.093,-0.263,-1.868,0.688,0.624,1.042
8433,SO3830,0.284,-0.115,-1.667,0.881,0.869,0.951
8434,SO3831,,,,,,
8435,SO3831,1.0,0.585,0.263,,-1.585,-1.585
8436,SO3832,1.0,1.322,0.867,0.82,-0.648,-0.865
8437,SO3832,0.825,1.062,0.538,0.097,-1.058,-0.826
8438,SO3833,1.305,0.78,0.798,1.17,-0.152,0.308
8439,SO3833,0.911,1.138,0.566,0.436,-1.032,-0.433
8440,SO3834,1.333,1.477,0.585,0.316,-0.916,-0.695
8441,SO3834,0.939,1.314,0.136,-0.49,-1.288,-0.647
8442,SO3835,1.637,1.485,0.472,-0.652,-1.051,-0.737
8443,SO3835,1.939,1.632,0.752,-0.524,-1.051,0.074
8444,SO3836,0.984,0.918,0.459,0.585,-0.348,-0.021
8445,SO3836,0.637,0.537,-0.03,0.26,-0.57,-0.297
8446,SO3837,0.778,0.433,-0.621,0.793,0.156,1.331
8447,SO3837,0.441,0.468,-1.024,0.687,0.074,0.785
8448,SO3838,1.775,1.42,-0.031,-0.278,-0.794,-0.257
