,GENE,GSM4233495,GSM4233496,GSM4233497,GSM4233498,GSM4233499,GSM4233500,GSM4233501,GSM4233502,GSM4233503,GSM4233504,GSM4233505,GSM4233506,GSM4233507,GSM4233508,GSM4233509,GSM4233510
11784,SO_4334,6.352596782,6.26503059,6.11569578,6.025833613,5.759058279,5.907643915,5.680361995,5.932954966,5.704432911,5.854566193,5.628091992,5.881582123,6.312662971,6.147594245,5.526119801,6.123870574
11785,SO_4334,11.82750401,11.2840831,11.33110943,11.03051633,11.18559176,11.32342431,11.621637,11.3415015,10.81999473,10.95711592,11.25470778,10.97577213,10.82178923,10.4048293,10.41305309,11.09841484
11786,SO_4334,14.16652845,14.24453341,14.18515855,14.21177663,13.41574591,13.63412684,13.40741716,13.57368048,13.00273049,13.19651862,12.99499206,13.14399403,12.90016286,13.39423077,13.22067407,13.89997231
11787,SO_4335,13.74627485,13.16574613,12.60235818,13.03605018,15.65623369,15.88828618,16.11761457,15.91939948,15.1898832,15.4549023,15.66520631,15.48760907,15.69243554,16.01562508,15.88758998,15.82456927
11788,SO_4335,6.74777458,7.366049719,7.059683397,7.206710007,6.113092814,6.534790578,6.588247469,6.655979119,6.052983762,6.454613977,6.499652643,6.561580138,5.718200733,5.707887204,5.701836753,5.99761146
11789,SO_4335,9.796901622,9.696696062,9.880396777,9.811976835,9.460200075,8.488719198,9.314158559,7.258272404,9.136479489,8.239689831,8.999877785,7.10872442,8.763068351,8.609133955,7.844237365,8.251572963
11790,SO_4336,,,,,,,,,,,,,,,,
11791,SO_4337,7.308908603,8.203195467,7.909143575,7.932768911,7.099677479,6.669772133,7.251483242,6.916626971,6.964561846,6.574410041,7.10283267,6.799529383,6.896564048,7.037070593,7.02292679,6.79222584
11792,SO_4337,14.64961231,14.69969953,14.52537361,14.70188006,13.48422108,13.6440006,13.7577839,13.74446269,13.06342991,13.20605383,13.30547671,13.29022864,12.87383225,13.00344441,12.73710612,13.34574573
11793,SO_4337,9.833483245,10.0879187,10.03681765,10.06823258,9.660274664,9.548581287,9.384041899,8.587895019,9.327735925,9.221029096,9.066981525,8.333939689,9.21269488,9.526536658,9.350981442,9.247676274
11794,SO_4338,10.63214331,10.84227674,10.95680726,10.65250898,10.53445496,10.64911589,10.62001939,10.62087855,10.15254677,10.26578395,10.23573798,10.2361866,10.3322678,10.61688226,10.36134797,10.62269853
11795,SO_4338,9.798218781,9.340058907,9.690762062,9.652004807,9.972127322,9.835606489,9.542367056,10.13518833,9.623116291,9.49301806,9.213682345,9.77466416,9.808089976,9.973096961,10.2209682,10.06788018
11796,SO_4339,12.34820083,11.72127282,10.8914278,11.38397428,12.84203724,12.9163402,12.36537413,12.44592823,12.46589009,12.53181253,11.98902424,12.07429423,13.67004974,14.22190948,13.60396173,13.26875494
11797,SO_4339,11.78127009,10.97766011,11.00853811,11.43347139,10.892946,10.70690074,11.21721941,10.73589981,10.51725761,10.32504582,10.852837,10.35399491,10.44315763,9.630188168,10.63562211,10.955573
11798,SO_4339,7.690653413,7.477758977,7.501837884,7.699356165,8.519268015,8.589183296,8.093913147,8.308766031,8.268923839,8.335196621,7.878168216,8.076917804,8.500669139,8.63748664,9.053129339,8.381490514
11799,SO_4340,6.822173581,6.490350915,6.218564938,6.977638696,6.391782115,7.213408895,6.799687499,7.013323654,6.321145737,7.0676401,6.695059525,6.88669193,7.050056812,7.918604654,7.895880472,7.926965313
11800,SO_4340,11.54183779,11.39461346,11.0624468,11.48108993,10.65946645,10.39094152,10.75292947,10.55821151,10.27730964,10.01526747,10.37213769,10.17526152,10.37397345,10.10846778,9.640336012,10.10846778
11801,SO_4340,8.47940171,8.368779643,8.181773875,8.173833702,7.976027543,7.738726216,7.930183436,7.188280621,7.770377331,7.552335788,7.726774204,7.043920014,7.848742661,7.341410997,7.625848567,7.568101506
11802,SO_4341,9.19760088,9.362286511,9.30256773,9.460776014,9.325938028,9.258198159,9.5983435,9.084227308,9.010406779,8.948058008,9.267197226,8.788168972,9.602038375,8.698988069,9.181665692,9.541496697
11803,SO_4341,9.156320356,9.29842082,9.181851286,9.231596419,8.941414729,9.504136376,9.174379796,9.562659978,8.653921229,9.177155714,8.870134667,9.235162508,9.127963065,9.206755854,9.166368055,9.104157435
11804,SO_4341,5.869596011,6.558422058,6.455328664,6.391782115,7.945261441,7.456098407,8.060865251,7.840385104,7.740331453,7.287311865,7.848351454,7.645345931,7.726774204,7.807679354,8.304723801,7.401576104
11805,SO_4342,8.021153984,8.312741573,8.227616366,8.188743802,7.895765132,8.020980427,8.444627058,8.360984601,7.696665945,7.810895345,8.200685941,8.12599652,7.809891118,7.701005786,8.059954826,7.589560359
11806,SO_4342,6.665337166,6.534790578,6.625253505,6.796446399,9.682830188,9.918723638,8.844215644,9.362560488,9.348977902,9.571314894,8.566602572,9.045982473,10.17401326,10.23670981,10.38689351,10.15839715
11807,SO_4342,,,,,,,,,,,,,,,,
11808,SO_4343,9.932353312,10.23821823,10.15955614,10.42433043,9.891261714,10.11199156,10.08401952,10.14521583,9.545363443,9.751576074,9.726570067,9.784206028,9.3945037,8.782037059,9.166368055,9.655005835
11809,SO_4343,,,,,,,,,,,,,,,,
11810,SO_4343,13.27216047,12.46850475,12.86831016,12.67417159,12.09313901,12.69331681,12.90676733,13.45546771,11.71554127,12.32525812,12.52264752,13.03791481,10.68213356,11.04312583,10.74506008,11.62042908
11811,SO_4344,8.500717768,8.152443747,8.218715006,8.399678844,8.675406086,8.709191839,8.966505705,8.907454302,8.411459629,8.442504521,8.677897118,8.622808226,7.833406436,7.71737914,7.866431278,7.972012662
11812,SO_4344,7.716391392,8.041488525,7.653965272,7.960183491,6.066763823,7.203042916,6.821376513,7.265908833,6.007456308,7.057522066,6.713219859,7.114592206,5.473312168,5.653393377,5.892248417,7.097575283
11813,SO_4344,7.84940565,7.434368334,7.904446993,7.926111163,8.419038824,8.638662484,8.577547176,8.418775367,8.17891567,8.378513265,8.325110363,8.17813761,8.277666932,8.439910354,8.875808098,9.126027818
11814,SO_4345,11.4266743,11.93093368,11.70497086,11.35571246,11.27235646,11.16900508,11.0115986,11.16978808,10.90709281,10.80076373,10.63896224,10.80157227,10.90683452,11.1950571,11.36537603,11.19937735
11815,SO_4345,8.094078149,8.110646886,8.185340489,8.10115544,8.258419226,8.198752396,8.182084366,8.208387219,8.030772665,7.978998561,7.962825914,7.987728037,7.178232885,7.188159842,7.367035766,7.413260893
11816,SO_4345,,,,,,,,,,,,,,,,
11817,SO_4346,7.171803168,7.421802599,7.276125223,7.405939941,7.099677479,7.275834328,7.258566861,7.175238527,6.964561846,7.123025985,7.10872442,7.033633649,7.426949274,7.052775921,7.546077437,7.904749784
11818,SO_4346,9.209529733,8.802415673,8.733121571,8.582495179,8.060020829,8.139551802,7.95837197,7.889884705,7.846981394,7.921768822,7.752926701,7.69122272,9.05015578,9.055503782,8.338543098,8.123573752
11819,SO_4346,9.796901622,10.2974896,10.57272991,10.19487236,10.17839264,10.14262574,10.03681765,10.10864708,9.816464317,9.781391073,9.680173357,9.748958665,9.981728351,10.0062214,9.770179272,9.593776964
11820,SO_4347,,,,,,,,,,,,,,,,
11821,SO_4347,7.992938834,8.22596095,8.125252468,8.294190347,7.023408817,6.89292329,7.061034551,7.032391137,6.896564048,6.776684749,6.928744909,6.904864937,6.810817465,7.224789187,7.104799261,7.107744131
11822,SO_4347,11.8339525,11.53294946,11.81096071,11.65856021,12.62535928,12.50482677,12.6092437,12.70857877,12.25418541,12.13210418,12.23979068,12.34108105,11.8599304,11.82819367,12.14489332,11.78222543
11823,SO_4348,,,,,,,,,,,,,,,,
11824,SO_4349,8.426265123,8.291027173,8.261360801,8.423904135,8.13330324,7.312032856,7.981567783,7.688032317,7.917299741,7.155644295,7.775118898,7.500994235,7.682251131,7.052775921,6.460257303,7.038443081
11825,SO_4349,13.02101792,12.0427602,12.19016229,12.34595096,13.00272165,13.30603054,13.44978946,13.23859601,12.61169206,12.90672981,13.03252261,12.84164181,13.02765017,12.85959916,13.21384758,13.01631108
11826,SO_4349,3.455338775,3.951292907,3.339862546,3.233633461,3.422076592,2.468297087,3.082165634,2.241866845,3.23214102,2.289956489,2.896746611,1.997699858,3.46199394,2.890680276,2.095274278,3.333779082
11827,SO_4350,12.61794809,12.35175884,12.19747591,12.49711118,10.75272045,10.53141201,10.57716334,10.53664192,10.37193357,10.14977141,10.19377991,10.15476322,10.5175652,10.55430741,9.510060208,10.79341565
11828,SO_4350,10.82932641,11.02403589,10.99821584,11.08021384,10.54282037,10.49669786,10.45195168,10.41986154,10.16036829,10.11539372,10.07274444,10.04296797,10.05953932,10.15040625,9.556782169,10.10113906
11829,SO_4350,,,,,,,,,,,,,,,,
11830,SO_4351,7.568669361,7.735556618,7.586136751,7.847645193,9.064658808,8.96965658,8.335251161,8.765907929,8.771965212,8.680866281,8.10076287,8.49380694,8.635334059,8.994407547,9.413403953,9.225856031
11831,SO_4351,5.029291107,4.972983821,5.906141109,5.274963745,6.031358534,5.500844678,6.022369763,5.688252767,5.972701353,5.437348557,5.966225766,5.630824177,6.185254631,6.285755981,6.357888512,5.966225766
11832,SO_4351,8.351077646,8.528576545,8.205488249,8.565221442,7.755514122,8.120724334,7.767978083,8.002112271,7.567388608,7.905125994,7.578988729,7.793524491,7.945555787,7.881231016,8.117580139,7.981676464
11833,SO_4352,5.869596011,5.3275558,5.198448492,5.514716826,5.053929696,4.702177553,4.995771122,4.970109933,4.949260778,4.565315594,4.880520416,4.855821737,5.202873288,4.615835805,5.19796871,4.696293155
11834,SO_4353,8.370415352,9.058330264,8.577075052,8.940405627,8.012101207,8.201511775,8.227616366,8.280336216,7.803043773,7.981498092,8.003801103,8.05216251,7.925667944,7.942626683,8.175489065,8.568503886
11835,SO_4353,9.710537561,9.539098383,10.16069881,10.21791995,12.91987008,13.08134301,12.19517035,12.62862355,12.53505216,12.69061606,11.8124357,12.25761446,13.34574573,12.69061606,12.28863732,12.63187768
11836,SO_4353,6.857593378,7.110810444,7.378024613,7.19660299,8.353422931,8.196141462,8.52662184,8.157978894,8.117742456,7.976673685,8.275631611,7.939875237,8.352955462,8.40854365,8.882701516,8.287223528
11837,SO_4354,7.992938834,7.016112817,7.347898922,7.917931968,8.196141462,7.567243773,7.808562595,7.684968341,7.976673685,7.389795903,7.61577034,7.499500146,8.631132951,7.202311226,8.627717643,9.156289486
11838,SO_4354,6.68167889,6.579317263,6.758640807,6.675517284,5.975133471,6.610564801,6.671099969,6.986909624,5.9252667,6.518954112,6.574883039,6.864423008,6.104999741,6.899588082,6.598337342,6.268315149
11839,SO_4354,8.69816234,8.802415673,8.704444354,8.772211751,8.658546541,8.355902025,9.031959846,8.140350946,8.396419097,8.120823022,8.740477756,7.922326485,8.251572963,8.098626302,7.880465925,7.757100799
11840,SO_4355,10.74968622,10.87356434,11.12882008,11.73016498,9.353147019,8.971453994,9.723607771,9.334063935,9.037599468,8.682732624,9.387250792,9.019296401,7.911506612,7.587452221,7.055489915,7.315322844
11841,SO_4355,10.60278592,10.54903265,10.5768682,10.83972056,9.607388275,9.564804629,9.959775715,9.609929147,9.275005018,9.236807405,9.611694109,9.277186556,8.944493565,8.831763667,8.185589715,9.14598086
11842,SO_4355,8.776536132,8.997444387,8.938017667,8.994972356,9.74525429,9.882165517,9.333015744,9.615227461,9.408038579,9.537012814,9.018166451,9.282264018,9.820907513,9.695152811,10.37458486,10.14671234
11843,SO_4356,6.68167889,6.878435227,7.267372754,7.023408817,7.974594344,7.61540039,7.628901792,7.58660592,7.769551118,7.435308791,7.448790537,7.406899107,7.909820369,8.17891567,8.209546595,7.92046677
11844,SO_4356,10.64202356,10.18126886,10.16274546,9.818232785,10.04452231,10.13751164,10.85722784,10.2080439,9.687737193,9.776515905,10.48030464,9.843067786,9.981728351,9.355462056,9.215124349,10.23098157
11845,SO_4356,10.35159503,10.40251257,10.44956791,10.28218359,9.3214351,10.19009484,9.555727667,10.54565842,9.006905645,9.827472324,9.228113109,10.16288741,8.871579181,9.559712397,8.800456279,9.900235308
11846,SO_4357,8.640923053,8.56949997,8.324602885,8.459047687,7.723021532,8.178354061,7.825555659,8.335251161,7.537366962,7.959026066,7.63222552,8.10076287,7.022580081,7.314190122,7.160064309,7.425114155
11847,SO_4357,,,,,,,,,,,,,,,,
11848,SO_4357,5.595260103,5.004224415,5.239601883,5.184878827,6.474214362,6.491353482,6.474214362,6.436192459,6.3958619,6.411835143,6.3958619,6.362279258,6.672695873,5.87852007,7.169803556,6.775450661
11849,SO_4358,,,,,,,,,,,,,,,,
11850,SO_4358,11.54594489,10.38427795,10.71451393,11.19905888,10.97003853,11.07271887,11.42876912,11.22827387,10.59612021,10.70237866,11.06113092,10.86485384,10.11107909,9.604009459,10.75581634,11.72454865
11851,SO_4358,5.454302184,6.425741898,6.493856855,6.042345302,6.86612088,7.681897844,6.799687499,7.227315946,6.753472549,7.497006554,6.695059525,7.079688812,7.827861115,7.788435335,7.987728037,7.714162242
11852,SO_4359,3.455338775,3.665345905,3.204585277,3.159886165,2.105102773,2.924838715,-0.669708269,2.936663931,1.851047504,2.72702628,-0.436390226,2.740562384,3.502324286,2.162891761,3.981887646,2.115321939
11853,SO_4359,10.53554886,10.62568039,10.91319336,10.60675228,10.86653043,10.59020699,10.75214548,11.06722432,10.48936544,10.2066562,10.37125296,10.69619633,10.02741414,10.43718677,9.868948501,9.81250886
11854,SO_4359,7.800698283,7.407268511,7.453014078,7.114068562,7.644532928,7.738726216,7.514961256,7.355076521,7.463169816,7.552335788,7.341688967,7.194329681,7.188159842,7.314190122,7.290195174,7.000215584
11855,SO_4360,14.80890921,14.59647187,14.69969953,14.70637629,15.00849565,14.92425145,14.80890921,14.85683887,14.46234373,14.38155269,14.26164185,14.31417299,14.54238316,14.1902361,14.46234373,14.98606508
11856,SO_4360,14.81804068,15.02781828,14.94289102,15.16669883,14.24453341,14.65523547,14.65523547,14.39943441,13.76474402,14.12259703,14.12259703,13.91017604,14.29791622,13.39750172,14.07545463,14.28555261
11857,SO_4360,8.856133965,9.185727416,9.196756009,9.421736311,11.53139673,11.95391227,11.23494843,11.70018234,11.16338654,11.58144499,10.87110178,11.332362,12.48496928,12.51120144,12.5202397,12.03555746
11858,SO_4361,10.81610873,10.5526992,10.52982713,10.5730259,10.06545833,10.13294158,10.1237578,10.44730937,9.708039124,9.772655417,9.762309991,10.06788018,9.740445494,10.25505115,9.70604333,10.20352436
11859,SO_4361,4.926300162,5.222798296,4.879587554,4.834475491,6.647909338,6.942148951,6.671099969,7.135389553,6.552963041,6.8236109,6.574883039,6.9966896,6.312662971,6.23278792,6.716224481,6.573936889
11860,SO_4361,10.81803294,10.70420094,10.63693618,10.89491254,10.13053046,10.40444318,9.876373188,10.55868984,9.769456262,10.02801879,9.530687491,10.17588524,9.612788582,10.32089262,9.628936007,10.54365453
11861,SO_4362,10.92495171,10.58557884,10.93334494,10.75465274,10.61640534,10.61537109,10.67223203,10.80097578,10.23191911,10.2306439,10.29025693,10.42044096,10.20616014,10.36968636,10.16422391,10.0516598
11862,SO_4362,13.7577839,13.87542841,13.70143847,13.92738158,13.48990676,14.18825319,13.92464726,13.92069305,13.06781568,13.71232753,13.45416518,13.44941714,13.42614439,13.08077908,12.67809538,13.18930633
11863,SO_4362,,,,,,,,,,,,,,,,
11864,SO_4363,9.789533788,9.518591863,9.744255867,9.535700807,9.027474334,9.29942289,8.935809883,9.340893437,8.736043762,8.986696427,8.649100324,9.025365582,8.961324169,9.557859271,9.006029033,9.149954438
11865,SO_4363,13.44676429,13.45981182,13.49256911,13.42055653,12.45806213,12.45581686,12.44157447,12.39416961,12.08732414,12.08477323,12.06974987,12.01731531,12.55558231,12.68447889,12.54546688,12.37419566
11866,SO_4364,8.749555512,8.903128941,8.942331482,8.968577055,9.192832399,9.357346005,9.689179172,9.824362273,8.887278897,9.041198151,9.355255564,9.482720502,8.422670859,8.17891567,8.380273291,8.539596512
11867,SO_4364,6.844314564,6.658659046,6.487841446,6.447084679,6.670214881,6.660442903,7.006327064,6.404610894,6.574883039,6.567296408,6.880965597,6.332379059,6.439629431,6.254209069,6.265973693,6.720933422
11868,SO_4364,10.7166588,10.54291103,10.74517542,10.72280761,10.6980807,10.75251139,10.39067288,10.63857741,10.31658603,10.37172942,10.0150932,10.25505115,9.983599862,10.24364306,10.05157484,10.19938909
11869,SO_4365,10.37609156,10.85074852,10.61557225,10.43648392,9.81718368,9.907782744,9.74751133,10.14780127,9.476468529,9.561801779,9.409895534,9.78711756,9.793329584,9.991858925,9.277985627,9.412213371
11870,SO_4365,10.49050629,10.91939881,11.0204375,11.22368128,10.14094968,10.43068131,10.42741116,10.94047426,9.780058453,10.05216946,10.04970445,10.56625066,9.569773275,9.370797193,10.16422391,10.59882635
11871,SO_4365,8.485200736,8.363998207,8.486206887,8.578844723,10.57624821,10.38063026,9.884790726,10.09786765,10.19324089,10.00508116,9.53955943,9.739549218,10.99233234,11.20919845,11.55842986,10.57638432
11872,SO_4366,8.656983733,6.695664519,8.107707942,7.217049765,11.24415945,10.72688343,10.20292742,10.95680726,10.88007641,10.34514921,9.838741656,10.58351215,11.43597316,11.39066628,11.8089216,10.87413156
11873,SO_4366,13.3135341,13.21011483,13.01364437,13.07124762,12.24491198,12.34820083,11.60195939,10.83014386,11.86600641,11.97143816,11.23445469,10.45129523,11.99374127,11.16305234,11.52656972,12.16899143
11874,SO_4366,6.352596782,6.35755355,6.888363811,6.508786554,8.177575699,8.313025121,7.991345185,7.73195597,7.958301149,8.080919451,7.784759996,7.544629338,8.550820375,8.46755615,8.82392567,8.373492175
11875,SO_4367,8.471548568,8.310045079,8.35356077,8.196756225,7.769218577,7.899923846,8.279175677,7.971903251,7.579460227,7.701005786,8.050632992,7.766241525,7.949573618,7.890000516,8.10076287,7.774913067
11876,SO_4367,8.50543977,7.887982668,7.990459063,8.467096392,10.96488238,11.50495865,10.14565369,10.3080191,10.59116035,11.13648277,9.78481947,9.937861692,9.70771567,9.264487472,9.385364442,9.744445584
11877,SO_4367,7.276416059,8.550145875,8.347344929,7.971184777,6.936270892,6.996474481,6.890645352,7.258272404,6.818027726,6.87060057,6.774215516,7.10872442,6.861324278,7.97953454,6.690265228,6.683263141
11878,SO_4368,,,,,,,,,,,,,,,,
11879,SO_4368,6.74777458,6.505316751,6.314584836,6.632542154,8.702497689,8.955377725,8.579434131,9.002463686,8.436270666,8.666513857,8.32707711,8.712270349,8.403892411,8.597425503,8.866082316,8.278538334
11880,SO_4368,,,,,,,,,,,,,,,,
11881,SO_4369,9.467032511,9.736032056,9.889599158,10.02115362,8.901244297,8.463652444,8.102796358,8.053417322,8.61765251,8.218655879,7.886956297,7.841488106,9.006555064,9.178712472,9.147174083,8.717956123
11882,SO_4369,13.77693739,9.723607771,12.28779355,11.5506266,13.3135341,13.76970551,13.78025461,13.51373917,12.91399154,13.31324006,13.32322462,13.09476127,13.30666968,12.59807149,14.50558017,13.70173494
11883,SO_4369,7.54544786,7.362218586,7.360573553,7.434889539,7.205488679,7.461224347,7.083147805,7.005976342,7.059551357,7.291346885,6.94859067,6.880583033,7.224789187,7.215111935,7.359917568,7.244545831
11884,SO_4370,8.582259944,8.389497282,8.2237005,8.041317397,7.974594344,7.713172288,8.084642789,8.155609288,7.769551118,7.526648909,7.869326275,7.936382522,7.866238071,8.126641905,7.315322844,7.691440843
11885,SO_4370,7.755096797,7.503329555,7.536005,7.416006523,7.383435061,7.189516598,7.437492741,7.515454148,7.218748515,7.045286005,7.269305578,7.342244746,6.896564048,6.643230338,6.09975026,6.453585542
11886,SO_4370,6.665337166,6.909519168,7.24763171,6.805341961,8.41296709,8.188743802,8.37843072,8.263709749,8.173148069,7.969496629,8.141087254,8.035419799,8.460534239,8.313961754,8.765763891,8.030772665
11887,SO_4371,10.00452785,10.41992736,10.30381652,10.38670463,9.906374045,10.48227235,10.10627678,10.63214331,9.559772135,10.10060535,9.74717611,10.24839504,9.415254018,10.13797623,9.850021346,10.2917683
11888,SO_4371,9.27503345,9.385323366,9.070959713,8.832000198,9.318472397,9.458214524,9.299923665,9.367210155,9.004098608,9.13455564,8.987140713,9.050835991,8.763068351,8.40854365,7.856933596,8.162802318
11889,SO_4371,6.665337166,6.571279951,6.650604283,6.508786554,5.877286289,5.907643915,5.861864519,6.509281559,5.825445482,5.854566193,5.809456342,6.429726901,6.332379059,7.083682792,6.357888512,6.403338094
11890,SO_4372,9.029201181,9.290451102,8.935533672,9.455263177,8.703795758,8.826350144,9.027992605,9.199365832,8.437571609,8.551060792,8.736255214,8.893359567,8.298723048,8.227106295,7.658348094,8.269508364
11891,SO_4372,,,,,,,,,,,,,,,,
11892,SO_4372,9.286196957,9.652228941,9.918071383,9.618213576,10.95621739,10.65634114,10.63449919,10.60990022,10.58268924,10.27425482,10.25120915,10.22492915,10.31418004,10.37172942,10.39989913,10.42625205
11893,SO_4373,8.015938163,8.284679941,8.025313106,8.013497645,7.935349761,8.368643251,8.667888003,8.604321889,7.732297211,8.132758703,8.403892411,8.349780489,8.249648602,8.185589715,8.317216451,8.534620488
11894,SO_4373,,,,,,,,,,,,,,,,
11895,SO_4373,7.042002268,7.455071029,7.059683397,7.237509588,7.236911952,7.38208435,7.50109147,7.966325701,7.088659767,7.218445817,7.328846592,7.761262855,6.8236109,7.052775921,6.804377951,6.920580675
11896,SO_4374,8.407135335,9.209529733,9.395868986,9.191907644,10.85301716,10.67054569,10.60040667,10.98741953,10.47521449,10.28870793,10.21623856,10.61541734,10.37634968,10.31637389,10.46558592,9.779186459
11897,SO_4374,,,,,,,,,,,,,,,,
11898,SO_4374,,,,,,,,,,,,,,,,
11899,SO_4375,7.75926463,7.268250394,7.551949206,6.983350929,7.089451412,6.904259341,7.673972141,7.026178569,6.954055276,6.787744294,7.490502973,6.899588082,7.482962228,6.963478501,7.115567854,7.019803405
11900,SO_4375,13.70143847,13.96040644,14.09252232,14.06010219,13.23859601,13.35564791,13.46959811,13.44467927,12.84164181,12.95012647,13.04897963,13.02765017,12.74291867,12.62092579,12.53181253,12.93436245
11901,SO_4375,,,,,,,,,,,,,,,,
11902,SO_4376,8.809064976,8.674964928,8.681128889,8.860505329,8.731001053,9.098443608,8.610448482,8.798978277,8.461301928,8.80086069,8.354884639,8.524861477,8.805906279,8.61730814,8.475684308,8.769694488
11903,SO_4376,6.925555482,6.523073205,6.175551304,6.822173581,6.385324692,6.949463005,6.914386183,7.005976342,6.313230043,6.830757663,6.798719702,6.880583033,6.845730003,7.918604654,7.873177258,7.774913067
11904,SO_4376,,,,,,,,,,,,,,,,
11905,SO_4377,6.560811811,6.640698108,6.658659046,6.586372014,6.758640807,6.565579475,6.718105917,6.681239647,6.657591829,6.482108174,6.620500325,6.585249939,6.736660729,6.868287083,6.782839404,6.88669193
11906,SO_4377,5.567008043,5.783819059,5.60825742,5.703040821,7.861669065,7.819980022,6.855258922,6.706928853,7.66502765,7.626305,6.745091127,6.608537657,8.084577903,8.277666932,8.855804051,7.35248823
11907,SO_4377,4.377216628,3.243187677,3.550757599,4.116351267,2.435571073,3.710816111,3.810580666,3.672435281,2.238832707,3.525985362,3.620642063,3.486321844,3.763587473,3.203062414,3.702565815,1.975086543
11908,SO_4378,12.28232833,12.39693086,12.4296928,12.5330179,12.29679975,12.38637619,12.56132526,12.4358249,11.91810168,12.01014138,12.18979187,12.06447556,11.91266264,11.43437757,11.56656861,12.24832243
11909,SO_4378,10.06419554,9.879822665,10.16416068,9.941827211,10.02436067,9.034885158,9.103697837,8.772211751,9.669472627,8.744057225,8.806007011,8.499673027,9.939974548,9.995440888,10.06253579,8.703537244
11910,SO_4378,8.51606968,8.509404241,8.508909277,8.609987004,7.95837197,7.922027362,8.105090511,7.987619811,7.752926701,7.719947504,7.88962034,7.781280223,7.815505807,7.928261517,7.817905429,7.888098632
11911,SO_4379,7.992938834,8.715640609,9.054689338,8.690107437,8.129927386,7.95837197,7.57483068,8.311322994,7.913564902,7.752926701,7.398372849,8.079253447,8.072905026,8.827403455,7.685977831,7.70208871
11912,SO_4379,10.90986972,11.02321296,11.03357362,10.91660266,13.40649154,13.34405747,12.59858325,13.06944454,12.99373788,12.93954829,12.22897471,12.68007523,13.39014633,13.1507519,13.30666968,13.04682885
11913,SO_4379,10.08609487,9.920678635,9.741203768,10.23821823,9.861668657,10.09531472,9.956149371,10.4845398,9.517584022,9.737068375,9.608290179,10.10273899,9.429054402,9.663369756,9.444148614,9.88591616
11914,SO_4380,10.80891398,10.52230575,10.92969769,10.72021761,9.919096222,9.936131932,9.689998125,10.23343254,9.571433412,9.589218795,9.355943754,9.867887399,9.053468785,9.351740679,8.65827979,9.479692626
11915,SO_4380,10.40011236,10.24796469,10.26205823,10.40111294,9.988196612,10.08094253,10.01985143,10.52524559,9.638244257,9.72284019,9.665814004,10.14468262,9.348493871,9.695152811,9.311507949,9.893567561
11916,SO_4380,9.671154181,9.693704892,9.722754326,9.579257168,9.6396235,9.645714874,9.495480493,9.747983288,9.305820374,9.311862679,9.169268322,9.410425653,9.184147934,9.448930117,9.492830349,9.243219522
11917,SO_4381,7.436972476,6.95165001,6.96542458,7.083812641,7.646784324,7.609871936,6.855258922,6.998943942,7.464957191,7.430089772,6.745091127,6.874448157,9.09429316,8.269800537,9.492830349,9.367593037
11918,SO_4381,9.447922841,9.527293897,9.658155841,9.181851286,10.14855614,9.961856743,10.06453239,10.2960918,9.787729766,9.613134033,9.707284284,9.927435953,10.66154465,11.07248042,10.45438323,10.13957582
11919,SO_4381,10.10819784,11.47812185,11.38705813,11.63602983,11.0176132,11.41056733,11.22501916,11.43645134,10.6455068,11.0440229,10.86139258,11.06895903,10.56898368,10.74243082,10.66776609,10.98162552
11920,SO_4382,12.70630042,13.21654222,13.04613817,13.03727348,13.03159892,12.90051898,13.33573491,12.90051898,12.64587379,12.51776635,12.93287571,12.51776635,12.73256899,11.98237657,12.06531738,12.16198422
11921,SO_4382,,,,,,,,,,,,,,,,
11922,SO_4382,8.438402388,9.290451102,9.288650029,9.083895024,8.423904135,8.000176594,8.774890277,7.936270375,8.183575234,7.792508095,8.502907879,7.732721183,8.943395039,7.824284978,7.969496629,8.204053288
11923,SO_4383,8.496479678,8.80705327,8.628673684,8.709191839,8.733121571,8.958462346,8.188743802,8.898318225,8.463602549,8.670281378,7.969496629,8.614780242,8.433926009,8.753698554,8.961866753,8.661846236
11924,SO_4383,,,,,,,,,,,,,,,,
11925,SO_4383,9.938339224,10.65874154,10.83222256,10.54027951,8.618500538,9.214926401,9.333015744,9.060949429,8.36106815,8.90760539,9.018166451,8.768351015,8.670281378,8.269800537,10.50638854,10.82820126
11926,SO_4384,10.47158005,9.844313599,9.854722452,10.31963694,9.722007148,9.640075596,9.290235092,9.342561052,9.385499263,9.306674941,8.977871275,9.02683568,9.47260277,9.136159026,9.448801095,9.112000581
11927,SO_4384,10.86860562,10.75345189,10.52866785,11.05585441,10.30092459,10.18576602,9.965649152,10.04912544,9.931273635,9.824094183,9.616526567,9.691776889,10.2478019,9.896739766,10.04978952,10.15040625
11928,SO_4384,7.645433908,7.298922546,7.439052411,7.624567661,7.800091556,8.011751886,8.168515872,7.105582101,7.608165198,7.802236062,7.949573618,6.969606728,7.994461656,8.172210606,8.808221337,8.461174008
11929,SO_4385,7.475987403,7.635945436,7.52233701,7.634811688,8.473959722,9.115937968,8.406736856,8.402879204,8.227106295,8.816644914,8.167670927,8.163116918,9.259494074,9.285446444,9.702530507,9.222841089
11930,SO_4385,11.44223083,11.05792834,10.98972717,10.72565923,10.809944,11.03911189,11.10291895,11.18427492,10.42994975,10.66729487,10.73588948,10.81829787,10.34930238,10.4630649,10.86763136,10.81347088
